date,JPM,dcf,Deviation
2006-11-16,47.85,47.660283323250695,0.0039806032092293275
2006-11-17,47.66,47.900283323250704,-0.005016323632768049
2006-11-20,47.9,47.7502833232507,0.003135409181465487
2006-11-21,47.75,47.5902833232507,0.0033560774510301705
2006-11-22,47.59,47.2702833232507,0.006763587062996068
2006-11-24,47.27,46.6302833232507,0.01371891035520112
2006-11-27,46.63,46.2002833232507,0.00930116972968964
2006-11-28,46.2,46.67028332325069,-0.010076718840410392
2006-11-29,46.67,46.28028332325069,0.008420792803433885
2006-11-30,46.28,46.01028332325071,0.005862095541867562
2006-12-01,46.01,46.8402833232507,-0.017725839050135805
2006-12-04,46.84,47.2002833232507,-0.007633075436926928
2006-12-05,47.2,46.83028332325071,0.007894820413476555
2006-12-06,46.83,46.6302833232507,0.0042829822706591525
2006-12-07,46.63,46.76028332325071,-0.002786196190259771
2006-12-08,46.76,47.550283323250696,-0.01661994983033621
2006-12-11,47.55,47.6302833232507,-0.0016855520826077885
2006-12-12,47.63,47.60028332325069,0.0006242962157914089
2006-12-13,47.6,47.9502833232507,-0.007305135631614723
2006-12-14,47.95,48.300283323250696,-0.007252200176682488
2006-12-15,48.3,48.230283323250696,0.0014454958989571498
2006-12-18,48.23,48.2702833232507,-0.0008345367061747266
2006-12-19,48.27,48.220283323250705,0.0010310324478191024
2006-12-20,48.22,48.650283323250704,-0.008844415568800335
2006-12-21,48.65,47.8902833232507,0.01586369142193944
2006-12-22,47.89,48.31028332325071,-0.008699665875245066
2006-12-26,48.31,48.9502833232507,-0.013080278188023708
2006-12-27,48.95,48.92028332325069,0.0006074510352473972
2006-12-28,48.92,48.300283323250696,0.012830497755092596
2006-12-29,48.3,52.06121919153105,-0.07224608355201378
2007-01-03,48.07,52.18121919153105,-0.07878733489228817
2007-01-04,48.19,51.78121919153106,-0.06935370096728843
2007-01-05,47.79,51.94121919153106,-0.07992148155443979
2007-01-08,47.95,51.74121919153105,-0.07327270695916632
2007-01-09,47.75,52.091219191531046,-0.08333879027805202
2007-01-10,48.1,52.30121919153106,-0.08032736629228232
2007-01-11,48.31,51.981219191531046,-0.07062587697306588
2007-01-12,47.99,52.38121919153105,-0.08383193937267153
2007-01-16,48.39,52.42121919153106,-0.0769005233701685
2007-01-17,48.43,52.141219191531064,-0.0711763025313733
2007-01-18,48.15,52.751219191531064,-0.08722488810779505
2007-01-19,48.76,53.651219191531055,-0.09116697188315048
2007-01-22,49.66,53.821219191531064,-0.07731558768155611
2007-01-23,49.83,54.35121919153106,-0.08318523960977775
2007-01-24,50.36,54.20121919153105,-0.07086960863292247
2007-01-25,50.21,53.69121919153106,-0.06483777503938981
2007-01-26,49.7,53.46121919153106,-0.07035416042526166
2007-01-29,49.47,54.17121919153106,-0.08678444498192195
2007-01-30,50.18,54.92121919153106,-0.08632763914065045
2007-01-31,50.93,55.20121919153105,-0.07737545029053161
2007-02-01,51.21,54.92121919153106,-0.06757350339562984
2007-02-02,50.93,54.95121919153105,-0.0731779795006039
2007-02-05,50.96,54.99121919153105,-0.0733065978677534
2007-02-06,51.0,55.20121919153105,-0.07610736235651117
2007-02-07,51.21,54.92121919153106,-0.06757350339562984
2007-02-08,50.93,54.411219191531046,-0.06397980496038747
2007-02-09,50.42,54.43121919153105,-0.07369335559830992
2007-02-12,50.44,54.94121919153106,-0.08192790873168143
2007-02-13,50.95,55.411219191531046,-0.0805111177234824
2007-02-14,51.42,55.20121919153105,-0.06849883475238827
2007-02-15,51.21,55.24121919153105,-0.07297484107934149
2007-02-16,51.25,55.62121919153106,-0.0785890574688558
2007-02-20,51.63,55.641219191531064,-0.0720907853892172
2007-02-21,51.65,55.63121919153105,-0.07156447853181558
2007-02-22,51.64,55.02121919153105,-0.06145300379042662
2007-02-23,51.03,54.80121919153106,-0.06881633743130045
2007-02-26,50.81,53.21121919153106,-0.045126182561011974
2007-02-27,49.22,53.38121919153105,-0.077952869090544
2007-02-28,49.39,53.19121919153106,-0.07146328377703892
2007-03-01,49.2,52.18121919153105,-0.05713203404827483
2007-03-02,48.19,51.53121919153106,-0.06483873744792312
2007-03-05,47.54,52.511219191531055,-0.09466965856189469
2007-03-06,48.52,52.35121919153106,-0.07318299842290654
2007-03-07,48.36,52.731219191531046,-0.08289622843071098
2007-03-08,48.74,52.81121919153105,-0.07709004362815242
2007-03-09,48.82,52.831219191531055,-0.07592516797670379
2007-03-12,48.84,50.69121919153106,-0.03651952391471258
2007-03-13,46.7,51.29121919153105,-0.08951277165759253
2007-03-14,47.3,51.69121919153106,-0.08495096962716853
2007-03-15,47.7,51.02121919153105,-0.06509486139606668
2007-03-16,47.03,51.571219191531064,-0.0880572393424589
2007-03-19,47.58,51.74121919153105,-0.08042367877199452
2007-03-20,47.75,53.04121919153105,-0.09975674149616609
2007-03-21,49.05,52.46121919153106,-0.0650236354415824
2007-03-22,48.47,52.511219191531055,-0.0769591575619486
2007-03-23,48.52,52.69121919153106,-0.07916345940618297
2007-03-26,48.7,52.56121919153105,-0.07346137039669709
2007-03-27,48.57,51.981219191531046,-0.06562407047364549
2007-03-28,47.99,52.49121919153105,-0.08575185070681834
2007-03-29,48.5,52.37121919153106,-0.07391882891580792
2007-03-30,48.38,57.41770628974184,-0.1574027747492327
2007-04-02,48.24,57.73770628974183,-0.1644974644832622
2007-04-03,48.56,57.73770628974183,-0.1589551591067
2007-04-04,48.56,57.94770628974184,-0.16200306950550847
2007-04-05,48.77,58.177706289741835,-0.16170638015339978
2007-04-09,49.0,58.41770628974184,-0.16121321578481063
2007-04-10,49.24,58.327706289741826,-0.15580428012373415
2007-04-11,49.15,58.377706289741845,-0.15806901086422687
2007-04-12,49.2,58.26770628974183,-0.155621473147609
2007-04-13,49.09,59.14770628974183,-0.1700438938489517
2007-04-16,49.97,59.35770628974183,-0.15815480207267052
2007-04-17,50.18,61.24770628974184,-0.1807040126104369
2007-04-18,52.07,61.26770628974183,-0.15012323533453087
2007-04-19,52.09,61.71770628974184,-0.155995853840441
2007-04-20,52.54,61.45770628974183,-0.14510314211369002
2007-04-23,52.28,61.33770628974184,-0.14766946528707503
2007-04-24,52.16,61.99770628974184,-0.15867855245750595
2007-04-25,52.82,62.11770628974183,-0.14967884110809904
2007-04-26,52.94,61.72770628974182,-0.14236243038893215
2007-04-27,52.55,61.277706289741836,-0.142428736618735
2007-04-30,52.1,61.437706289741826,-0.15198657068519061
2007-05-01,52.26,61.72770628974182,-0.15337855330800143
2007-05-02,52.55,61.877706289741845,-0.1507442154701879
2007-05-03,52.7,61.80770628974184,-0.1473555133569716
2007-05-04,52.63,61.907706289741824,-0.1498635120855567
2007-05-07,52.73,61.627706289741845,-0.14437834580293152
2007-05-08,52.45,62.377706289741845,-0.15915471857249863
2007-05-09,53.2,61.177706289741835,-0.13040218036221995
2007-05-10,52.0,61.327706289741826,-0.15209612186820132
2007-05-11,52.15,61.00770628974183,-0.14518995760427755
2007-05-14,51.83,61.20770628974183,-0.1532112026114839
2007-05-15,52.03,62.157706289741824,-0.16293565020775624
2007-05-16,52.98,61.73770628974183,-0.14185344445161208
2007-05-17,52.56,61.71770628974184,-0.1483805351862849
2007-05-18,52.54,61.73770628974183,-0.14898036941275383
2007-05-21,52.56,61.46770628974184,-0.14491684865794996
2007-05-22,52.29,61.16770628974184,-0.1451371455337811
2007-05-23,51.99,60.76770628974183,-0.14444689170740654
2007-05-24,51.59,60.817706289741835,-0.15172729872087065
2007-05-25,51.64,60.99770628974184,-0.15341078966629196
2007-05-29,51.82,61.23770628974183,-0.15378933765387337
2007-05-30,52.06,61.00770628974183,-0.14666518107149928
2007-05-31,51.83,61.077706289741826,-0.15140886669634168
2007-06-01,51.9,60.74770628974184,-0.145646754916834
2007-06-04,51.57,60.39770628974183,-0.14615962810563166
2007-06-05,51.22,59.73770628974183,-0.14258509103829609
2007-06-06,50.56,58.99770628974184,-0.1430175310257602
2007-06-07,49.82,59.58770628974184,-0.16392150156354268
2007-06-08,50.41,59.60770628974183,-0.15430397950616503
2007-06-11,50.43,58.527706289741836,-0.13835680232630476
2007-06-12,49.35,59.46770628974184,-0.17013782641028385
2007-06-13,50.29,59.49770628974184,-0.154757332070957
2007-06-14,50.32,59.73770628974183,-0.1576509523828008
2007-06-15,50.56,59.60770628974183,-0.1517875263604781
2007-06-18,50.43,60.027706289741836,-0.15988793980259064
2007-06-19,50.85,58.63770628974182,-0.1328105545476327
2007-06-20,49.46,59.01770628974183,-0.16194642066940346
2007-06-21,49.84,57.89770628974183,-0.13917142502015623
2007-06-22,48.72,57.537706289741834,-0.15325091767368404
2007-06-25,48.36,57.777706289741836,-0.16299896438453643
2007-06-26,48.6,58.41770628974184,-0.1680604548396284
2007-06-27,49.24,58.13770628974182,-0.15304536173818373
2007-06-28,48.96,57.627706289741845,-0.15040866360639382
2007-06-29,48.45,59.48487085934116,-0.1855071835901666
2007-07-02,49.15,59.674870859341155,-0.1763702326922364
2007-07-03,49.34,59.124870859341165,-0.1654950060291801
2007-07-05,48.79,59.30487085934115,-0.17730197717284035
2007-07-06,48.97,59.124870859341165,-0.17175294781615225
2007-07-09,48.79,57.84487085934116,-0.1565371436537475
2007-07-10,47.51,58.46487085934116,-0.18737526823068085
2007-07-11,48.13,59.864870859341174,-0.19602265386846796
2007-07-12,49.53,60.384870859341156,-0.17976143204191308
2007-07-13,50.05,60.164870859341164,-0.1681192149982108
2007-07-16,49.83,60.25487085934116,-0.1730129151496641
2007-07-17,49.92,59.21487085934116,-0.15696852369095204
2007-07-18,48.88,58.95487085934116,-0.1708912378652906
2007-07-19,48.62,57.89487085934116,-0.16020194400079035
2007-07-20,47.56,57.48487085934116,-0.17265187711086916
2007-07-23,47.15,55.674870859341155,-0.15311882592199766
2007-07-24,45.34,55.60487085934116,-0.18460380719716651
2007-07-25,45.27,54.414870859341164,-0.168058303087405
2007-07-26,44.08,54.56487085934116,-0.1921542320950297
2007-07-27,44.23,55.08487085934116,-0.19705720808639093
2007-07-30,44.75,54.34487085934116,-0.17655522421196312
2007-07-31,44.01,54.71487085934116,-0.19564828886941588
2007-08-01,44.38,54.924870859341155,-0.19198717619829908
2007-08-02,44.59,53.98487085934116,-0.17402784724297493
2007-08-03,43.65,55.44487085934116,-0.21273150566557775
2007-08-06,45.11,55.674870859341155,-0.18976013228719646
2007-08-07,45.34,56.84487085934116,-0.20239065874226703
2007-08-08,46.51,54.50487085934116,-0.14668176868033045
2007-08-09,44.17,54.58487085934116,-0.19080141979595522
2007-08-10,44.25,54.164870859341164,-0.1830498384292052
2007-08-13,43.83,53.634870859341156,-0.18280776484117367
2007-08-14,43.3,53.33487085934116,-0.1881484045551718
2007-08-15,43.0,55.80487085934115,-0.22945794268777076
2007-08-16,45.47,57.34487085934116,-0.20707816900431308
2007-08-17,47.01,56.82487085934117,-0.17272139313146806
2007-08-20,46.49,56.53487085934117,-0.17767566648083122
2007-08-21,46.2,56.33487085934116,-0.17990403997989535
2007-08-22,46.0,56.00487085934116,-0.1786428699115986
2007-08-23,45.67,56.28487085934117,-0.18859190218039734
2007-08-24,45.95,55.24487085934117,-0.16824857610775878
2007-08-27,44.91,53.93487085934117,-0.16732905290303712
2007-08-28,43.6,54.46487085934116,-0.19948401029721252
2007-08-29,44.13,54.30487085934115,-0.187365713210069
2007-08-30,43.97,54.85487085934116,-0.1984303433555088
2007-08-31,44.52,55.634870859341156,-0.19978245096393454
2007-09-04,45.3,54.50487085934116,-0.16888161946288904
2007-09-05,44.17,54.54487085934116,-0.19020800115368486
2007-09-06,44.21,53.85487085934116,-0.1790900378265089
2007-09-07,43.52,54.26487085934115,-0.19800785829183498
2007-09-10,43.93,54.874870859341165,-0.19945141898184637
2007-09-11,44.54,54.80487085934115,-0.18729851377054318
2007-09-12,44.47,55.93487085934117,-0.20496821898761075
2007-09-13,45.6,55.874870859341165,-0.18389073122346933
2007-09-14,45.54,55.624870859341165,-0.1813014700715948
2007-09-17,45.29,58.15487085934117,-0.2212174263176916
2007-09-18,47.82,57.90487085934117,-0.17416273811988459
2007-09-19,47.57,57.29487085934116,-0.16973370763354556
2007-09-20,46.96,57.46487085934116,-0.1828050894790021
2007-09-21,47.13,56.674870859341155,-0.1684145144861493
2007-09-24,46.34,56.43487085934117,-0.17887647664688944
2007-09-25,46.1,56.46487085934116,-0.1835631730241789
2007-09-26,46.13,56.54487085934116,-0.18418772031947495
2007-09-27,46.21,56.15487085934117,-0.17709720825912778
2007-09-28,45.82,46.81029288365346,-0.021155451560938232
2007-10-01,46.81,47.160292883653455,-0.007427707977082365
2007-10-02,47.16,47.00029288365346,0.0033980025771729316
2007-10-03,47.0,47.25029288365346,-0.005297171051823257
2007-10-04,47.25,47.580292883653456,-0.006941800136899379
2007-10-05,47.58,47.44029288365345,0.0029449041701572476
2007-10-08,47.44,47.57029288365346,-0.00273895483410469
2007-10-09,47.57,46.910292883653455,0.014063163450775074
2007-10-10,46.91,46.660292883653455,0.00535159770576632
2007-10-11,46.66,46.82029288365346,-0.0034235771239573554
2007-10-12,46.82,46.270292883653454,0.011880346591468083
2007-10-15,46.27,45.11029288365345,0.02570825951712652
2007-10-16,45.11,46.37029288365346,-0.027178885559675736
2007-10-17,46.37,45.90029288365344,0.010233205211503948
2007-10-18,45.9,45.020292883653454,0.019540235302777376
2007-10-19,45.02,45.37029288365346,-0.007720754295145071
2007-10-22,45.37,45.94029288365345,-0.012413784237243597
2007-10-23,45.94,46.270292883653454,-0.00713833570243394
2007-10-24,46.27,46.05029288365346,0.004771025385259309
2007-10-25,46.05,47.32029288365346,-0.02684456934315127
2007-10-26,47.32,46.67029288365345,0.013921213607256178
2007-10-29,46.67,46.56029288365346,0.002356237677041184
2007-10-30,46.56,47.00029288365346,-0.009367875318210817
2007-10-31,47.0,44.32029288365346,0.06046230613550141
2007-11-01,44.32,43.15029288365344,0.027107744540702194
2007-11-02,43.15,42.770292883653454,0.008877823618824499
2007-11-05,42.77,44.11029288365345,-0.03038503705220552
2007-11-06,44.11,42.24029288365346,0.044263592619882
2007-11-07,42.24,42.61029288365345,-0.008690221507383855
2007-11-08,42.61,42.31029288365346,0.007083550973534747
2007-11-09,42.31,42.39029288365346,-0.0018941337318388873
2007-11-12,42.39,45.05029288365346,-0.05905162238398565
2007-11-13,45.05,45.15029288365344,-0.0022213119173309925
2007-11-14,45.15,43.530292883653466,0.03720873463166541
2007-11-15,43.53,43.090292883653454,0.010204319509588444
2007-11-16,43.09,41.37029288365346,0.0415686473669139
2007-11-19,41.37,41.630292883653446,-0.006252487446603006
2007-11-20,41.63,40.68029288365345,0.023345631238760545
2007-11-21,40.68,41.95029288365345,-0.030280906194779744
2007-11-23,41.95,40.460292883653466,0.036818989932433155
2007-11-26,40.46,42.350292883653466,-0.044634706278101954
2007-11-27,42.35,43.960292883653466,-0.036630622273498226
2007-11-28,43.96,43.65029288365344,0.007095189880444996
2007-11-29,43.65,45.62029288365346,-0.04318895735015005
2007-11-30,45.62,45.210292883653466,0.00906225308915598
2007-12-03,45.21,44.15029288365344,0.02400226696432428
2007-12-04,44.15,44.90029288365344,-0.016710200211780712
2007-12-05,44.9,46.210292883653466,-0.028355000626212767
2007-12-06,46.21,46.080292883653456,0.0028148066826318985
2007-12-07,46.08,47.42029288365345,-0.028264120741343546
2007-12-10,47.42,45.94029288365345,0.03220935312915829
2007-12-11,45.94,46.15029288365344,-0.004556696621267453
2007-12-12,46.15,45.760292883653456,0.008516272335436836
2007-12-13,45.76,45.20029288365345,0.012382820566832375
2007-12-14,45.2,44.530292883653466,0.015039360241719368
2007-12-17,44.53,43.90029288365344,0.014344029959331595
2007-12-18,43.9,43.98029288365346,-0.0018256559560863028
2007-12-19,43.98,43.330292883653456,0.014994293209396936
2007-12-20,43.33,44.11029288365345,-0.01768958745550786
2007-12-21,44.11,44.830292883653456,-0.016067101892972446
2007-12-24,44.83,44.94029288365345,-0.0024542092758271794
2007-12-26,44.94,43.64029288365346,0.0297822729973789
2007-12-27,43.64,43.260292883653456,0.008777266426923003
2007-12-28,43.26,43.65029288365344,-0.008941357729116306
2007-12-31,43.65,42.17029352424343,0.03508883510393157
2008-01-02,42.17,41.88029352424345,0.0069174891429271135
2008-01-03,41.88,40.93029352424343,0.02320302138058339
2008-01-04,40.93,41.34029352424343,-0.009924784980126389
2008-01-07,41.34,39.70029352424344,0.04130212475016726
2008-01-08,39.7,40.26029352424343,-0.01391677693323412
2008-01-09,40.26,41.33029352424342,-0.025896102664153986
2008-01-10,41.33,40.86029352424344,0.01149542588277952
2008-01-11,40.86,41.36029352424344,-0.012095985826362399
2008-01-14,41.36,39.17029352424343,0.05590222280058521
2008-01-15,39.17,41.43029352424343,-0.05455654140902455
2008-01-16,41.43,40.040293524243445,0.03470769950562724
2008-01-17,40.04,39.59029352424343,0.011359008376161439
2008-01-18,39.59,40.86029352424344,-0.031088702862345774
2008-01-22,40.86,45.72029352424342,-0.10630495015667873
2008-01-23,45.72,44.96029352424341,0.016897275711666326
2008-01-24,44.96,43.64029352424342,0.03024054994092662
2008-01-25,43.64,45.57029352424342,-0.042358593174663284
2008-01-28,45.57,47.45029352424344,-0.03962659415969172
2008-01-29,47.45,47.35029352424343,0.0021057203310792527
2008-01-30,47.35,47.400293524243416,-0.0010610382447883149
2008-01-31,47.4,48.250293524243425,-0.017622556509758747
2008-02-01,48.25,46.22029352424342,0.043913751319903715
2008-02-04,46.22,43.89029352424342,0.05308022090282294
2008-02-05,43.89,43.72029352424342,0.003881640814293208
2008-02-06,43.72,45.11029352424344,-0.030819873151485044
2008-02-07,45.11,43.82029352424342,0.029431716951942688
2008-02-08,43.82,43.35029352424343,0.010835139455143139
2008-02-11,43.35,43.31029352424342,0.0009167907332319203
2008-02-12,43.31,44.10029352424343,-0.017920368802284314
2008-02-13,44.1,42.61029352424344,0.03496118783854385
2008-02-14,42.61,43.250293524243425,-0.014804374076317295
2008-02-15,43.25,42.83029352424342,0.009799290203766908
2008-02-19,42.83,43.150293524243416,-0.007422742653267589
2008-02-20,43.15,43.07029352424342,0.0018506137115530397
2008-02-21,43.07,43.93029352424343,-0.019583149922926646
2008-02-22,43.93,44.03029352424344,-0.0022778300169227217
2008-02-25,44.03,43.72029352424342,0.007083815107161717
2008-02-26,43.72,44.41029352424342,-0.015543547890909393
2008-02-27,44.41,42.44029352424344,0.046411235931518524
2008-02-28,42.44,40.650293524243416,0.044026901667738816
2008-02-29,40.65,39.82029352424342,0.02083627222012918
2008-03-03,39.82,39.19029352424344,0.01606791935270957
2008-03-04,39.19,38.74029352424342,0.011608236150176587
2008-03-05,38.74,37.37029352424341,0.03665228036991519
2008-03-06,37.37,37.56029352424342,-0.00506634816686391
2008-03-07,37.56,36.48029352424342,0.029596978846649025
2008-03-10,36.48,38.84029352424343,-0.06076919894465205
2008-03-11,38.84,38.61029352424344,0.0059493584427772195
2008-03-12,38.61,38.11029352424344,0.013112113015836036
2008-03-13,38.11,36.540293524243445,0.042958233893635844
2008-03-14,36.54,40.31029352424342,-0.09353178046138244
2008-03-17,40.31,42.71029352424341,-0.05619941532082762
2008-03-18,42.71,42.47029352424342,0.005644097458844977
2008-03-19,42.47,45.97029352424342,-0.0761425097796572
2008-03-20,45.97,46.550293524243415,-0.012465947694641266
2008-03-24,46.55,46.06029352424342,0.010631857469575623
2008-03-25,46.06,44.11029352424344,0.044200714164030375
2008-03-26,44.11,42.86029352424344,0.029157674224738583
2008-03-27,42.86,42.71029352424341,0.0035051614822456667
2008-03-28,42.71,42.95029352424344,-0.00559468875591751
2008-03-31,42.95,60.43608933974912,-0.2893319129477232
2008-04-01,47.0,59.6760893397491,-0.21241487972814932
2008-04-02,46.24,59.71608933974911,-0.2256693210949926
2008-04-03,46.28,59.00608933974912,-0.21567416993988553
2008-04-04,45.57,58.97608933974913,-0.22731397571173984
2008-04-07,45.54,58.29608933974912,-0.2188155240638311
2008-04-08,44.86,57.736089339749114,-0.2230163055204436
2008-04-09,44.3,57.29608933974912,-0.22682332231587576
2008-04-10,43.86,55.96608933974911,-0.2163111534604033
2008-04-11,42.53,54.93608933974912,-0.22582767519224678
2008-04-14,41.5,55.55608933974911,-0.25300717719330723
2008-04-15,42.12,58.39608933974911,-0.2787188238762812
2008-04-16,44.96,58.55608933974911,-0.23218916244326093
2008-04-17,45.12,59.196089339749136,-0.23778748726053578
2008-04-18,45.76,58.666089339749114,-0.21999232410067282
2008-04-21,45.23,59.08608933974914,-0.23450679330079982
2008-04-22,45.65,58.58608933974914,-0.22080479317762447
2008-04-23,45.15,60.40608933974913,-0.2525587984009774
2008-04-24,46.97,61.22608933974913,-0.23284337597720473
2008-04-25,47.79,60.77608933974912,-0.21367102557643314
2008-04-28,47.34,60.516089339749136,-0.21772869799593286
2008-04-29,47.08,61.08608933974914,-0.22928443269383236
2008-04-30,47.65,62.68608933974912,-0.23986325352433124
2008-05-01,49.25,62.09608933974912,-0.2068743696477202
2008-05-02,48.66,61.43608933974912,-0.20795739893364273
2008-05-05,48.0,61.63608933974913,-0.22123547236400043
2008-05-06,48.2,60.00608933974912,-0.19674818788646753
2008-05-07,46.57,59.486089339749114,-0.21712789465752413
2008-05-08,46.05,60.00608933974912,-0.23257788489983056
2008-05-09,46.57,60.6760893397491,-0.23248184735116328
2008-05-12,47.24,58.916089339749114,-0.1981816761872477
2008-05-13,45.48,59.34608933974912,-0.23364790324038798
2008-05-14,45.91,60.45608933974913,-0.24060585953556302
2008-05-15,47.02,59.96608933974911,-0.21589017196703641
2008-05-16,46.53,59.4260893397491,-0.2170105669585618
2008-05-19,45.99,57.13608933974913,-0.1950796680093203
2008-05-20,43.7,55.856089339749104,-0.21763230264490452
2008-05-21,42.42,56.486089339749114,-0.24901864342467128
2008-05-22,43.05,55.75608933974912,-0.2278870252596933
2008-05-23,42.32,56.446089339749136,-0.250258069336286
2008-05-27,43.01,56.29608933974912,-0.23600377034303488
2008-05-28,42.86,57.00608933974912,-0.24815049591351912
2008-05-29,43.57,56.43608933974912,-0.22797627352055494
2008-05-30,43.0,55.58608933974914,-0.22642516300834514
2008-06-02,42.15,55.32608933974912,-0.23815327446761603
2008-06-03,41.89,55.06608933974913,-0.2392777387632291
2008-06-04,41.63,55.536089339749104,-0.2503973453131859
2008-06-05,42.1,53.52608933974912,-0.2134676655943173
2008-06-06,40.09,50.94608933974911,-0.2130897480148487
2008-06-09,37.51,51.72608933974913,-0.27483402517392164
2008-06-10,38.29,50.56608933974913,-0.24277316082853784
2008-06-11,37.13,51.44608933974911,-0.2782736165854297
2008-06-12,38.01,53.016089339749136,-0.28304783560295976
2008-06-13,39.58,53.37608933974911,-0.2584694665795828
2008-06-16,39.94,52.47608933974913,-0.23889145508892573
2008-06-17,39.04,52.17608933974913,-0.2517645439889592
2008-06-18,38.74,52.08608933974914,-0.2562313567581308
2008-06-19,38.65,51.29608933974912,-0.24653125613514792
2008-06-20,37.86,50.30608933974911,-0.2474072125879777
2008-06-23,36.87,51.15608933974913,-0.27926468821471473
2008-06-24,37.72,51.34608933974912,-0.2653773542438139
2008-06-25,37.91,49.75608933974912,-0.2380832074414161
2008-06-26,36.32,48.486089339749114,-0.25091917095023997
2008-06-27,35.05,47.74608933974913,-0.26590846528617174
2008-06-30,34.31,43.01248172072481,-0.20232456655788977
2008-07-01,34.02,43.5924817207248,-0.2195901986505584
2008-07-02,34.6,44.302481720724806,-0.21900537721312263
2008-07-03,35.31,43.032481720724796,-0.1794570383098678
2008-07-07,34.04,44.76248172072481,-0.2395417168248818
2008-07-08,35.77,43.27248172072479,-0.17337766225530749
2008-07-09,34.28,43.5024817207248,-0.2119989792750413
2008-07-10,34.51,42.152481720724786,-0.18130561733847494
2008-07-11,33.16,40.682481720724795,-0.18490714928270058
2008-07-14,31.69,40.01248172072481,-0.20799713896311778
2008-07-15,31.02,44.932481720724795,-0.30963083248321355
2008-07-16,35.94,49.7924817207248,-0.27820428390013496
2008-07-17,40.8,49.01248172072481,-0.16755898563798255
2008-07-18,40.02,47.6424817207248,-0.15999338081099512
2008-07-21,38.65,49.8524817207248,-0.2247126187916073
2008-07-22,40.86,50.952481720724805,-0.19807635231670595
2008-07-23,41.96,48.1324817207248,-0.12823942377496522
2008-07-24,39.14,48.51248172072481,-0.19319732547759616
2008-07-25,39.52,46.652481720724786,-0.15288536552935972
2008-07-28,37.66,49.742481720724804,-0.24290066162281443
2008-07-29,40.75,50.56248172072481,-0.1940664577131075
2008-07-30,41.57,49.62248172072479,-0.16227486900079158
2008-07-31,40.63,49.75248172072479,-0.18335732018217588
2008-08-01,40.76,49.1324817207248,-0.1704062450644166
2008-08-04,40.14,50.8824817207248,-0.21112338387278995
2008-08-05,41.89,50.3824817207248,-0.16856021042789204
2008-08-06,41.39,48.802481720724806,-0.15188739300478993
2008-08-07,39.81,50.06248172072481,-0.20479371713768835
2008-08-08,41.07,50.8824817207248,-0.1928459734841924
2008-08-11,41.89,46.912481720724806,-0.10706066992200913
2008-08-12,37.92,45.902481720724786,-0.1739008746692824
2008-08-13,36.91,46.802481720724806,-0.21136660615038017
2008-08-14,37.81,47.06248172072481,-0.19659995356025417
2008-08-15,38.07,45.7324817207248,-0.16755009639576057
2008-08-18,36.74,44.572481720724795,-0.17572460447233607
2008-08-19,35.58,45.992481720724804,-0.22639530051784107
2008-08-20,37.0,45.2524817207248,-0.18236528488437176
2008-08-21,36.26,46.662481720724806,-0.22293031440084377
2008-08-22,37.67,45.12248172072479,-0.16516116659651414
2008-08-25,36.13,45.6024817207248,-0.20771855748411772
2008-08-26,36.61,46.1324817207248,-0.20641598642734338
2008-08-27,37.14,47.87248172072479,-0.22418895647263937
2008-08-28,38.88,47.48248172072481,-0.1811716955175504
2008-08-29,38.49,47.98248172072481,-0.1978322375231537
2008-09-02,38.99,48.702481720724805,-0.1994247803719572
2008-09-03,39.71,46.902481720724786,-0.15334970468197306
2008-09-04,37.91,48.5924817207248,-0.2198381589588313
2008-09-05,39.6,50.5424817207248,-0.2165006811732766
2008-09-08,41.55,48.46248172072481,-0.14263573542435226
2008-09-09,39.47,48.3924817207248,-0.18437743640048987
2008-09-10,39.4,50.6424817207248,-0.2219970534367386
2008-09-11,41.65,50.162481720724806,-0.16969817737721393
2008-09-12,41.17,45.992481720724804,-0.10485369652387622
2008-09-15,37.0,49.73248172072481,-0.2560194319725424
2008-09-16,40.74,44.76248172072481,-0.08986279504834549
2008-09-17,35.77,49.2924817207248,-0.2743315257961405
2008-09-18,40.3,56.0424817207248,-0.28090265165582684
2008-09-19,47.05,49.7924817207248,-0.05507822920148442
2008-09-22,40.8,49.552481720724806,-0.17663054234202313
2008-09-23,40.56,49.492481720724804,-0.18048158851942064
2008-09-24,40.5,52.452481720724805,-0.2278725682488001
2008-09-25,43.46,57.23248172072481,-0.24064100151955448
2008-09-26,48.24,49.992481720724804,-0.03505490546588119
2008-09-29,41.0,55.6924817207248,-0.2638144551431849
2008-09-30,46.7,49.630234550275404,-0.059041319808937676
2008-10-01,49.63,49.85023455027539,-0.004417924053161104
2008-10-02,49.85,45.90023455027539,0.08605109512890086
2008-10-03,45.9,44.00023455027539,0.04317625733458108
2008-10-06,44.0,39.320234550275394,0.11901672264291796
2008-10-07,39.32,39.30023455027539,0.0005029346504108467
2008-10-08,39.3,36.68023455027539,0.07142172022193205
2008-10-09,36.68,41.640234550275395,-0.11912119621436157
2008-10-10,41.64,41.990234550275396,-0.008340857202311036
2008-10-13,41.99,40.71023455027538,0.031435963557128854
2008-10-14,40.71,38.490234550275396,0.05767087355171041
2008-10-15,38.49,40.490234550275396,-0.04940041895266789
2008-10-16,40.49,39.330234550275385,0.02948788541400904
2008-10-17,39.33,40.66023455027538,-0.03271586022531625
2008-10-20,40.66,39.740234550275396,0.02314443938575672
2008-10-21,39.74,37.170234550275396,0.06913503454622583
