date,DOV,dcf,Deviation
2015-07-29,52.81,55.876690800365715,-0.054883185751323005
2015-07-30,52.2,55.42669080036571,-0.05821546900549257
2015-07-31,51.75,54.36669080036571,-0.04813040414716774
2015-08-03,50.69,54.45669080036571,-0.06916855844535486
2015-08-04,50.78,55.126690800365715,-0.07884911532431182
2015-08-05,51.45,55.42669080036571,-0.0717468559450688
2015-08-06,51.75,55.25669080036571,-0.0634618314917712
2015-08-07,51.58,57.03669080036571,-0.0956698350446854
2015-08-10,53.36,55.71669080036571,-0.04229775254976631
2015-08-11,52.04,55.89669080036571,-0.06899676430112534
2015-08-12,52.22,55.68669080036571,-0.06225348912891304
2015-08-13,52.01,55.33669080036571,-0.060117270336370154
2015-08-14,51.66,55.696690800365715,-0.07247631308715408
2015-08-17,52.02,55.346690800365714,-0.060106408391515376
2015-08-18,51.67,54.38669080036571,-0.04995138995195936
2015-08-19,50.71,53.10669080036571,-0.045129733452516474
2015-08-20,49.43,51.95669080036571,-0.04863071072162917
2015-08-21,48.28,50.446690800365715,-0.04295010764809193
2015-08-24,46.77,48.90669080036571,-0.04368913057494639
2015-08-25,45.23,50.71669080036571,-0.108183138800652
2015-08-26,47.04,52.126690800365715,-0.09758322890372373
2015-08-27,48.45,52.43669080036571,-0.07602864977776025
2015-08-28,48.76,53.71669080036571,-0.09227468644311887
2015-08-31,50.04,51.346690800365714,-0.02544839365493068
2015-09-01,47.67,51.806690800365715,-0.07984858203559508
2015-09-02,48.13,51.70669080036571,-0.06917268819571054
2015-09-03,48.03,51.056690800365715,-0.059280982627727075
2015-09-04,47.38,53.35669080036571,-0.11201389574041476
2015-09-08,49.68,52.53669080036571,-0.05437515680652327
2015-09-09,48.86,52.40669080036571,-0.0676762975528491
2015-09-10,48.73,52.596690800365714,-0.07351585701545371
2015-09-11,48.92,52.126690800365715,-0.0615172525078691
2015-09-14,48.45,53.20669080036571,-0.0894002376169768
2015-09-15,49.53,53.806690800365715,-0.07948250927069922
2015-09-16,50.13,53.35669080036571,-0.06047396778106773
2015-09-17,49.68,52.83669080036571,-0.05974429421200356
2015-09-18,49.16,52.14669080036571,-0.0572747906823029
2015-09-21,48.47,51.38669080036571,-0.056759654201063214
2015-09-22,47.71,50.40669080036571,-0.05349866768770595
2015-09-23,46.73,50.47669080036571,-0.07422615747897976
2015-09-24,46.8,50.58669080036571,-0.07485547562914185
2015-09-25,46.91,49.31669080036571,-0.048800735842313814
2015-09-28,45.64,49.31669080036571,-0.07455266646436154
2015-09-29,45.64,49.86669080036571,-0.08475980123258375
2015-09-30,46.19,49.78880908364145,-0.07228148553615188
2015-10-01,45.65,50.96880908364145,-0.10435419581636918
2015-10-02,46.83,52.81880908364145,-0.11338402337239084
2015-10-05,48.68,53.58880908364145,-0.09160138408711005
2015-10-06,49.45,54.15880908364145,-0.08694447243788694
2015-10-07,50.02,55.70880908364145,-0.10211686764117045
2015-10-08,51.57,53.81880908364145,-0.04178481690567515
2015-10-09,49.68,53.31880908364145,-0.0682462557993978
2015-10-12,49.18,52.86880908364145,-0.06977288022140893
2015-10-13,48.73,52.07880908364145,-0.06430272009989868
2015-10-14,47.94,52.43880908364145,-0.08579159523752189
2015-10-15,48.3,51.47880908364145,-0.06174985669300559
2015-10-16,47.34,50.75880908364145,-0.06735400505571087
2015-10-19,46.62,53.83880908364145,-0.1340818864032941
2015-10-20,49.7,54.11880908364145,-0.08165015377208529
2015-10-21,49.98,55.83880908364145,-0.10492360384809585
2015-10-22,51.7,56.18880908364145,-0.07988795557064587
2015-10-23,52.05,55.76880908364145,-0.06668259811795563
2015-10-26,51.63,54.57880908364145,-0.05402846146976992
2015-10-27,50.44,55.678809083641454,-0.09408981926627857
2015-10-28,51.54,55.89880908364145,-0.07797677902438604
2015-10-29,51.76,56.178809083641454,-0.07865615444183838
2015-10-30,52.04,56.83880908364145,-0.08442838900054606
2015-11-02,52.7,56.95880908364145,-0.07476998118741518
2015-11-03,52.82,56.63880908364145,-0.06742389441843688
2015-11-04,52.5,56.23880908364145,-0.06648094340121757
2015-11-05,52.1,56.22880908364145,-0.07342871298411757
2015-11-06,52.09,55.75880908364145,-0.06579783793692617
2015-11-09,51.62,55.82880908364145,-0.0753877640007673
2015-11-10,51.69,55.41880908364145,-0.06728417923982644
2015-11-11,51.28,55.75880908364145,-0.0803246905242
2015-11-12,51.62,55.108809083641454,-0.06330764793603705
2015-11-13,50.97,56.08880908364145,-0.09126257389434167
2015-11-16,51.95,55.53880908364145,-0.06461804174152719
2015-11-17,51.4,56.61880908364145,-0.09217447643471
2015-11-18,52.48,56.928809083641454,-0.07814688477155984
2015-11-19,52.79,56.97880908364145,-0.07351520944378698
2015-11-20,52.84,56.84880908364145,-0.07051702838213025
2015-11-23,52.71,57.37880908364145,-0.08136817682701813
2015-11-24,53.24,56.71880908364145,-0.061334311136740594
2015-11-25,52.58,56.71880908364145,-0.07297066265157437
2015-11-27,52.58,57.36880908364145,-0.08347408914589038
2015-11-30,53.23,57.90880908364145,-0.08079615446561073
2015-12-01,53.77,56.678809083641454,-0.05132092806235389
2015-12-02,52.54,57.178809083641454,-0.08112811648203067
2015-12-03,53.04,56.43880908364145,-0.06022113398254858
2015-12-04,52.3,56.00880908364145,-0.06621831715976778
2015-12-07,51.87,55.108809083641454,-0.0587711681217018
2015-12-08,50.97,55.34880908364145,-0.07911297742692758
2015-12-09,51.21,55.65880908364145,-0.07993000850873377
2015-12-10,51.52,54.00880908364145,-0.04608153976857965
2015-12-11,49.87,54.25880908364145,-0.08088657229604845
2015-12-14,50.12,54.30880908364145,-0.07712945936984605
2015-12-15,50.17,53.77880908364145,-0.0671046671566995
2015-12-16,49.64,52.16880908364145,-0.04847358274150071
2015-12-17,48.03,51.38880908364145,-0.06536071069821026
2015-12-18,47.25,51.928809083641454,-0.09010045033201741
2015-12-21,47.79,52.47880908364145,-0.0893467128068467
2015-12-22,48.34,54.27880908364145,-0.10941303215569786
2015-12-23,50.14,54.53880908364145,-0.08065465963687213
2015-12-24,50.4,54.46880908364145,-0.07469979887743561
2015-12-28,50.33,54.358809083641454,-0.07411510942858146
2015-12-29,50.22,53.95880908364145,-0.06929005934593424
2015-12-30,49.82,53.65880908364145,-0.07154107870075255
2015-12-31,49.52,52.06543160857437,-0.04888909070630221
2016-01-04,49.79,51.115431608574376,-0.025930165643989977
2016-01-05,48.84,50.085431608574375,-0.02486614507602969
2016-01-06,47.81,49.39543160857437,-0.03209672548542242
2016-01-07,47.12,48.99543160857437,-0.03827768318395963
2016-01-08,46.72,48.295431608574376,-0.032620717034749
2016-01-11,46.02,47.88543160857437,-0.038956140644670345
2016-01-12,45.61,46.95543160857437,-0.02865337539201085
2016-01-13,44.68,47.27543160857437,-0.05490022026797614
2016-01-14,45.0,45.00543160857437,-0.00012068784544960742
2016-01-15,42.73,45.27543160857437,-0.056221034634870604
2016-01-19,43.0,44.805431608574374,-0.04029492728352313
2016-01-20,42.53,44.96543160857437,-0.05416230916618092
2016-01-21,42.69,45.32543160857437,-0.058144655550854574
2016-01-22,43.05,45.13543160857437,-0.04620386987012226
2016-01-25,42.86,47.555431608574374,-0.09873596873690815
2016-01-26,45.28,46.95543160857437,-0.03568131632866145
2016-01-27,44.68,48.015431608574374,-0.06946582581543947
2016-01-28,45.74,49.48543160857437,-0.07568756069868043
2016-01-29,47.21,48.975431608574375,-0.0360472904595146
2016-02-01,46.7,48.17543160857437,-0.030626225013659636
2016-02-02,45.9,49.31543160857437,-0.0692568532236173
2016-02-03,47.04,50.475431608574375,-0.06806146077591524
2016-02-04,48.2,50.695431608574374,-0.049223993748428896
2016-02-05,48.42,50.475431608574375,-0.04072142709969839
2016-02-08,48.2,49.225431608574375,-0.020831338092234364
2016-02-09,46.95,48.32543160857437,-0.028461858752034885
2016-02-10,46.05,48.515431608574374,-0.05081747243775214
2016-02-11,46.24,50.085431608574375,-0.07677744775420992
2016-02-12,47.81,50.975431608574375,-0.06209720072368996
2016-02-16,48.7,52.07543160857437,-0.06481812064364323
2016-02-17,49.8,52.07543160857437,-0.043694915976456694
2016-02-18,49.8,51.24543160857437,-0.0282060578514578
2016-02-19,48.97,51.91543160857437,-0.056735184844112996
2016-02-22,49.64,51.045431608574376,-0.027532955727585517
2016-02-23,48.77,50.56543160857437,-0.03550709548912301
2016-02-24,48.29,51.17543160857437,-0.0563831416341376
2016-02-25,48.9,51.63543160857437,-0.052975864118082416
2016-02-26,49.36,51.375431608574374,-0.03922948275996585
2016-02-29,49.1,52.57543160857437,-0.06610371997417075
2016-03-01,50.3,52.805431608574374,-0.04744647533886559
2016-03-02,50.53,52.71543160857437,-0.04145715100659253
2016-03-03,50.44,53.32543160857437,-0.054109859433569274
2016-03-04,51.05,54.95543160857437,-0.07106543419386102
2016-03-07,52.68,53.265431608574374,-0.010990835723935777
2016-03-08,50.99,52.445431608574374,-0.027751351527373513
2016-03-09,50.17,51.555431608574374,-0.02687266046171466
2016-03-10,49.28,52.98543160857437,-0.06993302679778002
2016-03-11,50.71,52.63543160857437,-0.03658052284804891
2016-03-14,50.36,51.945431608574374,-0.03052109799608782
2016-03-15,49.67,53.74543160857437,-0.07582842832588188
2016-03-16,51.47,55.25543160857437,-0.068507864265546
2016-03-17,52.98,55.60543160857437,-0.04721538045160201
2016-03-18,53.33,55.70543160857437,-0.04264272872465702
2016-03-21,53.43,55.82543160857437,-0.04290932536572545
2016-03-22,53.55,54.56543160857437,-0.01860943052477959
2016-03-23,52.29,54.46543160857437,-0.039941510501716015
2016-03-24,52.19,54.16543160857437,-0.03647033818265866
2016-03-28,51.89,54.48543160857437,-0.04763533171986345
2016-03-29,52.21,54.23543160857437,-0.0373451735978102
2016-03-30,51.96,54.23543160857437,-0.041954706380812445
2016-03-31,51.96,53.370696972995816,-0.026432050788274153
2016-04-01,51.81,52.40069697299582,-0.011272693057884808
2016-04-04,50.84,51.89069697299582,-0.02024827250908967
2016-04-05,50.33,52.480696972995815,-0.04098072428615929
2016-04-06,50.92,52.22069697299582,-0.024907690789121917
2016-04-07,50.66,52.38069697299582,-0.032849829659252316
2016-04-08,50.82,53.050696972995816,-0.04204840087456907
2016-04-11,51.49,54.29069697299582,-0.05158705135778385
2016-04-12,52.73,54.97069697299582,-0.04076166205599607
2016-04-13,53.41,54.92069697299582,-0.027506879123158745
2016-04-14,53.36,54.86069697299582,-0.027354682966104327
2016-04-15,53.3,55.410696972995815,-0.03809186832687661
2016-04-18,53.85,56.46069697299582,-0.04623919138377741
2016-04-19,54.9,56.33069697299582,-0.025398176303085274
2016-04-20,54.77,55.42069697299582,-0.011741046369605823
2016-04-21,53.86,55.96069697299582,-0.037538792163534396
2016-04-22,54.4,55.51069697299582,-0.020008701629816272
2016-04-25,53.95,55.440696972995816,-0.026888135510307665
2016-04-26,53.88,55.480696972995815,-0.028851421491242646
2016-04-27,53.92,54.90069697299582,-0.01786310606362962
2016-04-28,53.34,54.63069697299582,-0.02362585587428645
2016-04-29,53.07,54.47069697299582,-0.025714687911744916
2016-05-02,52.91,53.88069697299582,-0.01801567217072786
2016-05-03,52.32,52.85069697299582,-0.010041437547493093
2016-05-04,51.29,52.78069697299582,-0.0282432225887147
2016-05-05,51.22,53.190696972995816,-0.037049655017611705
2016-05-06,51.63,52.54069697299582,-0.017333172673059227
2016-05-09,50.98,54.82069697299582,-0.07005925106876543
2016-05-10,53.26,54.910696972995815,-0.030061482807395512
2016-05-11,53.35,54.980696972995815,-0.029659445273979346
2016-05-12,53.42,54.01069697299582,-0.010936666366130221
2016-05-13,52.45,55.28069697299582,-0.0512058842958979
2016-05-16,53.72,55.38069697299582,-0.029986928004997693
2016-05-17,53.82,54.480696972995815,-0.012127175489757391
2016-05-18,52.92,53.35069697299582,-0.008072939950790503
2016-05-19,51.79,53.78069697299582,-0.037015083199747
2016-05-20,52.22,53.72069697299582,-0.027935173174506334
2016-05-23,52.16,54.67069697299582,-0.04592399790030044
2016-05-24,53.11,55.410696972995815,-0.041520809133966496
2016-05-25,53.85,55.43069697299582,-0.028516635353978748
2016-05-26,53.87,55.47069697299582,-0.02885662269170819
2016-05-27,53.91,55.480696972995815,-0.0283106928840553
2016-05-31,53.92,55.660696972995815,-0.03127335925815522
2016-06-01,54.1,55.68069697299582,-0.02838859890281953
2016-06-02,54.12,55.49069697299582,-0.02470138325461768
2016-06-03,53.93,57.940696972995816,-0.06922072364550713
2016-06-06,56.38,58.51069697299582,-0.036415511747863616
2016-06-07,56.95,59.43069697299582,-0.041741004217450084
2016-06-08,57.87,59.78069697299582,-0.03196177143700618
2016-06-09,58.22,58.64069697299582,-0.0071741468760092575
2016-06-10,57.08,58.26069697299582,-0.020265754347962517
2016-06-13,56.7,57.78069697299582,-0.01870342570462391
2016-06-14,56.22,57.840696972995815,-0.028020011130786893
2016-06-15,56.28,57.93069697299582,-0.02849433994839179
2016-06-16,56.37,58.32069697299582,-0.03344776510299685
2016-06-17,56.76,59.11069697299582,-0.039767708610671804
2016-06-20,57.55,58.77069697299582,-0.02077050359904209
2016-06-21,57.21,58.61069697299582,-0.02389831626880623
2016-06-22,57.05,59.440696972995816,-0.04021986777984654
2016-06-23,57.88,56.050696972995816,0.03263657948598775
2016-06-24,54.49,53.74069697299582,0.013942934669803453
2016-06-27,52.18,55.04069697299582,-0.051974214178271416
2016-06-28,53.48,56.45069697299582,-0.0526246287874339
2016-06-29,54.89,57.550696972995816,-0.046232228503579664
2016-06-30,55.99,57.49118390936873,-0.026111549759268327
2016-07-01,55.86,55.831183909368725,0.0005161289554247439
2016-07-05,54.2,55.941183909368725,-0.031125260276751443
2016-07-06,54.31,57.151183909368726,-0.049713474245333567
2016-07-07,55.52,58.45118390936873,-0.0501475541353219
2016-07-08,56.82,59.041183909368726,-0.03762092428191066
2016-07-11,57.41,59.81118390936873,-0.04014606888583283
2016-07-12,58.18,60.051183909368724,-0.031159817135208878
2016-07-13,58.42,60.25118390936873,-0.03039249672045008
2016-07-14,58.62,60.68118390936873,-0.033967430702196544
2016-07-15,59.05,60.761183909368725,-0.02816245173762788
2016-07-18,59.13,60.57118390936873,-0.02379322668556616
2016-07-19,58.94,60.64118390936873,-0.028053276662791338
2016-07-20,59.01,59.721183909368726,-0.011908402727715539
2016-07-21,58.09,59.20118390936873,-0.01876962310533925
2016-07-22,57.57,58.96118390936873,-0.023594911382837314
2016-07-25,57.33,60.07118390936873,-0.04563226044461577
2016-07-26,58.44,59.661183909368724,-0.02046865029067857
2016-07-27,58.03,59.551183909368724,-0.025544142190083385
2016-07-28,57.92,59.331183909368725,-0.023784860108714057
2016-07-29,57.7,58.121183909368725,-0.007246650550434275
2016-08-01,56.49,57.911183909368724,-0.024540750394481337
2016-08-02,56.28,58.71118390936873,-0.0414092128191742
2016-08-03,57.08,59.10118390936873,-0.03419870425046312
2016-08-04,57.47,60.191183909368725,-0.045209011231048035
2016-08-05,58.56,61.191183909368725,-0.04299939535841979
2016-08-08,59.56,61.07118390936873,-0.024744630980322313
2016-08-09,59.44,60.901183909368726,-0.02399270121814412
2016-08-10,59.27,61.831183909368725,-0.041422203933906054
2016-08-11,60.2,61.14118390936873,-0.015393616040603186
2016-08-12,59.51,61.761183909368725,-0.03644981794183577
2016-08-15,60.13,61.59118390936872,-0.023723913336669233
2016-08-16,59.96,61.31118390936873,-0.022038131107793846
2016-08-17,59.68,61.551183909368724,-0.03040045358224075
2016-08-18,59.92,61.71118390936873,-0.02902527217755735
2016-08-19,60.08,61.651183909368726,-0.025485056567258635
2016-08-22,60.02,61.53118390936873,-0.024559642986791808
2016-08-23,59.9,61.09118390936872,-0.019498458421363996
2016-08-24,59.46,61.151183909368726,-0.027655783604700224
2016-08-25,59.52,61.02118390936872,-0.024601028908228684
2016-08-26,59.39,61.151183909368726,-0.028800487525784457
2016-08-29,59.52,60.93118390936873,-0.02316029032798328
2016-08-30,59.3,60.191183909368725,-0.014805887697949327
2016-08-31,58.56,60.221183909368726,-0.02758471025526099
2016-09-01,58.59,60.39118390936873,-0.02982527900217735
2016-09-02,58.76,59.941183909368725,-0.01970571537516974
2016-09-06,58.31,59.56118390936873,-0.021006699787441963
2016-09-07,57.93,60.221183909368726,-0.03804614523714611
2016-09-08,58.59,57.411183909368724,0.020532865033617842
2016-09-09,55.78,58.161183909368724,-0.04094111827364566
2016-09-12,56.53,56.86118390936873,-0.005824428662909997
2016-09-13,55.23,56.231183909368724,-0.01780478090204174
2016-09-14,54.6,57.041183909368726,-0.04279686608972666
2016-09-15,55.41,56.511183909368725,-0.019486123510255582
2016-09-16,54.88,57.11118390936873,-0.039067372739277295
2016-09-19,55.48,57.35118390936873,-0.032626770396331106
2016-09-20,55.72,58.61118390936873,-0.04932819500522978
2016-09-21,56.98,59.42118390936873,-0.041082720820441954
2016-09-22,57.79,57.831183909368725,-0.000712140173946052
2016-09-23,56.2,57.27118390936872,-0.018703715136461296
2016-09-26,55.64,57.731183909368724,-0.036222778882408546
2016-09-27,56.1,59.36118390936873,-0.054937986316914156
2016-09-28,57.73,59.68118390936873,-0.03269345179766836
2016-09-29,58.05,61.11118390936873,-0.050092040663271
2016-09-30,59.48,62.677866787598525,-0.051020670477433305
2016-10-03,59.39,61.93786678759852,-0.041135849840225114
2016-10-04,58.65,62.80786678759852,-0.06619977719764714
2016-10-05,59.52,62.80786678759852,-0.052348009186768185
2016-10-06,59.52,61.637866787598526,-0.03435983264795006
2016-10-07,58.35,57.15786678759852,0.0208568527728914
2016-10-10,53.87,57.33786678759852,-0.06048126625367556
2016-10-11,54.05,57.637866787598526,-0.06224843124087476
2016-10-12,54.35,57.11786678759852,-0.04845886135578659
2016-10-13,53.83,58.037866787598524,-0.07250209252173379
2016-10-14,54.75,57.90786678759852,-0.05453260433822105
2016-10-17,54.62,57.84786678759853,-0.05579923628731842
2016-10-18,54.56,59.357866787598525,-0.08082950158513658
2016-10-19,56.07,58.37786678759852,-0.03953324975020822
2016-10-20,55.09,58.72786678759852,-0.06194447349425469
2016-10-21,55.44,58.97786678759852,-0.059986347087454206
2016-10-24,55.69,58.18786678759852,-0.04292762263852046
2016-10-25,54.9,58.68786678759852,-0.06454258767502086
2016-10-26,55.4,57.80786678759852,-0.041652925828342124
2016-10-27,54.52,58.027866787598526,-0.06045141725506631
2016-10-28,54.74,57.317866787598525,-0.04497492548268178
2016-10-31,54.03,57.01786678759852,-0.052402289947620195
2016-11-01,53.73,56.83786678759852,-0.05467951144634853
2016-11-02,53.55,56.887866787598526,-0.058674493808338335
2016-11-03,53.6,56.217866787598524,-0.04656645542046811
2016-11-04,52.93,57.177866787598525,-0.07429215230043973
2016-11-07,53.89,57.22786678759852,-0.05832589916354958
2016-11-08,53.94,60.027866787598526,-0.10141734353379106
2016-11-09,56.74,61.12786678759852,-0.07178177512467554
2016-11-10,57.84,60.58786678759852,-0.04535341700066209
2016-11-11,57.3,60.65786678759852,-0.05535748230903892
2016-11-14,57.37,61.08786678759852,-0.06086096933987695
2016-11-15,57.8,60.36786678759852,-0.042536980752250875
2016-11-16,57.08,59.94786678759852,-0.04783934677375046
2016-11-17,56.66,59.957866787598526,-0.05500307072767052
2016-11-18,56.67,61.51786678759852,-0.07880420828532053
2016-11-21,58.23,61.11786678759852,-0.04725077852659132
2016-11-22,57.83,61.637866787598526,-0.061778043044874886
2016-11-23,58.35,61.66786678759852,-0.053802198137097634
2016-11-25,58.38,60.41786678759852,-0.03372953889224062
2016-11-28,57.13,59.65786678759852,-0.04237273177397627
2016-11-29,56.37,61.93786678759852,-0.08989439056227477
2016-11-30,58.65,64.29786678759852,-0.08783910057631739
2016-12-01,61.01,63.37786678759852,-0.037361099507089324
2016-12-02,60.09,63.57786678759852,-0.05485976431469175
2016-12-05,60.29,63.647866787598524,-0.052756941545333724
2016-12-06,60.36,65.23786678759852,-0.07477048266277442
2016-12-07,61.95,64.88786678759853,-0.04527605749801
2016-12-08,61.6,65.33786678759853,-0.05720827708914422
2016-12-09,62.05,65.28786678759852,-0.04959369859842866
2016-12-12,62.0,65.58786678759853,-0.05470320904348924
2016-12-13,62.3,64.38786678759853,-0.03242640099393168
2016-12-14,61.1,64.69786678759853,-0.055610284639062924
2016-12-15,61.41,64.33786678759853,-0.04550767586473503
2016-12-16,61.05,64.40786678759852,-0.05213442014268155
2016-12-19,61.12,64.67786678759852,-0.055009031130889285
2016-12-20,61.39,64.58786678759853,-0.049511881203863295
2016-12-21,61.3,64.35786678759852,-0.04751348887449092
2016-12-22,61.07,64.35786678759852,-0.05108725555571214
2016-12-23,61.07,64.93786678759852,-0.05956257849137092
2016-12-27,61.65,64.11786678759853,-0.038489533592465985
2016-12-28,60.83,64.02786678759853,-0.049944921610568405
2016-12-29,60.74,63.817866787598525,-0.04822891993307166
2016-12-30,60.53,63.95902780969892,-0.05361288198284542
2017-01-03,61.73,64.24902780969892,-0.03920725177601292
2017-01-04,62.02,64.04902780969891,-0.031679291303648105
2017-01-05,61.82,65.00902780969892,-0.049055153063266355
2017-01-06,62.78,64.19902780969892,-0.02210357162892329
2017-01-09,61.97,64.43902780969891,-0.038315720978759016
2017-01-10,62.21,66.16902780969892,-0.05983203835312523
2017-01-11,63.94,65.52902780969892,-0.024249219968798696
2017-01-12,63.3,66.56902780969892,-0.04910733891208541
2017-01-13,64.34,65.37902780969893,-0.015892371674954497
2017-01-17,63.15,65.55902780969892,-0.036745935536013574
2017-01-18,63.33,65.43902780969891,-0.032228898874110845
2017-01-19,63.21,66.05902780969892,-0.04312851557407593
2017-01-20,63.83,65.60902780969892,-0.02711559474496472
2017-01-23,63.38,67.25902780969892,-0.05767296876003247
2017-01-24,65.03,68.02902780969892,-0.04408453135752943
2017-01-25,65.8,67.11902780969892,-0.01965206965510191
2017-01-26,64.89,66.67902780969892,-0.026830442321456482
2017-01-27,64.45,65.57902780969891,-0.017216293797083893
2017-01-30,63.35,65.02902780969892,-0.025819666482058246
2017-01-31,62.8,65.40902780969893,-0.039887885465743955
2017-02-01,63.18,65.06902780969892,-0.029031136214660802
2017-02-02,62.84,65.90902780969893,-0.04656460445085331
2017-02-03,63.68,65.23902780969892,-0.023897164964606477
2017-02-06,63.01,64.94902780969892,-0.029854608684525386
2017-02-07,62.72,65.03902780969892,-0.03565594209809353
2017-02-08,62.81,65.91902780969892,-0.04716434560707328
2017-02-09,63.69,66.26902780969893,-0.03891754406153325
2017-02-10,64.04,66.52902780969892,-0.03741265867913446
2017-02-13,64.3,66.64902780969892,-0.03524474230000829
2017-02-14,64.42,66.96902780969891,-0.038062786530846826
2017-02-15,64.74,66.82902780969891,-0.03125928774016573
2017-02-16,64.6,66.79902780969891,-0.032920057099687705
2017-02-17,64.57,67.55902780969892,-0.044243203411962306
2017-02-21,65.33,67.58902780969892,-0.033422996052840936
2017-02-22,65.36,67.07902780969891,-0.025626904053763888
2017-02-23,64.85,66.89902780969892,-0.030628663476659157
2017-02-24,64.67,67.06902780969892,-0.035769533092173345
2017-02-27,64.84,66.92902780969892,-0.031212582612714868
2017-02-28,64.7,68.31902780969892,-0.05297247232176139
2017-03-01,66.09,67.26902780969893,-0.017527052911101126
2017-03-02,65.04,67.16902780969892,-0.0316965702664449
2017-03-03,64.94,67.20902780969892,-0.03376075928554767
2017-03-06,64.98,66.35902780969892,-0.020781314241878568
2017-03-07,64.13,64.62902780969893,-0.00772141909929891
2017-03-08,62.4,63.889027809698916,-0.023306471560878395
2017-03-09,61.66,64.26902780969893,-0.04059541428608937
2017-03-10,62.04,64.93902780969891,-0.04464230382682033
2017-03-13,62.71,64.47902780969892,-0.02743570847438892
2017-03-14,62.25,66.30902780969892,-0.061213803667095945
2017-03-15,64.08,66.31902780969892,-0.03376146912351863
2017-03-16,64.09,66.60902780969892,-0.03781811403847146
2017-03-17,64.38,66.69902780969892,-0.034768539900092876
2017-03-20,64.47,65.46902780969891,-0.015259548570093706
2017-03-21,63.24,65.20902780969892,-0.03019563204415776
2017-03-22,62.98,65.37902780969893,-0.03669414933305315
2017-03-23,63.15,65.34902780969892,-0.03365050534650116
2017-03-24,63.12,65.15902780969893,-0.03129309749147946
2017-03-27,62.93,66.30902780969892,-0.05095878979550761
2017-03-28,64.08,66.81902780969892,-0.04099173393392819
2017-03-29,64.59,66.90902780969893,-0.034659415711354336
2017-03-30,64.68,67.12902780969893,-0.03648239650723917
2017-03-31,64.9,68.35997865297746,-0.05061409791453697
2017-04-03,65.72,68.24997865297746,-0.03706929588712904
2017-04-04,65.61,67.40997865297747,-0.026701961474333902
2017-04-05,64.77,67.79997865297746,-0.044689964704648144
2017-04-06,65.16,67.36997865297747,-0.03280361218994976
2017-04-07,64.73,67.90997865297747,-0.04682638275042428
2017-04-10,65.27,68.15997865297747,-0.04239993483113025
2017-04-11,65.52,66.71997865297746,-0.017985297315797566
2017-04-12,64.08,66.05997865297746,-0.029972438583103056
2017-04-13,63.42,67.14997865297747,-0.05554698196187846
2017-04-17,64.51,67.33997865297746,-0.04202523834409222
2017-04-18,64.7,66.65997865297747,-0.029402629472488173
2017-04-19,64.02,67.02997865297746,-0.044904962129862835
2017-04-20,64.39,66.70997865297745,-0.034777085824684306
2017-04-21,64.07,67.78997865297747,-0.054875052727488716
2017-04-24,65.15,68.28997865297747,-0.04598007957995687
2017-04-25,65.65,68.07997865297746,-0.035692999631561695
2017-04-26,65.44,66.96997865297746,-0.022845738997550602
2017-04-27,64.33,66.35997865297746,-0.03059040545496594
2017-04-28,63.72,66.09997865297747,-0.03600574011486868
2017-05-01,63.46,65.50997865297747,-0.031292616714725385
2017-05-02,62.87,65.17997865297747,-0.03544000321442187
2017-05-03,62.54,64.88997865297746,-0.036214816243734904
2017-05-04,62.25,66.25997865297747,-0.060518864245019954
2017-05-05,63.62,66.31997865297747,-0.0407113920694282
2017-05-08,63.68,66.79997865297746,-0.04670628218589101
2017-05-09,64.16,67.29997865297746,-0.04665645837970178
2017-05-10,64.66,67.16997865297746,-0.03736756663188556
2017-05-11,64.53,66.93997865297746,-0.03600208278330941
2017-05-12,64.3,68.32997865297746,-0.05897819277017813
2017-05-15,65.69,68.21997865297746,-0.0370855972536579
2017-05-16,65.58,67.50997865297747,-0.028588050114756625
2017-05-17,64.87,67.92997865297748,-0.04504607116998338
2017-05-18,65.29,69.79997865297746,-0.06461289444513418
2017-05-19,67.16,69.79997865297746,-0.03782205530609928
2017-05-22,67.16,70.08997865297746,-0.04180310380010366
2017-05-23,67.45,69.87997865297747,-0.03477360325258094
2017-05-24,67.24,69.10997865297746,-0.02705801230770455
2017-05-25,66.47,69.27997865297746,-0.040559750560152596
2017-05-26,66.64,69.99997865297746,-0.0479997096804049
2017-05-30,67.36,69.31997865297748,-0.028274368963518093
2017-05-31,66.68,70.12997865297747,-0.049194063925912634
2017-06-01,67.49,69.79997865297746,-0.03309426016391659
2017-06-02,67.16,70.02997865297746,-0.040982143764446866
2017-06-05,67.39,70.25997865297747,-0.04084798640706455
2017-06-06,67.62,68.56997865297748,-0.013854148296956303
2017-06-07,65.93,69.17997865297748,-0.04697860155869815
2017-06-08,66.54,69.69997865297746,-0.04533686686921923
2017-06-09,67.06,69.55997865297746,-0.03593989965766686
2017-06-12,66.92,70.05997865297746,-0.04481843576530997
2017-06-13,67.42,68.70997865297745,-0.018774254893783926
2017-06-14,66.07,69.17997865297748,-0.04495489466074931
2017-06-15,66.54,69.63997865297746,-0.04451435386597313
2017-06-16,67.0,69.71997865297746,-0.03901290140256375
2017-06-19,67.08,68.02997865297746,-0.01396411805188602
2017-06-20,65.39,65.35997865297746,0.0004593230848795038
2017-06-21,62.72,65.42997865297747,-0.04141799689940984
2017-06-22,62.79,66.05997865297746,-0.04950014698241323
2017-06-23,63.42,66.20997865297747,-0.04213834092290558
2017-06-26,63.57,65.75997865297747,-0.033302605898554494
