date,TAP,dcf,Deviation
2009-07-13,42.8,44.31225389994621,-0.0341272168949196
2009-07-14,42.72,45.44225389994621,-0.05990578517386069
2009-07-15,43.85,45.422253899946206,-0.034614176201152036
2009-07-16,43.83,45.45225389994621,-0.035691385151488175
2009-07-17,43.86,45.34225389994621,-0.032690344490086454
2009-07-20,43.75,45.29225389994621,-0.034051162553163206
2009-07-21,43.7,45.77225389994621,-0.045273145265600334
2009-07-22,44.18,46.52225389994621,-0.05034695664108646
2009-07-23,44.93,46.492253899946206,-0.03360245565440345
2009-07-24,44.9,46.502253899946204,-0.03445540303043371
2009-07-27,44.91,46.04225389994621,-0.024591626257191912
2009-07-28,44.45,46.30225389994621,-0.04000353641420373
2009-07-29,44.71,46.51225389994621,-0.038747937346211736
2009-07-30,44.92,46.80225389994621,-0.040217163557338176
2009-07-31,45.21,49.102253899946206,-0.0792683347668175
2009-08-03,47.51,48.48225389994621,-0.02005380983220517
2009-08-04,46.89,47.94225389994621,-0.021948361087533064
2009-08-05,46.35,46.992253899946206,-0.01366722909936735
2009-08-06,45.4,47.02225389994621,-0.034499705254410706
2009-08-07,45.43,47.38225389994621,-0.04120221684828762
2009-08-10,45.79,47.422253899946206,-0.03441957658507788
2009-08-11,45.83,47.73225389994621,-0.03985258906762734
2009-08-12,46.14,47.37225389994621,-0.026012144208903853
2009-08-13,45.78,47.212253899946205,-0.030336486433828913
2009-08-14,45.62,47.30225389994621,-0.03556392690091503
2009-08-17,45.71,47.242253899946206,-0.03243397114776414
2009-08-18,45.65,47.322253899946205,-0.03533757930215797
2009-08-19,45.73,47.30225389994621,-0.033238456316941
2009-08-20,45.71,47.892253899946205,-0.04556590517759396
2009-08-21,46.3,47.66225389994621,-0.028581399083767334
2009-08-24,46.07,47.56225389994621,-0.031374751564241854
2009-08-25,45.97,47.922253899946206,-0.0407379399145581
2009-08-26,46.33,48.072253899946205,-0.036242400940309505
2009-08-27,46.48,48.26225389994621,-0.03692852604109731
2009-08-28,46.67,48.97225389994621,-0.047011393526013245
2009-08-31,47.38,48.602253899946206,-0.0251480909190418
2009-09-01,47.01,48.70225389994621,-0.034746931906329714
2009-09-02,47.11,49.48225389994621,-0.04794150858089319
2009-09-03,47.89,49.822253899946205,-0.03878294835529894
2009-09-04,48.23,50.19225389994621,-0.039094755614238585
2009-09-08,48.6,50.742253899946206,-0.042218343398192526
2009-09-09,49.15,51.23225389994621,-0.04064341779717007
2009-09-10,49.64,50.87225389994621,-0.024222514346813884
2009-09-11,49.28,51.29225389994621,-0.0392311459713085
2009-09-14,49.7,51.09225389994621,-0.02724980390711773
2009-09-15,49.5,50.84225389994621,-0.02640036184445449
2009-09-16,49.25,50.38225389994621,-0.02247326811132233
2009-09-17,48.79,49.392253899946205,-0.012193286444594942
2009-09-18,47.8,49.37225389994621,-0.031844888084963996
2009-09-21,47.78,49.282253899946205,-0.030482654121219976
2009-09-22,47.69,49.69225389994621,-0.04029307875584964
2009-09-23,48.1,49.69225389994621,-0.032042295830496226
2009-09-24,48.1,49.48225389994621,-0.02793433586798899
2009-09-25,47.89,51.48926842388381,-0.06990327371235772
2009-09-28,48.45,51.69926842388381,-0.06284940818200668
2009-09-29,48.66,51.71926842388381,-0.05915142493529657
2009-09-30,48.68,51.57926842388381,-0.05620995629595438
2009-10-01,48.54,50.75926842388381,-0.04372144226648422
2009-10-02,47.72,51.61926842388381,-0.07553900981052364
2009-10-05,48.58,52.36926842388381,-0.0723567187002303
2009-10-06,49.33,52.78926842388381,-0.06552976631740393
2009-10-07,49.75,52.60926842388381,-0.05434913865074287
2009-10-08,49.57,52.779268423883806,-0.06080547381046186
2009-10-09,49.74,52.959268423883806,-0.06078763018621991
2009-10-12,49.92,53.48926842388381,-0.06672868276302824
2009-10-13,50.45,53.36926842388381,-0.05469942740637934
2009-10-14,50.33,53.25926842388381,-0.05500016261151264
2009-10-15,50.22,52.98926842388381,-0.05226092954768213
2009-10-16,49.95,53.319268423883805,-0.06319044734632129
2009-10-19,50.28,53.319268423883805,-0.05700131516662743
2009-10-20,50.28,53.029268423883806,-0.051844358890788755
2009-10-21,49.99,53.529268423883806,-0.06611837837680301
2009-10-22,50.49,53.279268423883806,-0.05235185291383326
2009-10-23,50.24,53.48926842388381,-0.060746174319201485
2009-10-26,50.45,52.75926842388381,-0.0437699098730947
2009-10-27,49.72,51.80926842388381,-0.040326151814964906
2009-10-28,48.77,52.48926842388381,-0.07085769216382243
2009-10-29,49.45,52.00926842388381,-0.04920792969101895
2009-10-30,48.97,52.75926842388381,-0.07182185305223887
2009-11-02,49.72,52.43926842388381,-0.05185557513699601
2009-11-03,49.4,48.21926842388381,0.024486716922717866
2009-11-04,45.18,46.90926842388381,-0.036864109844086834
2009-11-05,43.87,46.889268423883806,-0.06439145939726143
2009-11-06,43.85,48.00926842388381,-0.08663469701643367
2009-11-09,44.97,47.86926842388381,-0.06056638255280411
2009-11-10,44.83,49.17926842388381,-0.0884370297336835
2009-11-11,46.14,48.57926842388381,-0.050212127580837596
2009-11-12,45.54,48.71926842388381,-0.06525689992350603
2009-11-13,45.68,49.34926842388381,-0.07435304597358472
2009-11-16,46.31,49.139268423883806,-0.05757652717736961
2009-11-17,46.1,49.069268423883805,-0.06051177283170073
2009-11-18,46.03,48.75926842388381,-0.05597435138191964
2009-11-19,45.72,48.60926842388381,-0.05943863212852207
2009-11-20,45.57,48.83926842388381,-0.06693934060414886
2009-11-23,45.8,49.01926842388381,-0.06567353058078851
2009-11-24,45.98,48.65926842388381,-0.055061831192035005
2009-11-25,45.62,48.04926842388381,-0.05055786494922565
2009-11-27,45.01,48.249268423883805,-0.067136114799211
2009-11-30,45.21,48.639268423883806,-0.07050411190395078
2009-12-01,45.6,48.64926842388381,-0.06267860797649338
2009-12-02,45.61,48.29926842388381,-0.055679278623482764
2009-12-03,45.26,48.75926842388381,-0.07176622080264361
2009-12-04,45.72,48.75926842388381,-0.062332116992860453
2009-12-07,45.72,48.139268423883806,-0.05025561258183786
2009-12-08,45.1,48.65926842388381,-0.07314677222185251
2009-12-09,45.62,48.42926842388381,-0.058007657668815216
2009-12-10,45.39,48.09926842388381,-0.05632660355679153
2009-12-11,45.06,47.76926842388381,-0.05671571940024145
2009-12-14,44.73,47.08926842388381,-0.05010204029177878
2009-12-15,44.05,46.83926842388381,-0.05954978627423513
2009-12-16,43.8,46.19926842388381,-0.05193303932586635
2009-12-17,43.16,46.46926842388381,-0.0712141278768863
2009-12-18,43.43,46.80926842388381,-0.07219229305791885
2009-12-21,43.77,47.16926842388381,-0.07206532001591548
2009-12-22,44.13,47.59926842388381,-0.07288491060385782
2009-12-23,44.56,47.68926842388381,-0.0656178743626229
2009-12-24,44.65,48.93835933297472,-0.08762777075947492
2009-12-28,44.99,48.998359332974715,-0.08180599080339379
2009-12-29,45.05,49.138359332974716,-0.08320097350566591
2009-12-30,45.19,49.108359332974715,-0.07979006804944633
2009-12-31,45.16,49.86835933297472,-0.09441576574710753
2010-01-04,45.92,49.318359332974715,-0.06890657716390292
2010-01-05,45.37,49.26835933297472,-0.07912500813408652
2010-01-06,45.32,48.50835933297472,-0.06572803897754909
2010-01-07,44.56,48.44835933297472,-0.08025781236988627
2010-01-08,44.5,48.958359332974716,-0.09106431248344338
2010-01-11,45.01,49.11835933297472,-0.08364203097917089
2010-01-12,45.17,49.29835933297472,-0.08374232710445062
2010-01-13,45.35,49.538359332974714,-0.08454780072190993
2010-01-14,45.59,49.12835933297472,-0.07202274574229028
2010-01-15,45.18,48.528359332974716,-0.06899799166916254
2010-01-19,44.58,47.708359332974716,-0.06557256163727432
2010-01-20,43.76,47.30835933297472,-0.07500491209175064
2010-01-21,43.36,46.96835933297472,-0.07682532207254311
2010-01-22,43.02,46.748359332974715,-0.07975380069316895
2010-01-25,42.8,46.858359332974715,-0.08660907873739421
2010-01-26,42.91,46.82835933297472,-0.08367492239292629
2010-01-27,42.88,46.40835933297472,-0.07602852985297626
2010-01-28,42.46,45.94835933297472,-0.07591912711606452
2010-01-29,42.0,46.44835933297472,-0.0957699991314167
2010-02-01,42.5,46.29835933297472,-0.08204090571886513
2010-02-02,42.35,46.59835933297472,-0.09116971914434802
2010-02-03,42.65,44.37835933297472,-0.03894599437547219
2010-02-04,40.43,45.16835933297472,-0.10490439331754797
2010-02-05,41.22,45.25835933297472,-0.08922902625045936
2010-02-08,41.31,43.928359332974715,-0.05960521569056754
2010-02-09,39.98,42.94835933297472,-0.06911461529790464
2010-02-10,39.0,43.388359332974716,-0.10114139830218483
2010-02-11,39.44,42.84835933297472,-0.0795446870319666
2010-02-12,38.9,43.82835933297472,-0.11244681315886762
2010-02-16,39.88,44.41835933297472,-0.1021730518895052
2010-02-17,40.47,44.58835933297472,-0.0923640025016359
2010-02-18,40.64,45.05835933297472,-0.09805859330837341
2010-02-19,41.11,45.29835933297472,-0.09246161217865179
2010-02-22,41.35,44.80835933297472,-0.07718111942629624
2010-02-23,40.86,44.928359332974715,-0.09055214553514279
2010-02-24,40.98,44.79835933297472,-0.0852343565663608
2010-02-25,40.85,44.32835933297472,-0.07846803683499415
2010-02-26,40.38,45.028359332974716,-0.10323181661141878
2010-03-01,41.08,45.01835933297472,-0.08748340435609747
2010-03-02,41.07,45.26835933297472,-0.09274379268074151
2010-03-03,41.32,46.12835933297472,-0.10423868098723976
2010-03-04,42.18,46.75835933297472,-0.09791531179208823
2010-03-05,42.81,46.638359332974716,-0.08208606365507265
2010-03-08,42.69,46.888359332974716,-0.08953948043181326
2010-03-09,42.94,46.958359332974716,-0.08557282217807338
2010-03-10,43.01,47.07835933297472,-0.08641676113222485
2010-03-11,43.13,47.09835933297472,-0.08425684862861815
2010-03-12,43.15,47.07835933297472,-0.08344299564881419
2010-03-15,43.13,47.288359332974714,-0.0879362149930848
2010-03-16,43.34,47.40835933297472,-0.08581523153755255
2010-03-17,43.46,47.26835933297472,-0.08056889189123984
2010-03-18,43.32,47.30835933297472,-0.0843055939628573
2010-03-19,43.36,47.09835933297472,-0.07937345134562679
2010-03-22,43.15,46.94835933297472,-0.08090504944028787
2010-03-23,43.0,46.748359332974715,-0.08018162319400901
2010-03-24,42.8,46.608359332974715,-0.08170979170855219
2010-03-25,42.66,46.55835933297472,-0.0837305993773223
2010-03-26,42.61,45.237478632478634,-0.05808189828228438
2010-03-29,41.73,45.63747863247863,-0.08561994986501764
2010-03-30,42.13,45.56747863247863,-0.07543710417254768
2010-03-31,42.06,46.60747863247863,-0.0975697198369726
2010-04-01,43.1,46.67747863247863,-0.0766424994941648
2010-04-05,43.17,46.39747863247863,-0.06956150910794034
2010-04-06,42.89,46.42747863247863,-0.07619364084966629
2010-04-07,42.92,46.557478632478634,-0.07812877198940749
2010-04-08,43.05,47.087478632478636,-0.08574420949551087
2010-04-09,43.58,47.517478632478635,-0.08286379550844547
2010-04-12,44.01,48.07747863247863,-0.0846025779257662
2010-04-13,44.57,48.06747863247863,-0.07276184921660167
2010-04-14,44.56,47.96747863247863,-0.0710372679495277
2010-04-15,44.46,47.487478632478634,-0.06375319809900404
2010-04-16,43.98,47.267478632478635,-0.06955053934735866
2010-04-19,43.76,47.597478632478634,-0.0806235696245492
2010-04-20,44.09,47.487478632478634,-0.0715447256901729
2010-04-21,43.98,47.517478632478635,-0.07444584044197877
2010-04-22,44.01,47.64747863247863,-0.07634147150861337
2010-04-23,44.14,47.517478632478635,-0.07107865841539196
2010-04-26,44.01,46.45747863247863,-0.05268212362191327
2010-04-27,42.95,46.377478632478635,-0.07390394505143139
2010-04-28,42.87,48.157478632478636,-0.10979558694986635
2010-04-29,44.65,47.86747863247863,-0.06721637998069807
2010-04-30,44.36,48.04747863247863,-0.07674655855897516
2010-05-03,44.54,47.63747863247863,-0.0650218844783026
2010-05-04,44.13,46.917478632478634,-0.05941237069267824
2010-05-05,43.41,46.307478632478634,-0.06257042529727441
2010-05-06,42.8,45.46747863247863,-0.058667837159837255
2010-05-07,41.96,46.407478632478636,-0.09583538609585296
2010-05-10,42.9,45.697478632478635,-0.061217351945767495
2010-05-11,42.19,45.96747863247863,-0.08217719885574992
2010-05-12,42.46,46.47747863247863,-0.08643925511207051
2010-05-13,42.97,46.20747863247863,-0.07006395346148697
2010-05-14,42.7,46.45747863247863,-0.08087995179858432
2010-05-17,42.95,47.10747863247863,-0.08825517206968958
2010-05-18,43.6,46.61747863247863,-0.06472848212722371
2010-05-19,43.11,44.837478632478636,-0.03852755964799759
2010-05-20,41.33,45.39747863247863,-0.08959701628822714
2010-05-21,41.89,45.03747863247863,-0.06988576465754537
2010-05-24,41.53,44.25747863247863,-0.061627519613759785
2010-05-25,40.75,43.657478632478636,-0.0665974931111949
2010-05-26,40.15,44.097478632478634,-0.08951710517007294
2010-05-27,40.59,44.54747863247863,-0.08883732040433179
2010-05-28,41.04,43.97747863247863,-0.06679506701662563
2010-06-01,40.47,45.20747863247863,-0.10479413530209725
2010-06-02,41.7,45.61747863247863,-0.08587670230615219
2010-06-03,42.11,45.14747863247863,-0.06727903139852198
2010-06-04,41.64,45.72747863247863,-0.08938779820620668
2010-06-07,42.22,46.45747863247863,-0.09121198044347145
2010-06-08,42.95,46.657478632478636,-0.07946161561113219
2010-06-09,43.15,47.43747863247863,-0.09038167196228597
2010-06-10,43.93,47.18747863247863,-0.06903269102063325
2010-06-11,43.68,47.517478632478635,-0.08075930674182874
2010-06-14,44.01,47.847478632478634,-0.08020231665611266
2010-06-15,44.34,47.877478632478635,-0.07388606780305496
2010-06-16,44.37,47.85747863247863,-0.07287217655699574
2010-06-17,44.35,48.057478632478634,-0.07714675713288488
2010-06-18,44.55,47.49747863247863,-0.06205547572925607
2010-06-21,43.99,47.63747863247863,-0.07656741576561577
2010-06-22,44.13,47.667478632478634,-0.07421157430526104
2010-06-23,44.16,47.39747863247863,-0.0683048703409338
2010-06-24,43.89,46.907478632478636,-0.06432830585759386
2010-06-25,43.4,47.87602564102564,-0.09349200525931023
2010-06-28,43.61,47.08602564102564,-0.0738228719392493
2010-06-29,42.82,46.62602564102564,-0.08162878110882277
2010-06-30,42.36,46.95602564102564,-0.09787935793718616
2010-07-01,42.69,46.44602564102564,-0.08086861231261
2010-07-02,42.18,46.79602564102564,-0.09864140336265681
2010-07-06,42.53,47.77602564102564,-0.10980456349472567
2010-07-07,43.51,48.21602564102564,-0.09760293550660093
2010-07-08,43.95,48.42602564102564,-0.09243016708010887
2010-07-09,44.16,48.60602564102564,-0.09147066814022742
2010-07-12,44.34,49.076025641025645,-0.0965038545636937
2010-07-13,44.81,48.81602564102564,-0.08206374010216266
2010-07-14,44.55,48.99602564102564,-0.09074257723677226
2010-07-15,44.73,48.23602564102564,-0.07268479511802284
2010-07-16,43.97,48.77602564102564,-0.09853253884185431
2010-07-19,44.51,49.10602564102564,-0.09359392418811208
2010-07-20,44.84,49.15602564102564,-0.08780257526400759
2010-07-21,44.89,50.17602564102564,-0.10534962810413595
2010-07-22,45.91,50.506025641025644,-0.09099955070098276
2010-07-23,46.24,50.74602564102564,-0.08879563638935972
2010-07-26,46.48,50.81602564102564,-0.08532791744982537
2010-07-27,46.55,49.72602564102564,-0.06387049035355274
2010-07-28,45.46,49.12602564102564,-0.07462491812006278
2010-07-29,44.86,49.27602564102564,-0.08961813749339798
2010-07-30,45.01,50.26602564102564,-0.10456417777211002
2010-08-02,46.0,51.02602564102564,-0.09849925754328481
2010-08-03,46.76,51.35602564102564,-0.089493405762188
2010-08-04,47.09,51.01602564102564,-0.07695671294841988
2010-08-05,46.75,49.94602564102564,-0.0639895887612012
2010-08-06,45.68,50.27602564102564,-0.09141585044612688
2010-08-09,46.01,50.44602564102564,-0.08793607791012992
2010-08-10,46.18,49.88602564102564,-0.07428985559390511
2010-08-11,45.62,50.03602564102564,-0.08825692257629758
2010-08-12,45.77,49.88602564102564,-0.08250859009382916
2010-08-13,45.62,49.92602564102564,-0.08624811580209701
2010-08-16,45.66,50.67602564102564,-0.09898222241337007
2010-08-17,46.41,50.80602564102564,-0.08652567457423543
2010-08-18,46.54,50.30602564102564,-0.07486231704923962
2010-08-19,46.04,50.186025641025644,-0.08261314953851195
2010-08-20,45.92,50.01602564102564,-0.08189426465876326
2010-08-23,45.75,49.366025641025644,-0.07324927607744358
2010-08-24,45.1,48.88602564102564,-0.07744596930064951
2010-08-25,44.62,48.37602564102564,-0.07764229473700957
2010-08-26,44.11,48.076025641025645,-0.08249487323763383
2010-08-27,43.81,47.616025641025644,-0.07993161104454705
2010-08-30,43.35,47.826025641025645,-0.09358974702648226
2010-08-31,43.56,48.99602564102564,-0.1109482977426216
2010-09-01,44.73,49.01602564102564,-0.08744131301902835
2010-09-02,44.75,48.85602564102564,-0.08404338230856223
2010-09-03,44.59,48.64602564102564,-0.08337835594127108
2010-09-07,44.38,49.02602564102564,-0.09476651595306518
2010-09-08,44.76,48.66602564102564,-0.08026185803290353
2010-09-09,44.4,48.34602564102564,-0.08162047632054181
2010-09-10,44.08,48.62602564102564,-0.09348955792903979
2010-09-13,44.36,48.92602564102564,-0.0933250878484787
2010-09-14,44.66,49.39602564102564,-0.09587867808320505
2010-09-15,45.13,49.44602564102564,-0.08728761482994918
2010-09-16,45.18,49.76602564102564,-0.09215173568622403
2010-09-17,45.5,50.19602564102564,-0.09355373420615076
2010-09-20,45.93,49.78602564102564,-0.07745196752255157
2010-09-21,45.52,50.23602564102564,-0.09387736352244913
2010-09-22,45.97,50.116025641025644,-0.08272854018239728
2010-09-23,45.85,51.15602564102564,-0.1037223977925753
2010-09-24,46.89,50.760705505077496,-0.07625397374924814
2010-09-27,46.68,51.300705505077495,-0.09007099336324254
2010-09-28,47.22,51.3507055050775,-0.08044106628036607
2010-09-29,47.27,51.300705505077495,-0.07857017686976164
2010-09-30,47.22,51.8607055050775,-0.08948404114215425
2010-10-01,47.78,51.6807055050775,-0.07547701733085399
2010-10-04,47.6,52.4107055050775,-0.09178860423108492
2010-10-05,48.33,52.9507055050775,-0.08726428592409252
2010-10-06,48.87,52.7907055050775,-0.07426885978442554
2010-10-07,48.71,53.2407055050775,-0.08509852493681569
2010-10-08,49.16,53.2507055050775,-0.07681974287997839
2010-10-11,49.17,52.7707055050775,-0.06823303707264339
2010-10-12,48.69,52.9307055050775,-0.08011806123896648
2010-10-13,48.85,52.8607055050775,-0.07587309830157773
2010-10-14,48.78,52.7907055050775,-0.0759737053465167
2010-10-15,48.71,51.8607055050775,-0.06075323261402643
2010-10-18,47.78,51.050705505077495,-0.0640677826627134
2010-10-19,46.97,51.0907055050775,-0.08065469960417704
2010-10-20,47.01,51.7207055050775,-0.09107968383406995
2010-10-21,47.64,52.6107055050775,-0.09448087527732874
2010-10-22,48.53,52.5907055050775,-0.0772133681432634
2010-10-25,48.51,51.7707055050775,-0.06298360188963825
2010-10-26,47.69,50.8807055050775,-0.0627095374052763
2010-10-27,46.8,50.5607055050775,-0.07438000454127047
2010-10-28,46.48,51.3107055050775,-0.09414615249442393
2010-10-29,47.23,51.7207055050775,-0.08682606822980476
2010-11-01,47.64,51.300705505077495,-0.07135780042469742
2010-11-02,47.22,53.1607055050775,-0.11174993726353188
2010-11-03,49.08,53.9107055050775,-0.08960568146566972
2010-11-04,49.83,54.330705505077496,-0.08283907715236427
2010-11-05,50.25,54.3607055050775,-0.07561906099054472
2010-11-08,50.28,53.690705505077496,-0.06352506403096059
2010-11-09,49.61,53.190705505077496,-0.06731825553123538
2010-11-10,49.11,53.3807055050775,-0.08000466581827548
2010-11-11,49.3,53.1007055050775,-0.07157542388422844
2010-11-12,49.02,53.1307055050775,-0.07736967664930883
2010-11-15,49.05,52.0707055050775,-0.05801161086213724
2010-11-16,47.99,52.190705505077496,-0.08048761679737815
2010-11-17,48.11,53.190705505077496,-0.09551867110678769
2010-11-18,49.11,53.190705505077496,-0.07671839405641945
2010-11-19,49.11,53.1107055050775,-0.07532766637217847
2010-11-22,49.03,53.080705505077496,-0.07631220170368724
2010-11-23,49.0,53.6807055050775,-0.08719530529707298
2010-11-24,49.6,52.760705505077496,-0.05990642988603179
2010-11-26,48.68,52.1007055050775,-0.06565564653906908
2010-11-29,48.02,51.7307055050775,-0.07173119849898979
2010-11-30,47.65,52.5407055050775,-0.09308412321575821
2010-12-01,48.46,52.6407055050775,-0.0794196328670832
2010-12-02,48.56,53.440705505077496,-0.09132936137255465
2010-12-03,49.36,53.0907055050775,-0.07027040740154988
2010-12-06,49.01,53.3907055050775,-0.0820499647576467
2010-12-07,49.31,53.7707055050775,-0.08295791292260946
2010-12-08,49.69,53.010705505077496,-0.06264216771760245
2010-12-09,48.93,53.3807055050775,-0.0833766707083734
2010-12-10,49.3,53.3207055050775,-0.07540608225250556
2010-12-13,49.24,53.8207055050775,-0.08511046932755928
2010-12-14,49.74,54.370705505077495,-0.08516912668431431
2010-12-15,50.29,54.940705505077496,-0.08464954103379119
2010-12-16,50.86,54.8807055050775,-0.0732626424546512
2010-12-17,50.8,54.9307055050775,-0.07519847901272048
2010-12-20,50.85,54.7807055050775,-0.0717534662767928
2010-12-21,50.7,54.9507055050775,-0.07735488500115306
2010-12-22,50.87,55.010705505077496,-0.0752709034915997
2010-12-23,50.93,57.01080085424453,-0.10666050578364761
2010-12-27,50.51,56.810800854244526,-0.11090850259988505
2010-12-28,50.31,56.84080085424453,-0.11489635536612686
2010-12-29,50.34,56.91080085424453,-0.1154578877052379
2010-12-30,50.41,56.69080085424453,-0.1107904767546476
2010-12-31,50.19,56.43080085424453,-0.11059210147245535
2011-01-03,49.93,55.34080085424453,-0.09777236271833845
2011-01-04,48.84,55.00080085424453,-0.11201292996752943
2011-01-05,48.5,54.44080085424453,-0.10912405330241115
2011-01-06,47.94,53.97080085424453,-0.11174191894116092
2011-01-07,47.47,53.63080085424453,-0.11487430275352561
2011-01-10,47.13,54.350800854244525,-0.1328554637788859
2011-01-11,47.85,54.280800854244525,-0.11847284404503522
2011-01-12,47.78,54.43080085424453,-0.12218818664921216
2011-01-13,47.93,54.20080085424453,-0.11569572322571053
2011-01-14,47.7,54.94080085424453,-0.13179277953108193
2011-01-18,48.44,54.780800854244525,-0.11574859723419373
2011-01-19,48.28,54.47080085424453,-0.11365356773090518
2011-01-20,47.97,55.280800854244525,-0.13224846133326584
2011-01-21,48.78,54.97080085424453,-0.11261980466065036
2011-01-24,48.47,54.58080085424453,-0.1119587979400144
2011-01-25,48.08,55.01080085424453,-0.12598981921038077
2011-01-26,48.51,53.90080085424453,-0.1000133721356391
2011-01-27,47.4,53.01080085424453,-0.10584259742975155
2011-01-28,46.51,53.37080085424453,-0.12854970778837205
2011-01-31,46.87,54.030800854244525,-0.13253182890184745
2011-02-01,47.53,54.210800854244525,-0.12323744989872143
2011-02-02,47.71,54.560800854244526,-0.12556268872493226
2011-02-03,48.06,53.97080085424453,-0.10951849445790973
2011-02-04,47.47,54.65080085424453,-0.13139424751333395
2011-02-07,48.15,54.84080085424453,-0.12200406905120309
2011-02-08,48.34,54.070800854244524,-0.10598697936234946
2011-02-09,47.57,51.98080085424453,-0.08485442282069733
2011-02-10,45.48,51.55080085424453,-0.11776346348932965
2011-02-11,45.05,51.41080085424453,-0.12372499063529718
2011-02-14,44.91,51.45080085424453,-0.1271272894813441
2011-02-15,44.95,51.94080085424453,-0.1345917032327245
2011-02-16,45.44,52.41080085424453,-0.13300313562524002
2011-02-17,45.91,52.100800854244525,-0.11882352579500088
2011-02-18,45.6,51.90080085424453,-0.1214008406525241
2011-02-22,45.4,51.76080085424453,-0.12288837787027651
2011-02-23,45.26,51.16080085424453,-0.11533832066186223
2011-02-24,44.66,51.50080085424453,-0.1328290189817648
2011-02-25,45.0,52.23080085424453,-0.13843940234465923
2011-02-28,45.73,51.780800854244525,-0.11685413810567857
2011-03-01,45.28,51.240800854244526,-0.11632918992035546
2011-03-02,44.74,51.12080085424453,-0.12481809258891396
2011-03-03,44.62,50.740800854244526,-0.12062877903379632
2011-03-04,44.24,50.04080085424453,-0.11592142322303578
2011-03-07,43.54,51.00080085424453,-0.1462879156656146
2011-03-08,44.5,51.27080085424453,-0.13205958833163023
2011-03-09,44.77,50.240800854244526,-0.10889159331110321
2011-03-10,43.74,50.600800854244525,-0.1355868037347283
2011-03-11,44.1,50.08080085424453,-0.11942302743223077
2011-03-14,43.58,50.08080085424453,-0.12980624797044482
2011-03-15,43.58,49.37080085424453,-0.11729201783338461
2011-03-16,42.87,49.73080085424453,-0.1379587848253797
2011-03-17,43.23,49.75080085424453,-0.13106926405764996
2011-03-18,43.25,50.90080085424453,-0.15030806442815614
2011-03-21,44.4,50.76080085424453,-0.12530930850577093
2011-03-22,44.26,50.79080085424453,-0.12858235634019854
2011-03-23,44.29,50.65080085424453,-0.12558144682743932
2011-03-24,44.15,51.62080085424453,-0.1447246212885952
2011-03-25,45.12,50.87237943826179,-0.11307470776441308
2011-03-28,45.14,52.06237943826179,-0.13296317826715354
2011-03-29,46.33,52.69237943826179,-0.12074572274187034
2011-03-30,46.96,52.62237943826179,-0.1076040175056141
2011-03-31,46.89,52.97237943826179,-0.11482171468908009
2011-04-01,47.24,52.952379438261794,-0.10787767233240131
2011-04-04,47.22,52.912379438261794,-0.10758124088718535
2011-04-05,47.18,53.32237943826179,-0.11519327349923714
2011-04-06,47.59,53.26237943826179,-0.10649879892874159
2011-04-07,47.53,52.51237943826179,-0.09488009287637622
2011-04-08,46.78,52.68237943826179,-0.11203707010194475
2011-04-11,46.95,52.36237943826179,-0.10336389400797363
2011-04-12,46.63,52.452379438261794,-0.11100315182297738
2011-04-13,46.72,53.00237943826179,-0.11853013968136339
2011-04-14,47.27,53.592379438261794,-0.11797161283994018
2011-04-15,47.86,53.49237943826179,-0.1052931183359006
2011-04-18,47.76,53.87237943826179,-0.1134603576451757
2011-04-19,48.14,53.36237943826179,-0.0978663150563569
2011-04-20,47.63,53.76237943826179,-0.11406450946435365
2011-04-21,48.03,53.72237943826179,-0.10595918307757601
2011-04-25,47.99,54.49237943826179,-0.119326399494608
2011-04-26,48.76,55.12237943826179,-0.11542280110363867
2011-04-27,49.39,54.982379438261795,-0.10171221208316972
2011-04-28,49.25,54.482379438261795,-0.09603801251358723
2011-04-29,48.75,54.13237943826179,-0.0994299436698588
2011-05-02,48.4,51.25237943826179,-0.055653600272310255
2011-05-03,45.52,50.702379438261794,-0.10221175999387089
2011-05-04,44.97,50.24237943826179,-0.10493888818981056
2011-05-05,44.51,50.75237943826179,-0.12299678374400935
2011-05-06,45.02,51.51237943826179,-0.12603532411161444
2011-05-09,45.78,51.93237943826179,-0.1184690458016825
2011-05-10,46.2,51.15237943826179,-0.09681620860353224
2011-05-11,45.42,51.57237943826179,-0.11929601669100631
2011-05-12,45.84,51.75237943826179,-0.11424362517118625
2011-05-13,46.02,51.74237943826179,-0.11059366616662158
2011-05-16,46.01,51.982379438261795,-0.1148923828189713
2011-05-17,46.25,52.00237943826179,-0.11061761981663021
2011-05-18,46.27,52.13237943826179,-0.11245179102565928
2011-05-19,46.4,52.232379438261795,-0.1116621433100825
2011-05-20,46.5,51.81237943826179,-0.10253108418986778
2011-05-23,46.08,51.75237943826179,-0.10960615724014544
2011-05-24,46.02,51.65237943826179,-0.10904394917554505
2011-05-25,45.92,51.662379438261794,-0.11115205108049897
2011-05-26,45.93,52.36237943826179,-0.12284352825955758
2011-05-27,46.63,52.38237943826179,-0.109815161127638
2011-05-31,46.65,51.81237943826179,-0.09963602317112541
2011-06-01,46.08,50.092379438261794,-0.08009959764852059
2011-06-02,44.36,49.92237943826179,-0.11142055929326644
2011-06-03,44.19,49.772379438261794,-0.11215817891901758
2011-06-06,44.04,49.912379438261794,-0.11765376654754611
2011-06-07,44.18,50.22237943826179,-0.12031248829398189
2011-06-08,44.49,50.47237943826179,-0.11852778697662714
