date,MHK,dcf,Deviation
2009-03-12,20.33,20.811367216853554,-0.023130014084982053
2009-03-13,20.81,21.201367216853555,-0.018459527296072142
2009-03-16,21.2,22.191367216853553,-0.044673552880538425
2009-03-17,22.19,24.121367216853553,-0.08006872908531115
2009-03-18,24.12,25.011367216853554,-0.03563848425898597
2009-03-19,25.01,23.791367216853555,0.05122163732915608
2009-03-20,23.79,26.931367216853555,-0.1166434363156914
2009-03-23,26.93,27.161367216853556,-0.008518246338865887
2009-03-24,27.16,29.001367216853556,-0.06349242789434706
2009-03-25,29.0,33.911367216853556,-0.14482952531659243
2009-03-26,33.91,32.58136721685356,0.04077891435013714
2009-03-27,32.58,31.41541157044116,0.037070608702596264
2009-03-30,29.42,31.86541157044116,-0.07674187935829335
2009-03-31,29.87,33.74541157044116,-0.11484262274743673
2009-04-01,31.75,35.69541157044116,-0.11052993639407416
2009-04-02,33.7,36.24541157044116,-0.07022713938547176
2009-04-03,34.25,35.78541157044116,-0.042906075494445806
2009-04-06,33.79,33.815411570441164,-0.0007514789636148267
2009-04-07,31.82,32.00541157044116,-0.005793131890620584
2009-04-08,30.01,34.71541157044116,-0.1355424394405751
2009-04-09,32.72,34.24541157044116,-0.04454353154154589
2009-04-13,32.25,33.21541157044116,-0.02906516959435468
2009-04-14,31.22,35.16541157044116,-0.11219580247306238
2009-04-15,33.17,36.75541157044116,-0.09754785532926968
2009-04-16,34.76,38.78541157044116,-0.10378674371239571
2009-04-17,36.79,36.01541157044116,0.02150713807737148
2009-04-20,34.02,36.86541157044116,-0.07718377333192772
2009-04-21,34.87,39.72541157044116,-0.12222432388979887
2009-04-22,37.73,39.815411570441164,-0.05237699393742723
2009-04-23,37.82,50.99541157044116,-0.25836464820450866
2009-04-24,49.0,47.85541157044116,0.023917638402797037
2009-04-27,45.86,47.99541157044116,-0.044491994142129565
2009-04-28,46.0,48.69541157044116,-0.05535247538758481
2009-04-29,46.7,49.30541157044116,-0.05284230447440608
2009-04-30,47.31,48.28541157044116,-0.02020095798537791
2009-05-01,46.29,51.82541157044116,-0.10680882992926022
2009-05-04,49.83,52.275411570441165,-0.04677938436019713
2009-05-05,50.28,51.24541157044116,-0.01883898559608843
2009-05-06,49.25,47.96541157044116,0.026781557532813194
2009-05-07,45.97,47.455411570441164,-0.031301205095150664
2009-05-08,45.46,46.50541157044116,-0.022479353157808024
2009-05-11,44.51,44.30541157044116,0.0046176848901078316
2009-05-12,42.31,40.80541157044116,0.03687227678028737
2009-05-13,38.81,41.845411570441165,-0.07253869555880588
2009-05-14,39.85,41.76541157044116,-0.04586119227415353
2009-05-15,39.77,42.96541157044116,-0.07437172026625016
2009-05-18,40.97,41.86541157044116,-0.021387860213307075
2009-05-19,39.87,41.07541157044116,-0.029346305352874635
2009-05-20,39.08,39.66541157044116,-0.014758741867622827
2009-05-21,37.67,39.525411570441165,-0.04694224542442771
2009-05-22,37.53,41.47541157044116,-0.09512652005249755
2009-05-26,39.48,38.74541157044116,0.018959365761886726
2009-05-27,36.75,38.55541157044116,-0.04682641156981693
2009-05-28,36.56,40.26541157044116,-0.09202467889739141
2009-05-29,38.27,42.44541157044116,-0.09837132957261507
2009-06-01,40.45,42.955411570441164,-0.05832586579534038
2009-06-02,40.96,41.43541157044116,-0.011473557337132956
2009-06-03,39.44,41.57541157044116,-0.05136236755764012
2009-06-04,39.58,42.74541157044116,-0.07405266329521265
2009-06-05,40.75,43.00541157044116,-0.05244483166372882
2009-06-08,41.01,44.24541157044116,-0.07312422815392305
2009-06-09,42.25,43.35541157044116,-0.025496507365526
2009-06-10,41.36,42.53541157044116,-0.027633718049127398
2009-06-11,40.54,42.595411570441165,-0.048254295349208665
2009-06-12,40.6,40.42541157044116,0.0043187792721570695
2009-06-15,38.43,39.39541157044116,-0.024505685610491823
2009-06-16,37.4,39.53541157044116,-0.05401263033866366
2009-06-17,37.54,38.845411570441165,-0.03360529642153409
2009-06-18,36.85,39.51541157044116,-0.0674524562572183
2009-06-19,37.52,37.69541157044116,-0.004653393162012964
2009-06-22,35.7,37.345411570441165,-0.044059269967813175
2009-06-23,35.35,38.095411570441165,-0.07206672555209703
2009-06-24,36.1,39.11541157044116,-0.07709011485181083
2009-06-25,37.12,37.43541157044116,-0.008425486917585046
2009-06-26,35.44,39.98004807060096,-0.11355784421728732
2009-06-29,36.67,38.990048070600956,-0.059503596056099894
2009-06-30,35.68,39.05004807060096,-0.08630074064206128
2009-07-01,35.74,37.280048070600955,-0.041310249055591663
2009-07-02,33.97,36.62004807060096,-0.07236604565597093
2009-07-06,33.31,36.55004807060096,-0.08864688944710553
2009-07-07,33.24,35.930048070600954,-0.07486903622603358
2009-07-08,32.62,36.170048070600956,-0.09814883473949376
2009-07-09,32.86,35.51004807060095,-0.07462811836616323
2009-07-10,32.2,36.36004807060095,-0.11441261195593888
2009-07-13,33.05,38.350048070600955,-0.13820186250728483
2009-07-14,35.04,40.30004807060096,-0.13052212894103676
2009-07-15,36.99,41.680048070600954,-0.11252501586986119
2009-07-16,38.37,41.09004807060096,-0.06619724722461684
2009-07-17,37.78,42.29004807060095,-0.10664561229799674
2009-07-20,38.98,41.930048070600954,-0.07035641995052633
2009-07-21,38.62,42.63004807060096,-0.0940662338442545
2009-07-22,39.32,45.640048070600955,-0.13847592931594688
2009-07-23,42.33,46.430048070600954,-0.08830591914026176
2009-07-24,43.12,48.490048070600956,-0.11074536496194498
2009-07-27,45.18,49.54004807060095,-0.08801057407912327
2009-07-28,46.23,50.070048070600954,-0.0766935167544941
2009-07-29,46.76,51.51004807060095,-0.09221595103329006
2009-07-30,48.2,54.890048070600955,-0.12188089290787363
2009-07-31,51.58,54.29004807060095,-0.04991795304871893
2009-08-03,50.98,53.560048070600956,-0.048171130600929146
2009-08-04,50.25,54.20004807060096,-0.0728790510564793
2009-08-05,50.89,53.90004807060095,-0.055844997886796754
2009-08-06,50.59,55.850048070600955,-0.09418162118592344
2009-08-07,52.54,54.34004807060096,-0.033125625289515015
2009-08-10,51.03,52.70004807060096,-0.03168968780376891
2009-08-11,49.39,53.600048070600955,-0.0785456025161686
2009-08-12,50.29,53.000048070600954,-0.051132936086980885
2009-08-13,49.69,50.710048070600955,-0.0201153047455368
2009-08-14,47.4,48.45004807060096,-0.021672797291570012
2009-08-17,45.14,49.390048070600955,-0.08605069718753244
2009-08-18,46.08,49.27004807060096,-0.06474619359067435
2009-08-19,45.96,49.420048070600956,-0.07001304542759579
2009-08-20,46.11,50.76004807060095,-0.09160842527440693
2009-08-21,47.45,50.63004807060096,-0.0628095013097073
2009-08-24,47.32,51.90004807060095,-0.08824747261063415
2009-08-25,48.59,52.51004807060095,-0.07465329426722966
2009-08-26,49.2,52.58004807060095,-0.06428385280406079
2009-08-27,49.27,54.140048070600955,-0.08995278438338661
2009-08-28,50.83,53.430048070600954,-0.0486626563982373
2009-08-31,50.12,51.36004807060095,-0.024144215536877067
2009-09-01,48.05,51.41004807060096,-0.06535780837992289
2009-09-02,48.1,50.55004807060096,-0.04846776935165498
2009-09-03,47.24,51.48004807060096,-0.08236293922620375
2009-09-04,48.17,52.40004807060095,-0.08072603416129731
2009-09-08,49.09,53.27004807060096,-0.07846901255018512
2009-09-09,49.96,52.850048070600955,-0.05468392510712983
2009-09-10,49.54,52.250048070600954,-0.05186690100149005
2009-09-11,48.94,52.76004807060095,-0.07240418101001633
2009-09-14,49.45,54.16004807060096,-0.08696535986196163
2009-09-15,50.85,56.280048070600955,-0.09648264805654017
2009-09-16,52.97,54.890048070600955,-0.03497989413547864
2009-09-17,51.58,55.500048070600954,-0.07063143559108831
2009-09-18,52.19,55.960048070600955,-0.06737035082322562
2009-09-21,52.65,56.16004807060096,-0.06250080245993272
2009-09-22,52.85,54.40004807060095,-0.028493505531268726
2009-09-23,51.09,52.26004807060095,-0.022388958942790582
2009-09-24,48.95,50.850048070600955,-0.03736570844461928
2009-09-25,47.54,52.162796072816526,-0.08862247465345507
2009-09-28,47.69,53.062796072816525,-0.10125354241498308
2009-09-29,48.59,52.162796072816526,-0.0684931855997345
2009-09-30,47.69,49.08279607281653,-0.028376461494782346
2009-10-01,44.61,48.242796072816525,-0.07530235327432655
2009-10-02,43.77,49.092796072816526,-0.10842315978339312
2009-10-05,44.62,49.19279607281653,-0.09295662043783304
2009-10-06,44.72,48.602796072816524,-0.07988832714478677
2009-10-07,44.13,49.76279607281653,-0.11319291754776417
2009-10-08,45.29,50.04279607281653,-0.09497463063216549
2009-10-09,45.57,52.19279607281653,-0.12689099973829276
2009-10-12,47.72,52.90279607281653,-0.09796828253997802
2009-10-13,48.43,54.54279607281653,-0.11207339030906549
2009-10-14,50.07,54.64279607281653,-0.08368525041659403
2009-10-15,50.17,53.68279607281653,-0.06543616074042968
2009-10-16,49.21,54.43279607281653,-0.09594943581126758
2009-10-19,49.96,52.26279607281653,-0.04406186132116041
2009-10-20,47.79,50.39279607281653,-0.05165016184169546
2009-10-21,45.92,52.07279607281653,-0.11815758969832735
2009-10-22,47.6,52.492796072816525,-0.09320890558067008
2009-10-23,48.02,50.82279607281653,-0.05514840365730389
2009-10-26,46.35,49.852796072816524,-0.07026278060111679
2009-10-27,45.38,48.47279607281653,-0.06380477965765552
2009-10-28,44.0,50.952796072816525,-0.13645563361979784
2009-10-29,46.48,47.30279607281653,-0.017394237574242855
2009-10-30,42.83,44.97279607281653,-0.04764649432397039
2009-11-02,40.5,47.19279607281653,-0.1418181720466365
2009-11-03,42.72,46.092796072816526,-0.07317403933335365
2009-11-04,41.62,47.952796072816525,-0.13206312439425116
2009-11-05,43.48,48.68279607281653,-0.106871348659484
2009-11-06,44.21,50.04279607281653,-0.11655615853936929
2009-11-09,45.57,50.32279607281653,-0.0944461843085842
2009-11-10,45.85,50.82279607281653,-0.09784577900223634
2009-11-11,46.35,49.44279607281653,-0.0625530171930736
2009-11-12,44.97,48.852796072816524,-0.0794795054725036
2009-11-13,44.38,49.562796072816525,-0.10457029230558501
2009-11-16,45.09,48.952796072816525,-0.07890858914515675
2009-11-17,44.48,48.172796072816524,-0.07665729153928724
2009-11-18,43.7,46.12279607281653,-0.0525292540589154
2009-11-19,41.65,45.47279607281653,-0.08406775925313692
2009-11-20,41.0,45.83279607281653,-0.10544405942719393
2009-11-23,41.36,46.812796072816525,-0.11648088835229564
2009-11-24,42.34,46.87279607281653,-0.09670419630556837
2009-11-25,42.4,46.04279607281653,-0.07911761195074818
2009-11-27,41.57,45.55279607281653,-0.08743252700558701
2009-11-30,41.08,47.12279607281653,-0.12823509164182223
2009-12-01,42.65,47.15279607281653,-0.0954937235506248
2009-12-02,42.68,46.12279607281653,-0.07464413188179664
2009-12-03,41.65,47.772796072816526,-0.12816490924006219
2009-12-04,43.3,48.00279607281653,-0.09796921132849745
2009-12-07,43.53,48.69279607281653,-0.10602792382462367
2009-12-08,44.22,48.89279607281653,-0.09557228156592412
2009-12-09,44.42,49.75279607281653,-0.10718585675087744
2009-12-10,45.28,50.61279607281653,-0.10536458142214167
2009-12-11,46.14,51.55279607281653,-0.10499519880883168
2009-12-14,47.08,51.172796072816524,-0.0799799187637249
2009-12-15,46.7,51.842796072816526,-0.09919982065768862
2009-12-16,47.37,51.912796072816526,-0.08750821409127119
2009-12-17,47.44,51.44279607281653,-0.077810624196061
2009-12-18,46.97,52.48279607281653,-0.10504006046415426
2009-12-21,48.01,53.82279607281653,-0.10799877555510928
2009-12-22,49.35,54.062796072816525,-0.08717262914905322
2009-12-23,49.59,54.022796072816526,-0.08205417703374007
2009-12-24,49.55,53.22279607281653,-0.06900795042394259
2009-12-28,48.75,53.492796072816525,-0.08866233251969935
2009-12-29,49.02,53.07279607281653,-0.07636296507265306
2009-12-30,48.6,52.07279607281653,-0.06669117725040741
2009-12-31,47.6,56.0739513819903,-0.15112099599087536
2010-01-04,48.31,55.8839513819903,-0.13552999017945522
2010-01-05,48.12,55.6939513819903,-0.13599235094745832
2010-01-06,47.93,56.5339513819903,-0.15219087241673346
2010-01-07,48.77,57.4039513819903,-0.15040691754015867
2010-01-08,49.64,57.1939513819903,-0.1320760534892672
2010-01-11,49.43,55.8039513819903,-0.11422043106516244
2010-01-12,48.04,55.7439513819903,-0.13820246306542394
2010-01-13,47.98,55.5639513819903,-0.13649049776629918
2010-01-14,47.8,54.5539513819903,-0.12380315652478957
2010-01-15,46.79,54.7539513819903,-0.14544980190433898
2010-01-19,46.99,53.8039513819903,-0.12664406994225186
2010-01-20,46.04,52.9439513819903,-0.13040113557407784
2010-01-21,45.18,52.7739513819903,-0.14389582707240345
2010-01-22,45.01,52.3039513819903,-0.13945316155409648
2010-01-25,44.54,51.4539513819903,-0.13437163126037965
2010-01-26,43.69,51.2739513819903,-0.14791041411047023
2010-01-27,43.51,50.7039513819903,-0.14188147443959453
2010-01-28,42.94,49.1739513819903,-0.12677344827475978
2010-01-29,41.41,50.4939513819903,-0.17990177305138133
2010-02-01,42.73,53.4739513819903,-0.20091934679075907
2010-02-02,45.71,54.0139513819903,-0.15373715807725674
2010-02-03,46.25,52.2839513819903,-0.11540733289084859
2010-02-04,44.52,52.1939513819903,-0.14702759953595357
2010-02-05,44.43,51.5339513819903,-0.1378499259513979
2010-02-08,43.77,51.9739513819903,-0.1578473670722884
2010-02-09,44.21,51.6439513819903,-0.1439462160244912
2010-02-10,43.88,52.2739513819903,-0.16057617914995093
2010-02-11,44.51,52.3039513819903,-0.14901266875745023
2010-02-12,44.54,53.4639513819903,-0.16691529808992744
2010-02-16,45.7,53.9039513819903,-0.15219573281099563
2010-02-17,46.14,54.3539513819903,-0.15111967342105548
2010-02-18,46.59,54.5439513819903,-0.14582646068829885
2010-02-19,46.78,54.5639513819903,-0.14265739897568186
2010-02-22,46.8,54.4539513819903,-0.1405582365969812
2010-02-23,46.69,55.1039513819903,-0.152692341855184
2010-02-24,47.34,55.5439513819903,-0.14770197614443326
2010-02-25,47.78,59.3439513819903,-0.19486318508780198
2010-02-26,51.58,60.6939513819903,-0.1501624325730535
2010-03-01,52.93,60.0039513819903,-0.11789142579889311
2010-03-02,52.24,60.8739513819903,-0.14183326670896335
2010-03-03,53.11,60.6839513819903,-0.12480979253170532
2010-03-04,52.92,61.6439513819903,-0.14152161220052906
2010-03-05,53.88,62.4739513819903,-0.13756055430916314
2010-03-08,54.71,62.3139513819903,-0.12202646780297033
2010-03-09,54.55,62.0339513819903,-0.12064282889068134
2010-03-10,54.27,62.0539513819903,-0.12543844845711805
2010-03-11,54.29,61.6939513819903,-0.12001097702669872
2010-03-12,53.93,61.9439513819903,-0.12937423595357356
2010-03-15,54.18,61.8239513819903,-0.12364061518424763
2010-03-16,54.06,62.1839513819903,-0.13064385908971288
2010-03-17,54.42,61.9539513819903,-0.12160566378628723
2010-03-18,54.19,60.7939513819903,-0.1086284281884442
2010-03-19,53.03,62.0539513819903,-0.1454210599167306
2010-03-22,54.29,61.9539513819903,-0.12370399645272945
2010-03-23,54.19,61.6239513819903,-0.12063412383132066
2010-03-24,53.86,60.7839513819903,-0.11391084693519615
2010-03-25,53.02,60.8939513819903,-0.12930596887360235
2010-03-26,53.13,62.7539513819903,-0.15336008601925688
2010-03-29,54.99,62.0139513819903,-0.11326405148294016
2010-03-30,54.25,62.1439513819903,-0.1270268659530075
2010-03-31,54.38,62.4939513819903,-0.129835787345151
2010-04-01,54.73,61.39121419085563,-0.10850435650526413
2010-04-05,54.79,60.871214190855625,-0.09990295530804738
2010-04-06,54.27,59.81121419085562,-0.09264507109275166
2010-04-07,53.21,60.56121419085562,-0.12138485479648142
2010-04-08,53.96,61.721214190855626,-0.1257462979723023
2010-04-09,55.12,63.051214190855625,-0.12579003105075648
2010-04-12,56.45,63.92121419085562,-0.11688160629346167
2010-04-13,57.32,66.28121419085562,-0.13519990996320552
2010-04-14,59.68,65.29121419085563,-0.08594133621796707
2010-04-15,58.69,63.801214190855625,-0.08011155047247043
2010-04-16,57.2,65.38121419085563,-0.125130961425306
2010-04-19,58.78,66.17121419085562,-0.11169833108301996
2010-04-20,59.57,67.07121419085563,-0.11183954668705443
2010-04-21,60.47,68.32121419085563,-0.11491619819465193
2010-04-22,61.72,69.78121419085562,-0.11552126577803212
2010-04-23,63.18,69.39121419085562,-0.08951009523730358
2010-04-26,62.79,67.09121419085562,-0.06410994707324691
2010-04-27,60.49,67.32121419085563,-0.10147193975867896
2010-04-28,60.72,70.25121419085562,-0.13567330188716187
2010-04-29,63.65,70.34121419085562,-0.0951250880131308
2010-04-30,63.74,71.06121419085562,-0.10302686598053845
2010-05-03,64.46,68.78121419085562,-0.0628255002719933
2010-05-04,62.18,67.13121419085563,-0.07375427735865481
2010-05-05,60.53,65.30121419085563,-0.07306470867311621
2010-05-06,58.7,61.621214190855625,-0.04740598232628013
2010-05-07,55.02,66.60121419085563,-0.17388893478229905
2010-05-10,60.0,67.59121419085562,-0.11231066465858275
2010-05-11,60.99,70.62121419085562,-0.13637848486755022
2010-05-12,64.02,68.80121419085563,-0.06949316588501586
2010-05-13,62.2,67.83121419085562,-0.08301803613615344
2010-05-14,61.23,69.58121419085562,-0.12002110466122251
2010-05-17,62.98,67.46121419085563,-0.06642652736990107
2010-05-18,60.86,65.83121419085562,-0.07551454506737854
2010-05-19,59.23,62.00121419085563,-0.04469612776171006
2010-05-20,55.4,61.99121419085562,-0.10632497325448254
2010-05-21,55.39,61.261214190855625,-0.09583901116560001
2010-05-24,54.66,61.45121419085562,-0.11051391384657472
2010-05-25,54.85,61.161214190855624,-0.10318981194783461
2010-05-26,54.56,63.901214190855626,-0.14618210794799524
2010-05-27,57.3,62.761214190855625,-0.08701575106957271
2010-05-28,56.16,60.481214190855624,-0.07144721296797263
2010-06-01,53.88,61.801214190855625,-0.12817246868958243
2010-06-02,55.2,61.00121419085563,-0.09509997903820833
2010-06-03,54.4,57.60121419085562,-0.05557546374367617
2010-06-04,51.0,55.28121419085563,-0.077444286517929
2010-06-07,48.68,54.21121419085563,-0.10203081176862183
2010-06-08,47.61,54.46121419085563,-0.1257998796509754
2010-06-09,47.86,56.52121419085562,-0.15323828963774977
2010-06-10,49.92,56.74121419085562,-0.1202162182837977
2010-06-11,50.14,60.36121419085563,-0.16933413828517851
2010-06-14,53.76,61.151214190855626,-0.12086782394520124
2010-06-15,54.55,59.871214190855625,-0.08887767289791093
2010-06-16,53.27,59.03121419085563,-0.09759606455372694
2010-06-17,52.43,58.93121419085563,-0.11031868730552008
2010-06-18,52.33,58.481214190855624,-0.10518273732793759
2010-06-21,51.88,56.96121419085563,-0.08920480827235155
2010-06-22,50.36,57.341214190855624,-0.12174862861499958
2010-06-23,50.74,55.99121419085562,-0.09378639607556927
2010-06-24,49.39,56.54121419085563,-0.12647790276870619
2010-06-25,49.94,56.28121419085563,-0.11267017391188283
2010-06-28,49.68,53.341214190855624,-0.06863762376603855
2010-06-29,46.74,52.36121419085563,-0.10735454243605591
2010-06-30,45.76,51.151214190855626,-0.10539758002107058
2010-07-01,44.55,50.79121419085563,-0.12287979900231027
2010-07-02,44.19,48.85084643112531,-0.09540973742792014
2010-07-06,43.85,49.50084643112532,-0.11415656172643052
2010-07-07,44.5,50.340846431125314,-0.11602598774568817
2010-07-08,45.34,51.020846431125314,-0.11134363360266997
2010-07-09,46.02,50.620846431125315,-0.09088837416784845
2010-07-12,45.62,53.28084643112532,-0.14378237104450442
2010-07-13,48.28,52.46084643112532,-0.07969460493959546
2010-07-14,47.46,51.31084643112531,-0.07504936478283031
2010-07-15,46.31,48.800846431125315,-0.05104104976213375
2010-07-16,43.8,49.31084643112531,-0.11175728729018197
2010-07-19,44.31,51.940846431125316,-0.14691417170576881
2010-07-20,46.94,49.92084643112531,-0.05971145611959772
2010-07-21,44.92,52.97084643112532,-0.15198636558683898
2010-07-22,47.97,54.50084643112532,-0.11983018354363695
2010-07-23,49.5,55.61084643112532,-0.10988587340949163
2010-07-26,50.61,54.71084643112532,-0.07495490745674749
2010-07-27,49.71,53.38084643112531,-0.0687671079899721
2010-07-28,48.38,53.61084643112532,-0.09757067420760579
2010-07-29,48.61,53.93084643112532,-0.09866053999209023
2010-07-30,48.93,55.940846431125316,-0.12532606991846484
2010-08-02,50.94,54.72084643112532,-0.06909334700961
2010-08-03,49.72,54.99084643112531,-0.0958495235698349
2010-08-04,49.99,53.71084643112532,-0.06927551283141009
2010-08-05,48.71,56.89084643112532,-0.1437989930599719
2010-08-06,51.89,57.96084643112532,-0.10474047231762362
2010-08-09,52.96,55.86084643112532,-0.051929868887718555
2010-08-10,50.86,53.00084643112532,-0.04039268380189642
2010-08-11,48.0,51.45084643112531,-0.06707074169799698
2010-08-12,46.45,50.260846431125316,-0.07582137392667043
2010-08-13,45.26,50.11084643112532,-0.0968023247779809
2010-08-16,45.11,51.080846431125316,-0.11689012317319536
2010-08-17,46.08,51.370846431125315,-0.10299317217244885
2010-08-18,46.37,49.72084643112532,-0.06739318961045859
2010-08-19,44.72,49.74084643112531,-0.10094010840924339
2010-08-20,44.74,48.78084643112532,-0.08283674283574949
2010-08-23,43.78,48.54084643112532,-0.09807918034310525
2010-08-24,43.54,50.300846431125315,-0.13440820405244347
2010-08-25,45.3,49.71084643112532,-0.08873006089800894
2010-08-26,44.71,51.580846431125316,-0.13320538351963251
2010-08-27,46.58,49.650846431125316,-0.061848823370718065
2010-08-30,44.65,49.31084643112531,-0.0945197003996946
2010-08-31,44.31,51.28084643112532,-0.1359346991373821
2010-09-01,46.28,53.090846431125314,-0.12828664240569254
2010-09-02,48.09,53.840846431125314,-0.10681196177853469
2010-09-03,48.84,51.54084643112532,-0.05240205813721921
2010-09-07,46.54,51.47084643112532,-0.09579882152751129
2010-09-08,46.47,52.800846431125315,-0.1199004724173015
2010-09-09,47.8,53.13084643112531,-0.1003343027488901
2010-09-10,48.13,54.120846431125315,-0.11069387909055195
2010-09-13,49.12,54.31084643112531,-0.09557660710937588
2010-09-14,49.31,53.49084643112531,-0.07816003503531321
2010-09-15,48.49,53.64084643112532,-0.09602470456425383
2010-09-16,48.64,53.95084643112531,-0.09843861185579805
2010-09-17,48.95,55.14084643112532,-0.11227332969685377
2010-09-20,50.14,56.150846431125316,-0.10704818917553138
2010-09-21,51.15,54.31084643112531,-0.05819917454488144
2010-09-22,49.31,53.480846431125315,-0.07798766679014113
2010-09-23,48.48,56.92084643112531,-0.14829095068603393
2010-09-24,51.92,56.79084643112532,-0.08576816049101454
2010-09-27,51.79,57.79084643112532,-0.1038373168366219
2010-09-28,52.79,57.370846431125315,-0.07984624101066207
2010-09-29,52.37,58.300846431125315,-0.10172830746345718
2010-09-30,53.3,59.00084643112532,-0.09662312959832209
2010-10-01,54.0,58.54645009773317,-0.07765543581453116
2010-10-04,53.21,59.276450097733175,-0.10234165655552918
2010-10-05,53.94,58.636450097733174,-0.08009437968883348
2010-10-06,53.3,59.18645009773317,-0.0994560425234664
2010-10-07,53.85,59.75645009773317,-0.09884205116055289
2010-10-08,54.42,58.876450097733176,-0.0756915556276847
2010-10-11,53.54,60.75645009773317,-0.11877669097066645
2010-10-12,55.42,61.18645009773317,-0.09424390675586525
2010-10-13,55.85,60.71645009773317,-0.08015043847095493
2010-10-14,55.38,60.386450097733174,-0.08290684565213591
2010-10-15,55.05,60.60645009773317,-0.0916808374153727
2010-10-18,55.27,60.39645009773317,-0.08487999028813087
2010-10-19,55.06,62.22645009773317,-0.1151672654711543
2010-10-20,56.89,62.43645009773317,-0.08883352735543404
2010-10-21,57.1,62.79645009773317,-0.09071293184355977
2010-10-22,57.46,63.526450097733175,-0.09549487006436153
2010-10-25,58.19,63.32645009773317,-0.08111065897118774
2010-10-26,57.99,62.76645009773318,-0.07609877713803792
2010-10-27,57.43,61.886450097733174,-0.07201011030193849
2010-10-28,56.55,62.67645009773317,-0.09774724139896285
2010-10-29,57.34,62.18645009773317,-0.07793418164433596
2010-11-01,56.85,64.49645009773317,-0.11855613892154226
2010-11-02,59.16,64.03645009773318,-0.0761511621941986
2010-11-03,58.7,65.65645009773317,-0.10595227258522377
2010-11-04,60.32,62.416450097733176,-0.033588102086076765
2010-11-05,57.08,61.26645009773318,-0.06833185358470895
2010-11-08,55.93,59.53645009773317,-0.06057549772975945
2010-11-09,54.2,59.53645009773317,-0.08963332696143322
2010-11-10,54.2,59.18645009773317,-0.08424985937658303
2010-11-11,53.85,58.376450097733176,-0.07753897488036776
2010-11-12,53.04,58.46645009773317,-0.0928130592615467
2010-11-15,53.13,57.51645009773318,-0.07626427031361682
2010-11-16,52.18,57.306450097733176,-0.08945677299833232
2010-11-17,51.97,57.89645009773317,-0.10236292704870364
2010-11-18,52.56,58.566450097733174,-0.10255786525749577
2010-11-19,53.23,58.886450097733174,-0.09605690423425473
2010-11-22,53.55,57.846450097733175,-0.07427335801028767
2010-11-23,52.51,58.666450097733176,-0.1049398776894983
2010-11-24,53.33,58.28645009773317,-0.08503606051530554
2010-11-26,52.95,58.46645009773317,-0.09435240361800334
2010-11-29,53.13,57.876450097733176,-0.08201004190336614
2010-11-30,52.54,59.68645009773317,-0.11973320721924774
2010-12-01,54.35,61.90645009773317,-0.12206240360743703
2010-12-02,56.57,61.35645009773317,-0.07801054477742686
2010-12-03,56.02,62.276450097733175,-0.10046253580470066
2010-12-06,56.94,61.886450097733174,-0.0799278370292944
2010-12-07,56.55,61.78645009773317,-0.08475078418407611
2010-12-08,56.45,63.19645009773318,-0.10675362440927938
2010-12-09,57.86,63.33645009773318,-0.08646600952978234
2010-12-10,58.0,63.40645009773317,-0.08526656340797822
2010-12-13,58.07,63.736450097733176,-0.08890438813338786
2010-12-14,58.4,64.64645009773318,-0.0966247966947873
2010-12-15,59.31,65.47645009773318,-0.09417813715509693
2010-12-16,60.14,65.25645009773318,-0.078405277793542
2010-12-17,59.92,66.08645009773318,-0.09330884150402696
2010-12-20,60.75,65.84645009773317,-0.07739901073131072
2010-12-21,60.51,65.43645009773317,-0.07528602316255284
2010-12-22,60.1,64.18645009773317,-0.06366530773256596
2010-12-23,58.85,64.33645009773318,-0.08527747628908244
2010-12-27,59.0,64.20645009773317,-0.08108920661098784
2010-12-28,58.87,63.82645009773317,-0.07765511148032977
2010-12-29,58.49,63.026450097733175,-0.07197692541303913
2010-12-30,57.69,62.096450097733175,-0.0709613849229368
2010-12-31,56.76,62.95599822071842,-0.09841791720934634
2011-01-03,57.79,62.295998220718424,-0.07233206545231696
2011-01-04,57.13,62.60599822071842,-0.08746762892291404
2011-01-05,57.44,62.84599822071842,-0.08601976854170212
2011-01-06,57.68,62.24599822071842,-0.07335408461967019
2011-01-07,57.08,62.51599822071842,-0.08695371385618988
2011-01-10,57.35,62.41599822071842,-0.08116505968235577
2011-01-11,57.25,62.755998220718425,-0.08773660489557256
2011-01-12,57.59,62.27599822071842,-0.07524565409791295
2011-01-13,57.11,63.53599822071842,-0.10113948628610625
2011-01-14,58.37,63.30599822071842,-0.07797046661374651
2011-01-18,58.14,63.33599822071842,-0.08203862521612093
2011-01-19,58.17,63.76599822071842,-0.08775834107306746
2011-01-20,58.6,62.41599822071842,-0.061138142936112416
2011-01-21,57.25,63.16599822071842,-0.09365795502900764
2011-01-24,58.0,63.59599822071842,-0.08799293001576547
2011-01-25,58.43,64.12599822071842,-0.08882510025205503
2011-01-26,58.96,63.94599822071842,-0.07797201325262859
2011-01-27,58.78,60.725998220718424,-0.032045553432409224
2011-01-28,55.56,60.71599822071842,-0.0849199283848554
2011-01-31,55.55,61.26599822071842,-0.09329805090461152
2011-02-01,56.1,60.55599822071842,-0.07358475380881202
2011-02-02,55.39,60.685998220718425,-0.08726886557021896
2011-02-03,55.52,61.435998220718425,-0.09629530555464039
2011-02-04,56.27,63.41599822071842,-0.11268447113056357
2011-02-07,58.25,64.35599822071842,-0.0948784633838946
