date,SJM,dcf,Deviation
2009-09-14,53.34,55.22261476366901,-0.0340913731036796
2009-09-15,52.77,54.982614763669005,-0.04024207966789961
2009-09-16,52.53,54.552614763669,-0.03707640362302156
2009-09-17,52.1,55.58261476366901,-0.06265654788780073
2009-09-18,53.13,55.982614763669005,-0.050955368478434515
2009-09-21,53.53,55.712614763669,-0.03917631173707392
2009-09-22,53.26,56.232614763669005,-0.05286282304605838
2009-09-23,53.78,55.922614763669,-0.03831392313688786
2009-09-24,53.47,55.952614763669004,-0.04436995079059303
2009-09-25,53.5,56.732614763669005,-0.05697983033454579
2009-09-28,54.28,56.432614763669,-0.03814487017275059
2009-09-29,53.98,55.462614763669,-0.026731786266957602
2009-09-30,53.01,55.642614763669,-0.04731292328461767
2009-10-01,53.19,56.092614763669005,-0.051746825779086736
2009-10-02,53.64,56.252614763669,-0.04644432573748325
2009-10-05,53.8,56.662614763669,-0.05052034353883106
2009-10-06,54.21,56.572614763669,-0.04176251660876518
2009-10-07,54.12,56.732614763669005,-0.04605137229356293
2009-10-08,54.28,56.852614763669,-0.04525059708094559
2009-10-09,54.4,56.622614763669006,-0.039253128329480025
2009-10-12,54.17,56.182614763669,-0.03582273221235821
2009-10-13,53.73,56.352614763669,-0.04653936245314794
2009-10-14,53.9,56.622614763669006,-0.04808352237056934
2009-10-15,54.17,56.772614763669,-0.04584278484447246
2009-10-16,54.32,57.142614763669,-0.04939596788391287
2009-10-19,54.69,56.872614763669006,-0.03837725367013178
2009-10-20,54.42,56.33261476366901,-0.033952174449791706
2009-10-21,53.88,55.882614763669004,-0.035836096291094854
2009-10-22,53.43,55.29261476366901,-0.03368650174404253
2009-10-23,52.84,54.852614763669,-0.036691318587824706
2009-10-26,52.4,55.272614763669,-0.051971754474644194
2009-10-27,52.82,54.532614763669,-0.03140533002297896
2009-10-28,52.08,55.122614763669006,-0.05519721400579092
2009-10-29,52.67,55.182614763669,-0.04553272392817542
2009-10-30,52.73,55.6421578388006,-0.052337255633351565
2009-11-02,52.2,55.332157838800605,-0.056606464687777525
2009-11-03,51.89,55.4821578388006,-0.06474437871067229
2009-11-04,52.04,56.2721578388006,-0.07520873556909269
2009-11-05,52.83,56.122157838800604,-0.05866057125345492
2009-11-06,52.68,57.012157838800604,-0.07598656151639782
2009-11-09,53.57,57.6621578388006,-0.07096782347689057
2009-11-10,54.22,57.57215783880061,-0.05822532912847378
2009-11-11,54.13,57.1421578388006,-0.0527134072762524
2009-11-12,53.7,57.252157838800606,-0.0620440865967371
2009-11-13,53.81,57.5321578388006,-0.06469699692526243
2009-11-16,54.09,57.622157838800604,-0.061298604066197915
2009-11-17,54.18,57.112157838800606,-0.05134034415363253
2009-11-18,53.67,56.9221578388006,-0.05713342505409713
2009-11-19,53.48,59.792157838800605,-0.10556832312053632
2009-11-20,56.35,61.5521578388006,-0.08451625453041911
2009-11-23,58.11,61.862157838800606,-0.06065352341213048
2009-11-24,58.42,62.2021578388006,-0.060804286703400434
2009-11-25,58.76,61.932157838800606,-0.05121988235994013
2009-11-27,58.49,62.5221578388006,-0.06449166148738206
2009-11-30,59.08,63.1621578388006,-0.0646298033265249
2009-12-01,59.72,63.362157838800606,-0.057481594109635714
2009-12-02,59.92,62.6621578388006,-0.04376098642907966
2009-12-03,59.22,63.1721578388006,-0.06256170398493444
2009-12-04,59.73,62.942157838800604,-0.051033487714659764
2009-12-07,59.5,62.3921578388006,-0.0463545089476296
2009-12-08,58.95,62.8421578388006,-0.061935458180550684
2009-12-09,59.4,63.292157838800605,-0.06149510415988002
2009-12-10,59.85,64.0021578388006,-0.06487527888135358
2009-12-11,60.56,64.3221578388006,-0.058489297704051535
2009-12-14,60.88,64.5621578388006,-0.057032756680689745
2009-12-15,61.12,64.7521578388006,-0.05609323241154063
2009-12-16,61.31,63.3821578388006,-0.032693078138341436
2009-12-17,59.94,63.8021578388006,-0.06053334196875515
2009-12-18,60.36,64.0721578388006,-0.057937144057798706
2009-12-21,60.63,64.4321578388006,-0.059010251500702826
2009-12-22,60.99,64.5921578388006,-0.055767727218377305
2009-12-23,61.15,65.1821578388006,-0.06185983975511178
2009-12-24,61.74,65.5421578388006,-0.05801087367541247
2009-12-28,62.1,65.9321578388006,-0.058122742595046795
2009-12-29,62.49,65.9421578388006,-0.05235130229192064
2009-12-30,62.5,65.1921578388006,-0.04129573138930975
2009-12-31,61.75,65.6221578388006,-0.05900686546017697
2010-01-04,62.18,65.3321578388006,-0.048248181953184144
2010-01-05,61.89,65.5521578388006,-0.055866320187448526
2010-01-06,62.11,65.38215783880061,-0.050046647999414384
2010-01-07,61.94,65.52215783880061,-0.05467093815215207
2010-01-08,62.08,65.38215783880061,-0.0505054887748132
2010-01-11,61.94,66.0921578388006,-0.06282375964978715
2010-01-12,62.65,66.0721578388006,-0.05179424966185919
2010-01-13,62.63,65.5521578388006,-0.04457759950460327
2010-01-14,62.11,65.3421578388006,-0.04946512245240431
2010-01-15,61.9,65.88215783880061,-0.0604436461924045
2010-01-19,62.44,65.0621578388006,-0.040302349720667374
2010-01-20,61.62,64.0121578388006,-0.037370367123456205
2010-01-21,60.57,63.4121578388006,-0.04482039305499774
2010-01-22,59.97,63.8121578388006,-0.060210435893838454
2010-01-25,60.37,64.1521578388006,-0.05895605021275019
2010-01-26,60.71,64.5821578388006,-0.059957083633929376
2010-01-27,61.14,64.4321578388006,-0.05109494931144598
2010-01-28,60.99,63.512157838800604,-0.03971141785486265
2010-01-29,60.07,62.17549602769385,-0.033863759233316526
2010-02-01,61.12,63.40549602769386,-0.03604570850917432
2010-02-02,62.35,62.92549602769385,-0.009145673280677391
2010-02-03,61.87,61.35549602769386,0.008385621592463588
2010-02-04,60.3,60.565496027693854,-0.004383618480932716
2010-02-05,59.51,60.43549602769386,-0.015313782272420862
2010-02-08,59.38,61.095496027693855,-0.028078927895376138
2010-02-09,60.04,60.76549602769386,-0.011939275989176656
2010-02-10,59.71,60.75549602769386,-0.017208254331711692
2010-02-11,59.7,60.075496027693866,-0.00625040245228714
2010-02-12,59.02,60.90549602769386,-0.030957732071281607
2010-02-16,59.85,61.39549602769386,-0.02517279161645225
2010-02-17,60.34,61.955496027693854,-0.02607510440997407
2010-02-18,60.9,61.60549602769386,-0.011451835845566749
2010-02-19,60.55,61.445496027693856,-0.014573826978144244
2010-02-22,60.39,61.16549602769386,-0.012678651822634501
2010-02-23,60.11,59.72549602769386,0.006437853142782668
2010-02-24,58.67,60.445496027693856,-0.029373504138015316
2010-02-25,59.39,60.735496027693856,-0.02215337184503019
2010-02-26,59.68,60.565496027693854,-0.014620470164876664
2010-03-01,59.51,60.90549602769386,-0.022912481117620676
2010-03-02,59.85,60.61549602769386,-0.012628718361788471
2010-03-03,59.56,60.75549602769386,-0.0196771667726805
2010-03-04,59.7,60.71549602769385,-0.01672548351133718
2010-03-05,59.66,60.22549602769386,-0.009389645000745572
2010-03-08,59.17,60.25549602769386,-0.0180148882550889
2010-03-09,59.2,60.245496027693854,-0.017353928453228362
2010-03-10,59.19,60.00549602769386,-0.01359035557872057
2010-03-11,58.95,60.235496027693856,-0.021341171111180612
2010-03-12,59.18,60.43549602769386,-0.02077414946869205
2010-03-15,59.38,60.85549602769386,-0.024245895999638112
2010-03-16,59.8,61.28549602769385,-0.024238949245390606
2010-03-17,60.23,61.055496027693856,-0.013520421279018424
2010-03-18,60.0,60.845496027693855,-0.01389578658885493
2010-03-19,59.79,61.565496027693854,-0.028839141113964017
2010-03-22,60.51,62.065496027693854,-0.02506217024350832
2010-03-23,61.01,62.055496027693856,-0.016847758774295785
2010-03-24,61.0,61.65549602769386,-0.010631591178820954
2010-03-25,60.6,60.92549602769385,-0.005342525689834288
2010-03-26,59.87,61.11549602769386,-0.020379381804075947
2010-03-29,60.06,61.40549602769386,-0.021911654733430375
2010-03-30,60.35,61.315496027693854,-0.015746362506107392
2010-03-31,60.26,61.38549602769386,-0.018334885282772606
2010-04-01,60.33,61.445496027693856,-0.01815423586443332
2010-04-05,60.39,61.75549602769386,-0.02211132798741522
2010-04-06,60.7,61.83549602769386,-0.018363174885591693
2010-04-07,60.78,62.095496027693855,-0.021185047416436786
2010-04-08,61.04,62.89549602769386,-0.029501254380390862
2010-04-09,61.84,63.305496027693856,-0.02314958604941264
2010-04-12,62.25,63.53549602769385,-0.020232721991082392
2010-04-13,62.48,63.455496027693854,-0.015372916276127135
2010-04-14,62.4,63.305496027693856,-0.014303592650118935
2010-04-15,62.25,63.095496027693855,-0.013400259621110688
2010-04-16,62.04,63.485496027693856,-0.0227689175975454
2010-04-19,62.43,64.31549602769385,-0.029316356774764962
2010-04-20,63.26,64.10549602769386,-0.013189134786954937
2010-04-21,63.05,64.06549602769385,-0.015850904006969424
2010-04-22,63.01,64.29549602769386,-0.0199935626461325
2010-04-23,63.24,63.67549602769385,-0.006839303262034191
2010-04-26,62.62,62.43549602769386,0.0029551134217673525
2010-04-27,61.38,62.75549602769386,-0.021918335679903644
2010-04-28,61.7,62.76549602769386,-0.01697582422074273
2010-04-29,61.71,62.125496027693856,-0.0066880114326755
2010-04-30,61.07,67.05211900321163,-0.08921595755870293
2010-05-03,61.06,66.58211900321163,-0.08293696694971908
2010-05-04,60.59,66.61211900321163,-0.09040575638978365
2010-05-05,60.62,64.88211900321163,-0.06569019428913314
2010-05-06,58.89,64.42211900321163,-0.08587297482307032
2010-05-07,58.43,64.91211900321163,-0.09985991988477405
2010-05-10,58.92,64.67211900321163,-0.08894279469837663
2010-05-11,58.68,64.06211900321163,-0.08401406458225047
2010-05-12,58.07,64.20211900321164,-0.09551271980454235
2010-05-13,58.21,63.782119003211626,-0.08736177302185666
2010-05-14,57.79,64.23211900321164,-0.10029435589521074
2010-05-17,58.24,64.12211900321164,-0.09173307268459141
2010-05-18,58.13,63.922119003211634,-0.090612124465408
2010-05-19,57.93,62.30211900321163,-0.07017608828017952
2010-05-20,56.31,61.94211900321163,-0.09092551391274828
2010-05-21,55.95,61.59211900321163,-0.09160456068928924
2010-05-24,55.6,61.112119003211625,-0.09019682336529589
2010-05-25,55.12,61.39211900321163,-0.10216488867053963
2010-05-26,55.4,62.26211900321164,-0.11021338677627845
2010-05-27,56.27,61.212119003211626,-0.08073759058973806
2010-05-28,55.22,60.74211900321163,-0.09091087195887348
2010-06-01,54.75,61.752119003211625,-0.11339074862916776
2010-06-02,55.76,62.222119003211624,-0.10385565626394178
2010-06-03,56.23,61.27211900321163,-0.0822905929358726
2010-06-04,55.28,61.08211900321164,-0.09498882975730705
2010-06-07,55.09,61.27211900321163,-0.10089611888382033
2010-06-08,55.28,61.37211900321163,-0.09926525435585543
2010-06-09,55.38,62.33211900321164,-0.11153349371699417
2010-06-10,56.34,62.06211900321163,-0.09219986515309786
2010-06-11,56.07,62.852119003211634,-0.10790597215767828
2010-06-14,56.86,63.532119003211626,-0.1050196201211917
2010-06-15,57.54,63.74211900321163,-0.09730016981235179
2010-06-16,57.75,67.54211900321162,-0.14497796556761877
2010-06-17,61.55,68.09211900321164,-0.09607747708516856
2010-06-18,62.1,67.86211900321163,-0.08490921132213591
2010-06-21,61.87,67.81211900321163,-0.08762621033756834
2010-06-22,61.82,67.45211900321164,-0.08349802921600535
2010-06-23,61.46,68.61211900321163,-0.10423987929707945
2010-06-24,62.62,68.01211900321164,-0.07928173805255234
2010-06-25,62.02,68.03211900321162,-0.08837177338144941
2010-06-28,62.04,66.67211900321163,-0.06947610294174844
2010-06-29,60.68,66.21211900321163,-0.08355145684045073
2010-06-30,60.22,65.89211900321163,-0.08608190310187425
2010-07-01,59.9,65.67211900321163,-0.08789299158946517
2010-07-02,59.68,66.89211900321163,-0.10781717055286233
2010-07-06,60.9,68.20211900321164,-0.1070658670131317
2010-07-07,62.21,68.53211900321162,-0.09225045270985044
2010-07-08,62.54,68.35211900321163,-0.08503202370271123
2010-07-09,62.36,68.37211900321164,-0.0879323193556314
2010-07-12,62.38,68.40211900321162,-0.08803994804501403
2010-07-13,62.41,68.45211900321164,-0.08826781538973472
2010-07-14,62.46,68.75211900321162,-0.09151891017232061
2010-07-15,62.76,67.50211900321162,-0.07025140948517483
2010-07-16,61.51,67.62211900321164,-0.09038638678154043
2010-07-19,61.63,67.77211900321163,-0.09062899454155415
2010-07-20,61.78,67.43211900321162,-0.08381938884261408
2010-07-21,61.44,68.51211900321164,-0.10322435075873393
2010-07-22,62.52,68.77211900321163,-0.09091066399916592
2010-07-23,62.78,69.20211900321164,-0.09280234616679273
2010-07-26,63.21,69.67211900321163,-0.09275043009548412
2010-07-27,63.68,68.08211900321163,-0.06465895990992832
2010-07-28,62.09,67.08211900321163,-0.07441802789462604
2010-07-29,61.09,67.42211900321163,-0.09391753176594764
2010-07-30,61.43,4819.780582344405,-0.9872546065219178
2010-08-02,59.71,4819.570582344405,-0.9876109294428146
2010-08-03,59.5,4819.640582344405,-0.9876546810942782
2010-08-04,59.57,4818.8805823444045,-0.9876382078820848
2010-08-05,58.81,4818.870582344406,-0.987795895532976
2010-08-06,58.8,4818.620582344406,-0.987797337641514
2010-08-09,58.55,4818.720582344406,-0.9878494718671748
2010-08-10,58.65,4817.890582344405,-0.9878266226686575
2010-08-11,57.82,4818.000582344405,-0.9879991712305138
2010-08-12,57.93,4818.220582344406,-0.9879768891834726
2010-08-13,58.15,4818.430582344406,-0.9879317551625477
2010-08-16,58.36,4819.230582344407,-0.9878901830898472
2010-08-17,59.16,4819.040582344405,-0.9877236974893414
2010-08-18,58.97,4818.100582344405,-0.987760737038971
2010-08-19,58.03,4819.720582344406,-0.9879598829416428
2010-08-20,59.65,4819.860582344406,-0.9876241233577371
2010-08-23,59.79,4818.900582344406,-0.9875926056206554
2010-08-24,58.83,4818.8805823444045,-0.9877917705170899
2010-08-25,58.81,4818.410582344404,-0.9877947304417163
2010-08-26,58.34,4818.400582344406,-0.987892247852167
2010-08-27,58.33,4818.220582344406,-0.987893870983462
2010-08-30,58.15,4818.550582344406,-0.9879320557071526
2010-08-31,58.48,4819.820582344405,-0.9878667682746907
2010-09-01,59.75,4819.700582344404,-0.9876029643378933
2010-09-02,59.63,4820.450582344404,-0.9876297870953384
2010-09-03,60.38,4820.300582344406,-0.9874738101974061
2010-09-07,60.23,4820.680582344406,-0.9875059135383102
2010-09-08,60.61,4821.180582344406,-0.9874283904191519
2010-09-09,61.11,4821.360582344406,-0.9873251545997654
2010-09-10,61.29,4821.070582344405,-0.987287056069153
2010-09-13,61.0,4820.480582344407,-0.9873456600523566
2010-09-14,60.41,4820.750582344405,-0.9874687563755639
2010-09-15,60.68,4820.8405823444045,-0.9874129834904246
2010-09-16,60.77,4821.140582344405,-0.9873950989476334
2010-09-17,61.07,4821.660582344404,-0.9873342391159549
2010-09-20,61.59,4821.8805823444045,-0.9872269752541124
2010-09-21,61.81,4822.000582344405,-0.9871816689059899
2010-09-22,61.93,4820.720582344406,-0.9871533728325149
2010-09-23,60.65,4821.250582344405,-0.9874202763444608
2010-09-24,61.18,4821.120582344406,-0.9873100041878128
2010-09-27,61.05,4821.3405823444045,-0.987337546693224
2010-09-28,61.27,4820.820582344405,-0.9872905454676341
2010-09-29,60.75,4820.600582344405,-0.9873978358168692
2010-09-30,60.53,4820.3405823444045,-0.9874427960087084
2010-10-01,60.27,4820.830582344406,-0.9874980049660467
2010-10-04,60.76,4821.8405823444045,-0.9873990027330065
2010-10-05,61.77,4822.050582344406,-0.9871900970458156
2010-10-06,61.98,4822.110582344406,-0.9871467070400807
2010-10-07,62.04,4821.970582344406,-0.987133890814855
2010-10-08,61.9,4822.070582344405,-0.9871631908030045
2010-10-11,62.0,4822.110582344406,-0.9871425594786222
2010-10-12,62.04,4822.900582344406,-0.9871363717869045
2010-10-13,62.83,4823.040582344405,-0.9869729480962693
2010-10-14,62.97,4823.020582344404,-0.9869438666236438
2010-10-15,62.95,4823.180582344406,-0.9869484463778045
2010-10-18,63.11,4822.230582344407,-0.9869126955000733
2010-10-19,62.16,4822.900582344406,-0.9871114904944227
2010-10-20,62.83,4823.140582344405,-0.9869732181910692
2010-10-21,63.07,4823.100582344405,-0.9869233496330397
2010-10-22,63.03,4823.240582344405,-0.9869320223770875
2010-10-25,63.17,4823.0105823444055,-0.9869023716781286
2010-10-26,62.94,4822.6305823444045,-0.9869490314621189
2010-10-27,62.56,4823.570582344405,-0.9870303546030845
2010-10-28,63.5,4824.350582344405,-0.986837606654792
2010-10-29,64.28,4502.558009463669,-0.9857236708855514
2010-11-01,64.0,4502.63800946367,-0.9857861103056732
2010-11-02,64.08,4502.488009463669,-0.985767868817127
2010-11-03,63.93,4503.09800946367,-0.985803107135211
2010-11-04,64.54,4502.968009463671,-0.9856672310652975
2010-11-05,64.41,4503.018009463669,-0.98569625973855
2010-11-08,64.46,4502.03800946367,-0.9856820400306484
2010-11-09,63.48,4501.618009463668,-0.985898403670292
2010-11-10,63.06,4501.648009463668,-0.9859917968114275
2010-11-11,63.09,4501.448009463669,-0.9859845099027331
2010-11-12,62.89,4501.4180094636695,-0.9860288469393907
2010-11-15,62.86,4501.658009463669,-0.9860362560043763
2010-11-16,63.1,4501.558009463669,-0.9859826309319253
2010-11-17,63.0,4500.708009463669,-0.9860022023496016
2010-11-18,62.15,4500.78800946367,-0.986191306973508
2010-11-19,62.23,4501.488009463669,-0.9861756823812101
2010-11-22,62.93,4501.28800946367,-0.986019557098392
2010-11-23,62.73,4501.558009463669,-0.9860648246966668
2010-11-24,63.0,4501.588009463669,-0.9860049387310532
2010-11-26,63.03,4501.408009463669,-0.9859977145223257
2010-11-29,62.85,4501.808009463669,-0.9860389426053094
2010-11-30,63.25,4502.908009463669,-0.9859535216204576
2010-12-01,64.35,4503.708009463669,-0.985711773528661
2010-12-02,65.15,4503.508009463669,-0.9855334996933294
2010-12-03,64.95,4503.298009463669,-0.9855772369797628
2010-12-06,64.74,4503.59800946367,-0.9856248271129088
2010-12-07,65.04,4503.9180094636695,-0.9855592397855961
2010-12-08,65.36,4503.85800946367,-0.9854879972098003
2010-12-09,65.3,4504.058009463669,-0.9855019629270326
2010-12-10,65.5,4504.10800946367,-0.9854577199608943
2010-12-13,65.55,4504.088009463669,-0.9854465543607782
2010-12-14,65.53,4504.008009463669,-0.9854507363525308
2010-12-15,65.45,4504.088009463669,-0.9854687564136222
2010-12-16,65.53,4504.4180094636695,-0.985452060651937
2010-12-17,65.86,4504.188009463668,-0.9853780526342101
2010-12-20,65.63,4504.088009463669,-0.985428792718503
2010-12-21,65.53,4504.198009463669,-0.9854513500822307
2010-12-22,65.64,4504.398009463668,-0.9854275754802103
2010-12-23,65.84,4504.398009463668,-0.9853831744304852
2010-12-27,65.84,4504.078009463668,-0.9853821359528717
2010-12-28,65.52,4503.948009463669,-0.985452762806691
2010-12-29,65.39,4504.088009463669,-0.9854820776453286
2010-12-30,65.53,4504.208009463669,-0.9854513823823596
2010-12-31,65.65,4504.1280094636695,-0.9854244817505049
2011-01-03,65.57,4501.84800946367,-0.9854348703327699
2011-01-04,63.29,4501.808009463669,-0.9859412040968979
2011-01-05,63.25,4500.958009463669,-0.9859474361087104
2011-01-06,62.4,4501.308009463669,-0.9861373627690421
2011-01-07,62.75,4501.738009463669,-0.9860609391599233
2011-01-10,63.18,4502.328009463668,-0.9859672596338608
2011-01-11,63.77,4502.738009463669,-0.9858375060094612
2011-01-12,64.18,4502.60800946367,-0.9857460387701739
2011-01-13,64.05,4501.958009463669,-0.9857728570845488
2011-01-14,63.4,4502.31800946367,-0.9859183647475065
2011-01-18,63.76,4501.77800946367,-0.9858367072152462
2011-01-19,63.22,4502.008009463669,-0.9859573772709632
2011-01-20,63.45,4501.908009463669,-0.9859059758958604
2011-01-21,63.35,4502.308009463669,-0.9859294388862688
2011-01-24,63.75,4501.6680094636695,-0.9858385825285247
2011-01-25,63.11,4500.898009463668,-0.9859783536824643
2011-01-26,62.34,4500.28800946367,-0.9861475532523908
2011-01-27,61.73,4500.398009463668,-0.986283435405004
2011-01-28,61.84,4500.718009463671,-0.9862599701047768
2011-01-31,62.16,5065.897038842069,-0.9877297150882861
2011-02-01,61.71,5065.387038842069,-0.9878173179015148
2011-02-02,61.2,5066.437038842069,-0.9879205051733975
2011-02-03,62.25,5066.627038842071,-0.9877137196950209
2011-02-04,62.44,5067.05703884207,-0.9876772652209439
2011-02-07,62.87,5067.857038842069,-0.9875943619723012
2011-02-08,63.67,5067.15703884207,-0.9874347687446944
2011-02-09,62.97,5066.707038842069,-0.9875718095565298
2011-02-10,62.52,5066.917038842071,-0.987661136047673
2011-02-11,62.73,5067.037038842069,-0.9876199839237143
2011-02-14,62.85,5067.097038842071,-0.9875964483178
2011-02-15,62.91,5068.137038842069,-0.9875871549017204
2011-02-16,63.95,5070.83703884207,-0.987388669856643
2011-02-17,66.65,5071.51703884207,-0.9868579757320075
2011-02-18,67.33,5071.607038842069,-0.9867241291597836
2011-02-22,67.42,5071.627038842071,-0.9867064357288794
2011-02-23,67.44,5071.677038842069,-0.986702623317001
2011-02-24,67.49,5072.6970388420705,-0.986695440416957
2011-02-25,68.51,5073.027038842069,-0.9864952424902436
2011-02-28,68.84,5072.00703884207,-0.9864274636307059
2011-03-01,67.82,5072.387038842069,-0.9866295691790344
2011-03-02,68.2,5073.887038842069,-0.9865586286257638
2011-03-03,69.7,5073.997038842069,-0.9862632950972502
2011-03-04,69.81,5073.6970388420705,-0.9862408024236441
2011-03-07,69.51,5074.5670388420685,-0.986302279688503
2011-03-08,70.38,5074.98703884207,-0.9861319842865928
2011-03-09,70.8,5074.40703884207,-0.9860476308940018
2011-03-10,70.22,5075.58703884207,-0.9861651471125161
2011-03-11,71.4,5074.387038842069,-0.9859293350204732
2011-03-14,70.2,5073.777038842069,-0.9861641535561009
2011-03-15,69.59,5073.48703884207,-0.9862835955887487
2011-03-16,69.3,5073.32703884207,-0.9863403247081393
2011-03-17,69.14,5074.61703884207,-0.986375326557494
2011-03-18,70.43,5076.397038842069,-0.9861259867064959
2011-03-21,72.21,5075.90703884207,-0.9857739711449733
2011-03-22,71.72,5076.11703884207,-0.9858710901558801
2011-03-23,71.93,5075.997038842069,-0.9858293849563773
2011-03-24,71.81,5076.637038842069,-0.9858548091087522
2011-03-25,72.45,5076.597038842071,-0.9857286289524911
2011-03-28,72.41,5075.997038842069,-0.9857348222534585
2011-03-29,71.81,5075.4470388420705,-0.9858514925975106
2011-03-30,71.26,5075.57703884207,-0.9859602170443547
2011-03-31,71.39,5076.627038842071,-0.9859375133422676
2011-04-01,72.44,5077.3170388420685,-0.9857326222794784
2011-04-04,73.13,5077.287038842069,-0.985596638629933
2011-04-05,73.1,5077.597038842071,-0.9856034262977532
2011-04-06,73.41,5077.26703884207,-0.985541434114377
2011-04-07,73.08,5077.25703884207,-0.9856064013618135
2011-04-08,73.07,5077.217038842069,-0.9856082575471966
2011-04-11,73.03,5078.01703884207,-0.9856184019389086
2011-04-12,73.83,5078.51703884207,-0.9854622915635952
2011-04-13,74.33,5078.607038842069,-0.9853640969991355
2011-04-14,74.42,5078.637038842069,-0.9853464621647843
2011-04-15,74.45,5077.887038842069,-0.9853383898793903
2011-04-18,73.7,5077.437038842069,-0.9854848027782128
2011-04-19,73.25,5078.397038842069,-0.9855761573111066
2011-04-20,74.21,5077.777038842069,-0.985385337041714
2011-04-21,73.59,5077.15703884207,-0.9855056679482218
2011-04-25,72.97,5078.51703884207,-0.9856316323363882
2011-04-26,74.33,5079.167038842071,-0.9853657106703572
2011-04-27,74.98,5079.167038842071,-0.9852377369307599
2011-04-28,74.98,5079.25703884207,-0.9852379985051725
2011-04-29,75.07,152.99033340134577,-0.5093154035878475
2011-05-02,75.23,152.87033340134496,-0.5078835878345895
2011-05-03,75.11,152.78033340134382,-0.5083791327860832
2011-05-04,75.02,151.65033340134462,-0.5053093632081997
2011-05-05,73.89,151.80033340134506,-0.5132421757952128
2011-05-06,74.04,152.42033340134586,-0.5142380393235235
2011-05-09,74.66,153.15033340134462,-0.5125051422229258
2011-05-10,75.39,152.49033340134577,-0.5056080059738746
2011-05-11,74.73,153.63033340134558,-0.5135726236772882
2011-05-12,75.87,153.2003334013455,-0.5047660908071256
2011-05-13,75.44,152.98033340134515,-0.5068647170346887
2011-05-16,75.22,154.47033340134453,-0.5130456551513776
2011-05-17,76.71,154.0803334013447,-0.5021428218214737
2011-05-18,76.32,154.99033340134577,-0.5075821935141581
2011-05-19,77.23,155.57033340134407,-0.5035685897724459
2011-05-20,77.81,154.67033340134586,-0.49693002989723345
2011-05-23,76.91,155.13033340134558,-0.5042233307072046
2011-05-24,77.37,154.0803334013447,-0.4978593419935786
2011-05-25,76.32,155.0803334013447,-0.5078679654209576
2011-05-26,77.32,156.02033340134543,-0.5044235689389109
2011-05-27,78.26,157.04033340134444,-0.5016566871391397
2011-05-31,79.28,157.10033340134373,-0.4953543491377346
2011-06-01,79.34,156.7103334013439,-0.4937155816215013
2011-06-02,78.95,155.94033340134487,-0.4937166140538781
2011-06-03,78.18,155.0803334013447,-0.49587418155936136
2011-06-06,77.32,155.57033340134407,-0.502990073303192
2011-06-07,77.81,154.15033340134462,-0.4952330086927903
2011-06-08,76.39,155.89033340134398,-0.5099760303717369
2011-06-09,78.13,154.77033340134543,-0.49518749308760734
2011-06-10,77.01,154.65033340134462,-0.5020379309487448
2011-06-13,76.89,155.5803334013447,-0.5057858643248323
2011-06-14,77.82,154.18033340134426,-0.4952663657988854
2011-06-15,76.42,153.85033340134373,-0.503283494351319
2011-06-16,76.09,154.80033340134506,-0.5084635909489659
2011-06-17,77.04,155.64033340134398,-0.5050126254783854
2011-06-20,77.88,156.19033340134487,-0.5013775929405282
2011-06-21,78.43,155.40033340134462,-0.495303528098342
2011-06-22,77.64,153.99033340134577,-0.49581250793420595
2011-06-23,76.23,152.66033340134524,-0.5006561409793943
2011-06-24,74.9,153.24033340134577,-0.5112252868581776
2011-06-27,75.48,153.72033340134453,-0.5089784264067969
2011-06-28,75.96,154.05033340134506,-0.50691440698085
2011-06-29,76.29,154.2003334013455,-0.5052539879960186
2011-06-30,76.44,154.62033340134496,-0.5056277637069493
2011-07-01,76.86,154.29033340134444,-0.5018482473553961
2011-07-05,76.53,154.06033340134567,-0.5032465637950415
2011-07-06,76.3,154.84033340134533,-0.5072343340786357
2011-07-07,77.08,154.01033340134478,-0.4995141020886398
2011-07-08,76.25,153.89033340134398,-0.5045172863383108
2011-07-11,76.13,154.26033340134478,-0.5064836285428622
2011-07-12,76.5,154.2003334013455,-0.5038921232362751
2011-07-13,76.44,153.72033340134453,-0.5027333189525114
2011-07-14,75.96,154.06033340134567,-0.5069464129866896
2011-07-15,76.3,154.42033340134586,-0.5058940858410619
2011-07-18,76.66,156.32033340134407,-0.5095967470643786
2011-07-19,78.56,156.25033340134416,-0.497217072822424
2011-07-20,78.49,157.43033340134426,-0.501430262490127
2011-07-21,79.67,157.76033340134478,-0.4949934607622928
2011-07-22,80.0,157.22033340134453,-0.4911599646861209
2011-07-25,79.46,156.62033340134496,-0.4926584672988722
2011-07-26,78.86,156.41033340134524,-0.49581336293397515
2011-07-27,78.65,156.27033340134543,-0.4967054956105772
2011-07-28,78.51,155.68033340134426,-0.4956973801077298
2011-07-29,77.92,1010.5884736888539,-0.9228964093410089
2011-08-01,77.51,1008.4384736888535,-0.923138592960987
2011-08-02,75.36,1008.8684736888536,-0.925302453228168
2011-08-03,75.79,1006.4384736888535,-0.9246948502254586
2011-08-04,73.36,1006.9584736888526,-0.9271469460590009
2011-08-05,73.88,1003.5584736888543,-0.9263819678305004
2011-08-08,70.48,1004.7284736888538,-0.9298516944172657
2011-08-09,71.65,1004.9384736888535,-0.9287021027894449
2011-08-10,71.86,1007.2584736888534,-0.9286578352259185
2011-08-11,74.18,1007.9084736888539,-0.9264020474711281
