date,PEG,dcf,Deviation
2009-08-05,31.8,32.185050092296045,-0.011963631909593042
2009-08-06,31.41,32.44505009229604,-0.031901633357065196
2009-08-07,31.67,32.615050092296045,-0.028975889646702502
2009-08-10,31.84,32.17505009229604,-0.0104133510696931
2009-08-11,31.4,32.435050092296045,-0.03191146890017882
2009-08-12,31.66,32.71505009229604,-0.03224968597998534
2009-08-13,31.94,32.89505009229604,-0.029033246327832996
2009-08-14,32.12,32.07505009229604,0.0014013978957043705
2009-08-17,31.3,32.03505009229604,-0.022945183172128347
2009-08-18,31.26,32.64505009229604,-0.04242756829535077
2009-08-19,31.87,32.87505009229604,-0.030571819342461337
2009-08-20,32.1,33.64505009229604,-0.04592206247449815
2009-08-21,32.87,33.50505009229604,-0.018953861896838675
2009-08-24,32.73,33.06505009229604,-0.010133058663477024
2009-08-25,32.29,32.975050092296044,-0.020774800656211734
2009-08-26,32.2,33.03505009229604,-0.02527770019912201
2009-08-27,32.26,32.89505009229604,-0.019305338964805796
2009-08-28,32.12,32.44505009229604,-0.010018480211045455
2009-08-31,31.67,32.295050092296044,-0.019354362061978936
2009-09-01,31.52,31.81505009229604,-0.009273915692104673
2009-09-02,31.04,31.875050092296043,-0.0261976087842406
2009-09-03,31.1,31.31505009229604,-0.006867307944972589
2009-09-04,30.54,31.65505009229604,-0.035225030099302
2009-09-08,30.88,31.88505009229604,-0.031521044796441355
2009-09-09,31.11,31.90505009229604,-0.024919255415556174
2009-09-10,31.13,31.65505009229604,-0.016586613850401832
2009-09-11,30.88,32.295050092296044,-0.043816315139687756
2009-09-14,31.52,32.34505009229604,-0.025507769811509817
2009-09-15,31.57,32.70505009229604,-0.034705652157475564
2009-09-16,31.93,32.51505009229604,-0.017993209010453315
2009-09-17,31.74,32.76505009229604,-0.031284862663373825
2009-09-18,31.99,32.12505009229604,-0.004203887368519066
2009-09-21,31.35,31.83505009229604,-0.015236353983731243
2009-09-22,31.06,31.93505009229604,-0.02740093063161153
2009-09-23,31.16,31.97505009229604,-0.025490189693007426
2009-09-24,31.2,32.06505009229604,-0.02697797414337666
2009-09-25,31.29,32.33505009229604,-0.03231942085486461
2009-09-28,31.56,32.39505009229604,-0.025777089089750294
2009-09-29,31.62,32.21505009229604,-0.018471183207576014
2009-09-30,31.44,30.986377893125916,0.014639404077451568
2009-10-01,30.73,30.606377893125917,0.0040390962728669155
2009-10-02,30.35,30.876377893125916,-0.01704791588404231
2009-10-05,30.62,31.34637789312592,-0.023172626055950385
2009-10-06,31.09,31.386377893125918,-0.009442882964549648
2009-10-07,31.13,31.276377893125918,-0.004680142106803564
2009-10-08,31.02,31.606377893125917,-0.018552517947760472
2009-10-09,31.35,31.50637789312592,-0.004963372611614503
2009-10-12,31.25,31.156377893125917,0.0030049098516917727
2009-10-13,30.9,30.926377893125917,-0.0008529253964714156
2009-10-14,30.67,30.996377893125917,-0.010529549428363927
2009-10-15,30.74,31.396377893125916,-0.020906166162231954
2009-10-16,31.14,31.91637789312592,-0.024325376009949218
2009-10-19,31.66,31.156377893125917,0.016164334268945924
2009-10-20,30.9,30.996377893125917,-0.003109327594928213
2009-10-21,30.74,31.156377893125917,-0.013364130277087938
2009-10-22,30.9,30.566377893125917,0.010914675858571643
2009-10-23,30.31,29.93637789312592,0.012480538166905975
2009-10-26,29.68,30.016377893125917,-0.011206478487297833
2009-10-27,29.76,29.646377893125916,0.00383257972638984
2009-10-28,29.39,30.716377893125916,-0.04318145510974292
2009-10-29,30.46,30.056377893125916,0.01342883391702343
2009-10-30,29.8,29.836377893125917,-0.0012192462924360825
2009-11-02,29.58,29.586377893125917,-0.00021556856837823268
2009-11-03,29.33,30.156377893125917,-0.027403088529219244
2009-11-04,29.9,30.896377893125916,-0.03224901949906556
2009-11-05,30.64,30.836377893125917,-0.0063683839200093795
2009-11-06,30.58,31.376377893125916,-0.025381447655893785
2009-11-09,31.12,31.68637789312592,-0.017874491525545655
2009-11-10,31.43,31.566377893125917,-0.004320352927017823
2009-11-11,31.31,31.366377893125918,-0.0017973989001220936
2009-11-12,31.11,31.626377893125916,-0.016327443340837133
2009-11-13,31.37,31.976377893125917,-0.01896330770022181
2009-11-16,31.72,31.876377893125916,-0.0049057610513407734
2009-11-17,31.62,31.606377893125917,0.0004309923433853946
2009-11-18,31.35,30.946377893125916,0.013042628389920319
2009-11-19,30.69,31.306377893125916,-0.019688572572340135
2009-11-20,31.05,31.576377893125915,-0.016669989664663376
2009-11-23,31.32,31.50637789312592,-0.005915560771794781
2009-11-24,31.25,31.856377893125917,-0.019034740709073628
2009-11-25,31.6,31.156377893125917,0.014238564842030677
2009-11-27,30.9,31.616377893125918,-0.02265844289777663
2009-11-30,31.36,31.93637789312592,-0.018047691414935896
2009-12-01,31.68,32.55637789312592,-0.026918777512745407
2009-12-02,32.3,32.58637789312592,-0.008788270180415947
2009-12-03,32.33,32.44637789312592,-0.003586776111319856
2009-12-04,32.19,32.26637789312592,-0.0023671046492700354
2009-12-07,32.01,32.186377893125915,-0.005479892571682798
2009-12-08,31.93,32.48637789312592,-0.017126498218924202
2009-12-09,32.23,33.046377893125914,-0.024704005254861383
2009-12-10,32.79,33.686377893125915,-0.026609506548011308
2009-12-11,33.43,33.74637789312592,-0.009375165954932374
2009-12-14,33.49,33.98637789312592,-0.01460520137470478
2009-12-15,33.73,33.94637789312592,-0.006374108419082258
2009-12-16,33.69,33.656377893125914,0.0009989817377511478
2009-12-17,33.4,33.66637789312592,-0.00791228251436904
2009-12-18,33.41,33.906377893125914,-0.014639661443357821
2009-12-21,33.65,33.56637789312592,0.002491246065939201
2009-12-22,33.31,33.45637789312592,-0.004375186506845097
2009-12-23,33.2,33.87637789312592,-0.019966062938008622
2009-12-24,33.62,34.036377893125916,-0.012233319727303016
2009-12-28,33.78,33.81637789312592,-0.0010757477705295448
2009-12-29,33.56,34.006377893125915,-0.013126299264472507
2009-12-30,33.75,33.506377893125915,0.0072709174250693565
2009-12-31,33.25,34.32024817380054,-0.031184161850483116
2010-01-04,33.63,34.29024817380055,-0.01925469219277942
2010-01-05,33.6,34.11024817380055,-0.014958793943705806
2010-01-06,33.42,33.66024817380055,-0.007137445112111229
2010-01-07,32.97,33.57024817380054,-0.017880361524077126
2010-01-08,32.88,33.73024817380055,-0.02520729078005901
2010-01-11,33.04,33.520248173800546,-0.014327106747852425
2010-01-12,32.83,33.740248173800545,-0.026978111397158
2010-01-13,33.05,33.51024817380055,-0.013734549843184674
2010-01-14,32.82,33.310248173800545,-0.014717637984640985
2010-01-15,32.62,33.61024817380055,-0.02946268556780418
2010-01-19,32.92,32.920248173800545,-7.538636988213554e-06
2010-01-20,32.23,32.44024817380055,-0.006481090177674731
2010-01-21,31.75,31.930248173800546,-0.005645060220623166
2010-01-22,31.24,32.130248173800545,-0.02770747891472769
2010-01-25,31.44,31.980248173800547,-0.016893182656510408
2010-01-26,31.29,31.550248173800547,-0.008248688643173963
2010-01-27,30.86,31.260248173800544,-0.01280374268224771
2010-01-28,30.57,31.280248173800548,-0.022705963515833982
2010-01-29,30.59,31.320248173800547,-0.023315529613568087
2010-02-01,30.63,31.580248173800545,-0.03008995269989312
2010-02-02,30.89,31.240248173800545,-0.011211440186133959
2010-02-03,30.55,30.330248173800545,0.007245302608149373
2010-02-04,29.64,30.210248173800547,-0.01887598441826399
2010-02-05,29.52,30.170248173800545,-0.0215526292675714
2010-02-08,29.48,30.580248173800545,-0.03597904659070672
2010-02-09,29.89,30.620248173800547,-0.0238485387073174
2010-02-10,29.93,31.220248173800545,-0.04132728755446913
2010-02-11,30.53,30.860248173800546,-0.010701410174689285
2010-02-12,30.17,31.450248173800546,-0.04070709288923979
2010-02-16,30.76,31.430248173800546,-0.021324940550715876
2010-02-17,30.74,31.540248173800546,-0.025372285258848604
2010-02-18,30.85,31.870248173800547,-0.03201255817766924
2010-02-19,31.18,31.260248173800544,-0.0025670997029320075
2010-02-22,30.57,30.850248173800544,-0.009084146494437118
2010-02-23,30.16,30.860248173800546,-0.022690944345516884
2010-02-24,30.17,30.610248173800546,-0.014382378453806632
2010-02-25,29.92,30.410248173800547,-0.016121150047795685
2010-02-26,29.72,31.130248173800545,-0.045301539709131644
2010-03-01,30.44,31.320248173800547,-0.02810476369522752
2010-03-02,30.63,31.260248173800544,-0.020161329823630836
2010-03-03,30.57,31.590248173800546,-0.032296301320186904
2010-03-04,30.9,31.890248173800547,-0.0310517550193945
2010-03-05,31.2,31.400248173800545,-0.006377279972189065
2010-03-08,30.71,31.240248173800545,-0.01697323820382557
2010-03-09,30.55,31.240248173800545,-0.02209483644177379
2010-03-10,30.55,31.360248173800546,-0.025836790873276838
2010-03-11,30.67,31.260248173800544,-0.018881749451216234
2010-03-12,30.57,31.540248173800546,-0.030762223824430723
2010-03-15,30.85,31.820248173800547,-0.03049153383408887
2010-03-16,31.13,31.650248173800545,-0.016437412147409236
2010-03-17,30.96,31.680248173800546,-0.022734928396053067
2010-03-18,30.99,31.610248173800546,-0.019621743252070556
2010-03-19,30.92,31.280248173800548,-0.011516793978069484
2010-03-22,30.59,31.220248173800545,-0.02018716091851691
2010-03-23,30.53,30.780248173800548,-0.008130154519467192
2010-03-24,30.09,30.040248173800546,0.0016561722763277498
2010-03-25,29.35,29.800248173800547,-0.01510887329443078
2010-03-26,29.11,30.180248173800546,-0.03546187452261007
2010-03-29,29.49,30.140248173800547,-0.021574081608451312
2010-03-30,29.45,30.210248173800547,-0.025165240928403332
2010-03-31,29.52,30.735206241977178,-0.039537923787135276
2010-04-01,30.12,31.435206241977177,-0.04183863887684336
2010-04-05,30.82,31.715206241977178,-0.028226404556446316
2010-04-06,31.1,31.29520624197718,-0.006237576466754269
2010-04-07,30.68,31.095206241977177,-0.013352741215032271
2010-04-08,30.48,31.305206241977178,-0.02636003211729865
2010-04-09,30.69,31.645206241977178,-0.0301848638518305
2010-04-12,31.03,31.465206241977178,-0.013831348780310115
2010-04-13,30.85,31.83520624197718,-0.03094706641724554
2010-04-14,31.22,31.31520624197718,-0.003040255945993442
2010-04-15,30.7,30.865206241977177,-0.005352507308131749
2010-04-16,30.25,30.875206241977178,-0.020249459617444177
2010-04-19,30.26,31.40520624197718,-0.036465490248762
2010-04-20,30.79,31.44520624197718,-0.020836442824869295
2010-04-21,30.83,31.685206241977177,-0.026990710915562377
2010-04-22,31.07,32.16520624197718,-0.03404940834944448
2010-04-23,31.55,32.00520624197718,-0.014222881069272386
2010-04-26,31.39,31.685206241977177,-0.009316847734009093
2010-04-27,31.07,32.07520624197718,-0.03133904219956829
2010-04-28,31.46,32.45520624197718,-0.030663993769048714
2010-04-29,31.84,32.74520624197718,-0.02764393161209544
2010-04-30,32.13,33.38520624197718,-0.03759767823147164
2010-05-03,32.77,32.765206241977175,0.00014630635886825338
2010-05-04,32.15,32.50520624197718,-0.010927672303720604
2010-05-05,31.89,31.615206241977177,0.008691822407217664
2010-05-06,31.0,31.31520624197718,-0.010065596871421945
2010-05-07,30.7,32.03520624197718,-0.04167933965811643
2010-05-10,31.42,32.09520624197718,-0.021037604085998307
2010-05-11,31.48,32.765206241977175,-0.03922472614656192
2010-05-12,32.15,32.71520624197718,-0.01727656056320248
2010-05-13,32.1,32.42520624197718,-0.010029427092931531
2010-05-14,31.81,32.48520624197718,-0.020785037870705736
2010-05-17,31.87,32.18520624197718,-0.009793513193837255
2010-05-18,31.57,32.045206241977176,-0.01482924585939116
2010-05-19,31.43,31.10520624197718,0.010441781208462286
2010-05-20,30.49,30.875206241977178,-0.012476232189615688
2010-05-21,30.26,30.74520624197718,-0.015781525033802257
2010-05-24,30.13,30.665206241977177,-0.017453208621976968
2010-05-25,30.05,30.505206241977177,-0.01492224764410155
2010-05-26,29.89,31.215206241977178,-0.0424538678906784
2010-05-27,30.6,31.24520624197718,-0.020649767422893817
2010-05-28,30.63,30.895206241977178,-0.008584057989450944
2010-06-01,30.28,31.735206241977178,-0.04585463320708871
2010-06-02,31.12,32.10520624197718,-0.030686806200579175
2010-06-03,31.49,31.28520624197718,0.006546025506075637
2010-06-04,30.67,31.42520624197718,-0.024031862707980856
2010-06-07,30.81,32.195206241977175,-0.04302523274943637
2010-06-08,31.58,32.475206241977176,-0.027565837005217864
2010-06-09,31.86,32.85520624197718,-0.030290670971520606
2010-06-10,32.24,32.725206241977176,-0.014826682478009667
2010-06-11,32.11,32.93520624197718,-0.025055444800142768
2010-06-14,32.32,33.73520624197718,-0.04195042507895563
2010-06-15,33.12,33.81520624197718,-0.020558982754751765
2010-06-16,33.2,34.25520624197718,-0.03080425890660965
2010-06-17,33.64,34.23520624197718,-0.01738579396222162
2010-06-18,33.62,33.695206241977175,-0.002231956719216832
2010-06-21,33.08,32.80520624197718,0.008376528895928548
2010-06-22,32.19,32.32520624197718,-0.004182687682332653
2010-06-23,31.71,32.43520624197718,-0.02235861355611246
2010-06-24,31.82,33.015206241977175,-0.03620168940388235
2010-06-25,32.4,33.045206241977176,-0.019524957334282722
2010-06-28,32.43,32.225206241977176,0.006355079824316379
2010-06-29,31.61,31.94520624197718,-0.010493162555848645
2010-06-30,31.33,31.26239965373019,0.002162353082890922
2010-07-01,31.15,31.49239965373019,-0.010872453591818765
2010-07-02,31.38,31.82239965373019,-0.013902146241140945
2010-07-06,31.71,32.83239965373019,-0.03418573316503448
2010-07-07,32.72,33.27239965373019,-0.016602338859808108
2010-07-08,33.16,33.45239965373019,-0.008740767680550765
2010-07-09,33.34,33.56239965373019,-0.006626452697802487
2010-07-12,33.45,33.58239965373019,-0.003942531060774912
2010-07-13,33.47,33.63239965373019,-0.004828666862971787
2010-07-14,33.52,33.85239965373019,-0.009819086892812301
2010-07-15,33.74,33.08239965373019,0.019877649540324782
2010-07-16,32.97,33.41239965373019,-0.013240583086369329
2010-07-19,33.3,33.59239965373019,-0.008704339575149267
2010-07-20,33.48,33.112399653730186,0.011101591854228543
2010-07-21,33.0,33.80239965373019,-0.02373794943406171
2010-07-22,33.69,33.88239965373019,-0.00567845417374413
2010-07-23,33.77,34.16239965373019,-0.011486302417498373
2010-07-26,34.05,34.89239965373019,-0.02414278358869293
2010-07-27,34.78,34.50239965373019,0.008045827219435253
2010-07-28,34.39,33.93239965373019,0.0134856464894757
2010-07-29,33.82,33.01239965373019,0.024463545659836772
2010-07-30,32.9,33.42239965373019,-0.015630225810907228
2010-08-02,33.31,33.18239965373019,0.0038454225011261833
2010-08-03,33.07,33.01239965373019,0.0017448094314251872
2010-08-04,32.9,32.51239965373019,0.01192161607257236
2010-08-05,32.4,32.85239965373019,-0.01377067302536672
2010-08-06,32.74,32.78239965373019,-0.0012933663849516996
2010-08-09,32.67,32.63239965373019,0.0011522396963998816
2010-08-10,32.52,31.85239965373019,0.020959185289879168
2010-08-11,31.74,31.67239965373019,0.0021343613685378404
2010-08-12,31.56,31.82239965373019,-0.008245753198547146
2010-08-13,31.71,31.65239965373019,0.0018197781811157832
2010-08-16,31.54,32.20239965373019,-0.020569884879789058
2010-08-17,32.09,32.292399653730186,-0.006267717973904241
2010-08-18,32.18,31.77239965373019,0.012828755483124343
2010-08-19,31.66,31.84239965373019,-0.00572820062915147
2010-08-20,31.73,32.31239965373019,-0.018024029783345275
2010-08-23,32.2,32.24239965373019,-0.0013150278572792162
2010-08-24,32.13,31.86239965373019,0.008398624999309545
2010-08-25,31.75,31.50239965373019,0.00785972970286064
2010-08-26,31.39,32.18239965373019,-0.02462214322909695
2010-08-27,32.07,31.77239965373019,0.009366631085885535
2010-08-30,31.66,32.07239965373019,-0.012858397194555504
2010-08-31,31.96,32.94239965373019,-0.029821739279972226
2010-09-01,32.83,32.73239965373019,0.002981765690945437
2010-09-02,32.62,33.042399653730186,-0.012783564697381289
2010-09-03,32.93,32.59239965373019,0.010358253760280212
2010-09-07,32.48,32.23239965373019,0.007681722395159962
2010-09-08,32.12,32.47239965373019,-0.010852282476441988
2010-09-09,32.36,32.03239965373019,0.010227155936213483
2010-09-10,31.92,32.112399653730186,-0.0059914442958122205
2010-09-13,32.0,32.042399653730186,-0.0013232359058117371
2010-09-14,31.93,31.56239965373019,0.01164678067265923
2010-09-15,31.45,31.70239965373019,-0.0079615315082463
2010-09-16,31.59,31.97239965373019,-0.011960305071614385
2010-09-17,31.86,32.37239965373019,-0.01582828765278599
2010-09-20,32.26,32.55239965373019,-0.008982430077061565
2010-09-21,32.44,32.51239965373019,-0.002226832054886052
2010-09-22,32.4,32.17239965373019,0.007074397580518088
2010-09-23,32.06,32.98239965373019,-0.027966420376143497
2010-09-24,32.87,33.17239965373019,-0.009116001763116
2010-09-27,33.06,33.25239965373019,-0.005786038172694741
2010-09-28,33.14,33.07239965373019,0.002044010926863349
2010-09-29,32.96,33.19239965373019,-0.007001592417379632
2010-09-30,33.08,33.734744531305466,-0.019408610926277325
2010-10-01,33.08,33.734744531305466,-0.019408610926277325
2010-10-04,33.08,34.22474453130547,-0.03344786197770944
2010-10-05,33.57,33.68474453130547,-0.003406424270156805
2010-10-06,33.03,34.05474453130547,-0.030091094366115456
2010-10-07,33.4,34.164744531305466,-0.022384026041954552
2010-10-08,33.51,34.07474453130546,-0.016573698176566398
2010-10-11,33.42,33.82474453130546,-0.011965930176674688
2010-10-12,33.17,34.04474453130547,-0.025693966670864765
2010-10-13,33.39,33.76474453130547,-0.011098692926819531
2010-10-14,33.11,33.90474453130547,-0.0234405108279655
2010-10-15,33.25,34.384744531305465,-0.03300139485615028
2010-10-18,33.73,33.97474453130547,-0.007203719547617338
2010-10-19,33.32,34.21474453130546,-0.026150846471666545
2010-10-20,33.56,34.454744531305465,-0.025968688593598466
2010-10-21,33.8,33.90474453130547,-0.0030893768041447833
2010-10-22,33.25,33.984744531305466,-0.021619833882483563
2010-10-25,33.33,34.04474453130547,-0.020994269193244652
2010-10-26,33.39,33.28474453130546,0.0031622735934038193
2010-10-27,32.63,33.104744531305464,-0.014340679501589904
2010-10-28,32.45,32.994744531305464,-0.016510039372743313
2010-10-29,32.34,32.83474453130547,-0.015067713739443378
2010-11-01,32.18,33.524744531305466,-0.04011199936362653
2010-11-02,32.87,33.58474453130547,-0.021281821293570702
2010-11-03,32.93,33.914744531305466,-0.029035882325355145
2010-11-04,33.26,33.674744531305464,-0.012316189389941834
2010-11-05,33.02,33.164744531305466,-0.004364409657032997
2010-11-08,32.51,33.11474453130547,-0.0182620926075322
2010-11-09,32.46,32.90474453130547,-0.013516121691275806
2010-11-10,32.25,32.71474453130546,-0.01420596547409192
2010-11-11,32.06,32.314744531305465,-0.007883229002744407
2010-11-12,31.66,32.61474453130547,-0.029273402107720004
2010-11-15,31.96,32.094744531305466,-0.004198336309361617
2010-11-16,31.44,31.894744531305466,-0.01425766338586354
2010-11-17,31.24,31.814744531305465,-0.018065351137423802
2010-11-18,31.16,31.414744531305466,-0.008109075375469232
2010-11-19,30.76,31.474744531305465,-0.022708509376289432
2010-11-22,30.82,31.294744531305465,-0.01517010406749153
2010-11-23,30.64,31.584744531305464,-0.029911419114663773
2010-11-24,30.93,31.284744531305467,-0.011339217775951038
2010-11-26,30.63,31.494744531305464,-0.02745678824115938
2010-11-29,30.84,31.484744531305466,-0.020477997865423148
2010-11-30,30.83,32.11474453130547,-0.04000481866057193
2010-12-01,31.46,32.14474453130546,-0.021301912374465992
2010-12-02,31.49,32.39474453130546,-0.02792874413413393
2010-12-03,31.74,32.094744531305466,-0.011053041128258445
2010-12-06,31.44,31.924744531305468,-0.015183975265021354
2010-12-07,31.27,31.784744531305467,-0.016194704059945608
2010-12-08,31.13,31.944744531305467,-0.02550480660463661
2010-12-09,31.29,31.774744531305466,-0.01525565471747159
2010-12-10,31.12,31.834744531305464,-0.022451712486732944
2010-12-13,31.18,32.11474453130547,-0.0291063978539291
2010-12-14,31.46,31.844744531305466,-0.012081884686725441
2010-12-15,31.19,32.524744531305466,-0.04103781753061142
2010-12-16,31.87,32.29474453130547,-0.013152125445480278
2010-12-17,31.64,32.134744531305465,-0.015395937902150991
2010-12-20,31.48,31.894744531305466,-0.01300353827566747
2010-12-21,31.24,32.25474453130547,-0.03146031835163321
2010-12-22,31.6,32.08474453130547,-0.015108255913725444
2010-12-23,31.43,32.08474453130547,-0.020406724157227663
2010-12-27,31.43,32.19474453130547,-0.023753707086007325
2010-12-28,31.54,32.01474453130547,-0.014828933925780441
2010-12-29,31.36,32.04474453130547,-0.02136838790012885
2010-12-30,31.39,32.46474453130546,-0.03310497423656289
2010-12-31,31.81,32.352219231034724,-0.016759877495964415
2011-01-03,31.8,32.13221923103472,-0.010339131220474362
2011-01-04,31.58,31.87221923103472,-0.009168462004998434
2011-01-05,31.32,31.80221923103472,-0.015163068574916894
2011-01-06,31.25,32.14221923103472,-0.027758482531076933
2011-01-07,31.59,32.15221923103472,-0.017486171856281763
2011-01-10,31.6,32.45221923103472,-0.026260738132192873
2011-01-11,31.9,32.71221923103472,-0.024829230487186105
2011-01-12,32.16,32.14221923103472,0.0005531904576179247
2011-01-13,31.59,32.172219231034724,-0.018096955850440355
2011-01-14,31.62,31.87221923103472,-0.007913450557252899
2011-01-18,31.32,32.32221923103472,-0.031007129302322967
2011-01-19,31.77,32.72221923103472,-0.029100081027866542
2011-01-20,32.17,33.01221923103472,-0.025512348174488997
2011-01-21,32.46,33.25221923103472,-0.023824552145840894
2011-01-24,32.7,33.05221923103472,-0.010656447259190238
2011-01-25,32.5,33.12221923103472,-0.018785553790783283
2011-01-26,32.57,33.18221923103472,-0.018450219582122562
2011-01-27,32.63,32.98221923103472,-0.010679064030454821
2011-01-28,32.43,32.98221923103472,-0.016742937373817046
2011-01-31,32.43,33.672219231034724,-0.0368915164905379
2011-02-01,33.12,33.14221923103472,-0.0006704207367598247
2011-02-02,32.59,33.30221923103472,-0.02138653962048842
2011-02-03,32.75,32.77221923103472,-0.0006779898205269141
2011-02-04,32.22,33.16221923103472,-0.02841242995441473
2011-02-07,32.61,33.29221923103472,-0.020491852054090876
2011-02-08,32.74,33.57221923103472,-0.024788925191618016
2011-02-09,33.02,33.44221923103472,-0.012625335301997387
2011-02-10,32.89,33.422219231034724,-0.015924114055853034
2011-02-11,32.87,33.13221923103472,-0.007914327416652545
2011-02-14,32.58,33.00221923103472,-0.012793661786164812
2011-02-15,32.45,32.672219231034724,-0.006801473431092719
2011-02-16,32.12,32.62221923103472,-0.015395005087726954
2011-02-17,32.07,32.29221923103472,-0.0068815100456507405
2011-02-18,31.74,32.78221923103472,-0.031792211005899906
2011-02-22,32.23,32.852219231034724,-0.018939945172621098
2011-02-23,32.3,32.78221923103472,-0.014709779946142643
2011-02-24,32.23,32.97221923103472,-0.022510442073493175
2011-02-25,32.42,33.25221923103472,-0.02502747937671479
2011-02-28,32.7,32.46221923103472,0.007324846378277128
2011-03-01,31.91,32.44221923103472,-0.016405142547264218
2011-03-02,31.89,32.50221923103472,-0.018836228587435833
2011-03-03,31.95,32.16221923103472,-0.006598401357513883
2011-03-04,31.61,32.02221923103472,-0.01287291265045154
2011-03-07,31.47,32.23221923103472,-0.02364774282438542
2011-03-08,31.68,33.06221923103472,-0.04180660775902367
2011-03-09,32.51,32.602219231034724,-0.002828618210963363
2011-03-10,32.05,32.93221923103472,-0.026788939574510562
2011-03-11,32.38,32.06221923103472,0.009911377833063062
2011-03-14,31.51,31.65221923103472,-0.004493183558367253
2011-03-15,31.1,30.87221923103472,0.007378179302908849
2011-03-16,30.32,31.022219231034722,-0.022636008913644035
2011-03-17,30.47,30.98221923103472,-0.01653268370529226
2011-03-18,30.43,31.31221923103472,-0.028174918696287077
2011-03-21,30.76,31.55221923103472,-0.02510819366567696
2011-03-22,31.0,31.70221923103472,-0.022150475520883672
2011-03-23,31.15,31.72221923103472,-0.018038436304447014
2011-03-24,31.17,31.64221923103472,-0.014923707707946265
2011-03-25,31.09,31.53221923103472,-0.01402436117149275
2011-03-28,30.98,31.86221923103472,-0.02768856822676724
2011-03-29,31.31,32.242219231034724,-0.0289129983378259
2011-03-30,31.69,32.06221923103472,-0.011609278458005967
2011-03-31,31.51,33.27468588059914,-0.053033885486745924
2011-04-01,31.5,32.66468588059914,-0.03565581144286745
2011-04-04,30.89,32.58468588059913,-0.052008660964509845
2011-04-05,30.81,33.33468588059913,-0.0757375032613854
2011-04-06,31.56,33.134685880599136,-0.04752379081768032
2011-04-07,31.36,32.994685880599135,-0.04954391402648062
2011-04-08,31.22,32.33468588059913,-0.03447337898117475
2011-04-11,30.56,32.354685880599135,-0.05546911774146712
2011-04-12,30.58,32.73468588059914,-0.06582271442769994
2011-04-13,30.96,32.644685880599134,-0.051606741959810076
2011-04-14,30.87,32.97468588059913,-0.06382732160725257
2011-04-15,31.2,32.674685880599135,-0.04513236595412051
2011-04-18,30.9,32.29468588059913,-0.043186234594620565
2011-04-19,30.52,32.534685880599135,-0.06192424564948751
2011-04-20,30.76,32.704685880599136,-0.05946199537579866
2011-04-21,30.93,32.58468588059913,-0.05078109043807999
2011-04-25,30.81,33.01468588059913,-0.06677894463611123
2011-04-26,31.24,33.574685880599134,-0.06953708781973189
2011-04-27,31.8,33.86468588059913,-0.06096870019343592
2011-04-28,32.09,33.94468588059913,-0.05463847528661803
2011-04-29,32.17,33.954685880599136,-0.05256081257458667
2011-05-02,32.18,33.994685880599135,-0.05338145753053658
2011-05-03,32.22,34.11468588059913,-0.05553871688077405
2011-05-04,32.34,33.824685880599134,-0.04389356004191902
2011-05-05,32.05,34.074685880599134,-0.059419062223899144
2011-05-06,32.3,34.11468588059913,-0.053193685761918186
2011-05-09,32.34,34.76468588059913,-0.06974565767476859
2011-05-10,32.99,35.02468588059914,-0.058092908742578775
2011-05-11,33.25,35.47468588059913,-0.06271192613479348
2011-05-12,33.7,35.22468588059913,-0.04328458416257697
2011-05-13,33.45,35.30468588059913,-0.052533702944467464
2011-05-16,33.53,35.59468588059914,-0.05800545304782401
2011-05-17,33.82,35.704685880599136,-0.052785393124637925
2011-05-18,33.93,35.954685880599136,-0.05631215601000816
2011-05-19,34.18,35.884685880599136,-0.04750455072314752
2011-05-20,34.11,35.58468588059913,-0.04144158769722728
2011-05-23,33.81,35.174685880599135,-0.03879738642817099
2011-05-24,33.4,35.214685880599134,-0.05153207632611323
2011-05-25,33.44,34.994685880599135,-0.04442634192813388
2011-05-26,33.22,35.11468588059913,-0.05395707901365421
2011-05-27,33.34,35.27468588059914,-0.05484629649567474
2011-05-31,33.5,34.674685880599135,-0.033877333010142285
2011-06-01,32.9,34.65468588059913,-0.050633437759176614
2011-06-02,32.88,34.25468588059913,-0.04013132350390969
2011-06-03,32.48,34.15468588059913,-0.049032390063654674
2011-06-06,32.38,33.76468588059913,-0.04100988486893509
2011-06-07,31.99,33.68468588059913,-0.05031027709761715
2011-06-08,31.91,33.814685880599136,-0.056327179478308564
2011-06-09,32.04,33.52468588059914,-0.044286347257270875
2011-06-10,31.75,33.37468588059913,-0.04868018492852899
2011-06-13,31.6,33.65468588059913,-0.0610519999470146
2011-06-14,31.88,32.91468588059914,-0.03143538675570379
2011-06-15,31.14,33.18468588059913,-0.061615345342006744
2011-06-16,31.41,33.33468588059913,-0.057738233607274037
2011-06-17,31.56,33.43468588059913,-0.056070091021460544
2011-06-20,31.66,33.534685880599135,-0.055902890734506605
2011-06-21,31.76,33.564685880599136,-0.05376739967175648
2011-06-22,31.79,33.354685880599135,-0.046910526640853156
2011-06-23,31.58,32.854685880599135,-0.03879768886641055
2011-06-24,31.08,33.68468588059913,-0.07732552085632827
2011-06-27,31.91,33.86468588059913,-0.05772047871611763
2011-06-28,32.09,34.01468588059913,-0.05658396750613259
2011-06-29,32.24,34.41468588059914,-0.06319063576939654
2011-06-30,32.64,33.243643491897544,-0.01815816283930094
2011-07-01,32.93,32.96364349189754,-0.0010206241887615874
