date,MXIM,dcf,Deviation
2010-01-13,19.34,21.642994678215434,-0.10640831883276736
2010-01-14,19.27,21.022994678215433,-0.08338463216336778
2010-01-15,18.65,21.232994678215434,-0.12165004123820222
2010-01-19,18.86,21.26299467821543,-0.1130129934461852
2010-01-20,18.89,21.11299467821543,-0.10529035374167617
2010-01-21,18.74,20.322994678215434,-0.07789180203409074
2010-01-22,17.95,20.49299467821543,-0.12409092561365376
2010-01-25,18.12,20.322994678215434,-0.10839911701481963
2010-01-26,17.95,20.772994678215433,-0.13589733795945647
2010-01-27,18.4,20.49299467821543,-0.10213220230034703
2010-01-28,18.12,19.85299467821543,-0.08729134854990084
2010-01-29,17.48,20.272994678215433,-0.13776922070702635
2010-02-01,17.9,20.712994678215434,-0.1358082074522019
2010-02-02,18.34,20.542994678215436,-0.10723824411791205
2010-02-03,18.17,19.78299467821543,-0.08153440388838706
2010-02-04,17.41,20.03299467821543,-0.13093372809946213
2010-02-05,17.66,20.002994678215433,-0.11713219524909979
2010-02-08,17.63,20.162994678215433,-0.12562591612207985
2010-02-09,17.79,20.342994678215433,-0.12549748542919015
2010-02-10,17.97,20.502994678215433,-0.1235426686671659
2010-02-11,18.13,20.632994678215436,-0.12131029534254323
2010-02-12,18.26,21.042994678215436,-0.13225278629645354
2010-02-16,18.67,20.812994678215432,-0.10296426397775726
2010-02-17,18.44,21.142994678215434,-0.12784351126004156
2010-02-18,18.77,21.092994678215433,-0.11013109867299176
2010-02-19,18.72,21.152994678215432,-0.11501892357213472
2010-02-22,18.78,20.58299467821543,-0.08759632436399933
2010-02-23,18.21,21.062994678215432,-0.13545057204834043
2010-02-24,18.69,20.86299467821543,-0.10415545379419622
2010-02-25,18.49,20.892994678215434,-0.11501437277064808
2010-02-26,18.52,21.232994678215434,-0.1277725878676409
2010-03-01,18.86,21.212994678215434,-0.1109223244482227
2010-03-02,18.84,21.072994678215434,-0.10596475310288145
2010-03-03,18.7,21.152994678215432,-0.11596441617515596
2010-03-04,18.78,21.392994678215434,-0.12214253859821944
2010-03-05,19.02,21.28299467821543,-0.10632877151126474
2010-03-08,18.91,21.292994678215436,-0.11191449179543755
2010-03-09,18.92,21.662994678215433,-0.12662121368537382
2010-03-10,19.29,21.51299467821543,-0.10333264668477282
2010-03-11,19.14,21.482994678215434,-0.1090627593270932
2010-03-12,19.11,21.412994678215433,-0.1075512656134171
2010-03-15,19.04,21.83299467821543,-0.12792540461717938
2010-03-16,19.46,21.95299467821543,-0.11356057407007425
2010-03-17,19.58,21.682994678215433,-0.09698820247962703
2010-03-18,19.31,21.51299467821543,-0.10240297602296333
2010-03-19,19.14,21.842994678215433,-0.12374652459679425
2010-03-22,19.47,22.11299467821543,-0.11952224095722186
2010-03-23,19.74,21.872994678215434,-0.09751726773562508
2010-03-24,19.5,21.74299467821543,-0.10315941807513362
2010-03-25,19.37,21.592994678215433,-0.1029498090164469
2010-03-26,19.22,21.711039967557337,-0.1147360960727668
2010-03-29,19.27,21.88103996755734,-0.11932887885716059
2010-03-30,19.44,21.831039967557338,-0.10952478540237265
2010-03-31,19.39,21.88103996755734,-0.11384467882928606
2010-04-01,19.44,22.271039967557336,-0.12711754689863453
2010-04-05,19.83,22.181039967557336,-0.10599322534002198
2010-04-06,19.74,22.34103996755734,-0.11642430125609438
2010-04-07,19.9,21.901039967557338,-0.09136734924558554
2010-04-08,19.46,22.281039967557337,-0.12661168292256364
2010-04-09,19.84,22.331039967557338,-0.11155055793085922
2010-04-12,19.89,22.63103996755734,-0.12111860398314656
2010-04-13,20.19,23.601039967557337,-0.14452922295993098
2010-04-14,21.16,23.711039967557337,-0.1075887000759056
2010-04-15,21.27,23.361039967557343,-0.0895097123441968
2010-04-16,20.92,23.021039967557336,-0.09126607531711206
2010-04-19,20.58,23.25103996755734,-0.11487830098285057
2010-04-20,20.81,22.941039967557337,-0.09289203848522143
2010-04-21,20.5,22.991039967557338,-0.10834829442567384
2010-04-22,20.55,23.171039967557338,-0.11311706212699801
2010-04-23,20.73,23.22103996755734,-0.10727512510368309
2010-04-26,20.78,22.571039967557336,-0.0793512381410737
2010-04-27,20.13,22.771039967557336,-0.11598240446286667
2010-04-28,20.33,23.191039967557337,-0.12336833413075632
2010-04-29,20.75,21.851039967557337,-0.05038844692024147
2010-04-30,19.41,22.161039967557336,-0.1241385770516511
2010-05-03,19.72,21.461039967557337,-0.08112561041726163
2010-05-04,19.02,21.141039967557337,-0.10032808087077305
2010-05-05,18.7,20.321039967557336,-0.07977150628832663
2010-05-06,17.88,20.941039967557337,-0.1461742097001686
2010-05-07,18.5,21.461039967557337,-0.13797280896142694
2010-05-10,19.02,21.72103996755734,-0.12435131888673956
2010-05-11,19.28,21.961039967557337,-0.12208164875242655
2010-05-12,19.52,21.651039967557338,-0.09842667930734794
2010-05-13,19.21,20.891039967557337,-0.08046703132864141
2010-05-14,18.45,21.021039967557336,-0.12230793393311323
2010-05-17,18.58,20.63103996755734,-0.09941524861483642
2010-05-18,18.19,20.611039967557343,-0.11746326101779248
2010-05-19,18.17,20.04103996755734,-0.0933604229414341
2010-05-20,17.6,20.13103996755734,-0.1257282272369582
2010-05-21,17.69,19.961039967557337,-0.11377362959286963
2010-05-24,17.52,19.931039967557336,-0.1209691000310017
2010-05-25,17.49,19.84103996755734,-0.11849378719067116
2010-05-26,17.4,20.411039967557336,-0.14752016420247493
2010-05-27,17.97,20.201039967557342,-0.11044183720938971
2010-05-28,17.76,19.991039967557338,-0.11160199625322154
2010-06-01,17.55,20.271039967557336,-0.1342328746779744
2010-06-02,17.83,20.481039967557336,-0.12943873806001427
2010-06-03,18.04,19.56103996755734,-0.07775864524994769
2010-06-04,17.12,19.101039967557337,-0.10371372296597914
2010-06-07,16.66,19.13103996755734,-0.12916391224668178
2010-06-08,16.69,19.121039967557337,-0.12713952649448357
2010-06-09,16.68,19.691039967557337,-0.1529142174571928
2010-06-10,17.25,19.961039967557337,-0.1358165692751273
2010-06-11,17.52,19.891039967557337,-0.11920140784114597
2010-06-14,17.45,20.601039967557337,-0.15295538344275905
2010-06-15,18.16,20.481039967557336,-0.11332627499550518
2010-06-16,18.04,20.75103996755734,-0.13064598072172984
2010-06-17,18.31,20.54103996755734,-0.10861377861496102
2010-06-18,18.1,20.391039967557337,-0.11235522912036067
2010-06-21,17.95,20.191039967557337,-0.1109918048380969
2010-06-22,17.75,20.181039967557336,-0.12046158034796173
2010-06-23,17.74,19.771039967557336,-0.10272802902073475
2010-06-24,17.33,19.851039967557337,-0.12699787878506563
2010-06-25,17.41,20.236030140379853,-0.1396533865968439
2010-06-28,17.57,19.756030140379853,-0.11065128595404239
2010-06-29,17.09,19.39603014037985,-0.11889186208156144
2010-06-30,16.73,19.666030140379853,-0.14929450018239132
2010-07-01,17.0,19.576030140379853,-0.13159103872987132
2010-07-02,16.91,19.416030140379853,-0.1290701612152949
2010-07-06,16.75,20.246030140379847,-0.17267731580657697
2010-07-07,17.58,20.346030140379852,-0.13594937790297668
2010-07-08,17.68,20.496030140379847,-0.13739393048763637
2010-07-09,17.83,20.576030140379853,-0.13345772346002016
2010-07-12,17.91,20.89603014037985,-0.14289939860919287
2010-07-13,18.23,20.94603014037985,-0.1296680145200343
2010-07-14,18.28,20.656030140379848,-0.11502840208075693
2010-07-15,17.99,20.326030140379853,-0.11492800730129182
2010-07-16,17.66,20.736030140379853,-0.1483422872920026
2010-07-19,18.07,20.586030140379854,-0.1222202689504771
2010-07-20,17.92,20.326030140379853,-0.11837186719506099
2010-07-21,17.66,20.69603014037985,-0.1466962562282067
2010-07-22,18.03,20.956030140379852,-0.13962712025030577
2010-07-23,18.29,21.03603014037985,-0.13053937088199408
2010-07-26,18.37,21.206030140379852,-0.13373696640087163
2010-07-27,18.54,20.956030140379852,-0.11529044977485703
2010-07-28,18.29,20.666030140379853,-0.11497274146219649
2010-07-29,18.0,20.19603014037985,-0.10873573296908079
2010-07-30,17.53,20.346030140379852,-0.1384068597633208
2010-08-02,17.68,20.176030140379854,-0.1237126492681212
2010-08-03,17.51,20.246030140379847,-0.13513909252377088
2010-08-04,17.58,20.21603014037985,-0.13039306540776263
2010-08-05,17.55,20.416030140379853,-0.1403813631089461
2010-08-06,17.75,20.616030140379852,-0.13901949700617988
2010-08-09,17.95,20.336030140379854,-0.11733018312370025
2010-08-10,17.67,19.63603014037985,-0.10012360575556833
2010-08-11,16.97,19.51603014037985,-0.1304584037873543
2010-08-12,16.85,19.416030140379853,-0.13216039127603296
2010-08-13,16.75,19.51603014037985,-0.14173118818138974
2010-08-16,16.85,19.676030140379854,-0.14362806522542226
2010-08-17,17.01,19.666030140379853,-0.13505675123146887
2010-08-18,17.0,19.35603014037985,-0.1217207311257894
2010-08-19,16.69,19.37603014037985,-0.1386264431320291
2010-08-20,16.71,19.156030140379848,-0.12768982521194472
2010-08-23,16.49,18.846030140379852,-0.12501466477716072
2010-08-24,16.18,19.01603014037985,-0.14913891697918824
2010-08-25,16.35,18.826030140379853,-0.13152162840051063
2010-08-26,16.16,19.10603014037985,-0.15419373458191765
2010-08-27,16.44,18.676030140379854,-0.11972727199370292
2010-08-30,16.01,18.53603014037985,-0.13627676051718396
2010-08-31,15.87,19.026030140379852,-0.16587959322537071
2010-09-01,16.36,19.236030140379853,-0.14951266552356635
2010-09-02,16.57,19.576030140379853,-0.15355667716199806
2010-09-03,16.91,19.246030140379847,-0.12137724628616542
2010-09-07,16.58,19.28603014037985,-0.1403103759914872
2010-09-08,16.62,19.28603014037985,-0.1382363358853146
2010-09-09,16.62,18.65603014037985,-0.10913523000656966
2010-09-10,15.99,19.10603014037985,-0.16309144900772676
2010-09-13,16.44,19.506030140379853,-0.1571837077208651
2010-09-14,16.84,19.416030140379853,-0.13267542961948942
2010-09-15,16.75,19.486030140379853,-0.14040982799827062
2010-09-16,16.82,19.576030140379853,-0.14078595714331965
2010-09-17,16.91,19.866030140379852,-0.14879823092442623
2010-09-20,17.2,20.04603014037985,-0.14197475113274094
2010-09-21,17.38,19.76603014037985,-0.12071367509985986
2010-09-22,17.1,20.14603014037985,-0.15119753714030804
2010-09-23,17.48,20.62603014037985,-0.15252717653218328
2010-09-24,17.96,20.190870303094588,-0.11048906112544687
2010-09-27,17.81,20.640870303094587,-0.13714878595357338
2010-09-28,18.26,21.070870303094587,-0.13340076905517118
2010-09-29,18.69,20.890870303094587,-0.10535081933702728
2010-09-30,18.51,20.840870303094587,-0.1118413132079461
2010-10-01,18.46,20.63087030309459,-0.10522436868642238
2010-10-04,18.25,21.05087030309459,-0.13305247064691894
2010-10-05,18.67,20.95087030309459,-0.10886756827269783
2010-10-06,18.57,21.210870303094584,-0.12450551369923235
2010-10-07,18.83,21.33087030309459,-0.11724183155957657
2010-10-08,18.95,21.460870303094584,-0.11699759924146813
2010-10-11,19.08,21.350870303094588,-0.10635961302080743
2010-10-12,18.97,21.17087030309459,-0.10395747891256435
2010-10-13,18.79,20.780870303094588,-0.09580302817241093
2010-10-14,18.4,21.42087030309459,-0.14102462973496355
2010-10-15,19.04,21.49087030309459,-0.11404239421340123
2010-10-18,19.11,21.38087030309459,-0.10621037735615058
2010-10-19,19.0,21.600870303094588,-0.12040581081226076
2010-10-20,19.22,21.460870303094584,-0.10441656239688746
2010-10-21,19.08,21.74087030309459,-0.12239023856905318
2010-10-22,19.36,21.820870303094587,-0.1127759923831082
2010-10-25,19.44,21.750870303094587,-0.10624265930020316
2010-10-26,19.37,22.06087030309459,-0.12197480272195449
2010-10-27,19.68,22.04087030309459,-0.10711329773412437
2010-10-28,19.66,24.04087030309459,-0.18222594472924192
2010-10-29,21.66,24.01087030309459,-0.09790858362979038
2010-11-01,21.63,24.210870303094584,-0.10659965010694816
2010-11-02,21.83,24.340870303094587,-0.10315449989375969
2010-11-03,21.96,25.55087030309459,-0.14053808189303374
2010-11-04,23.17,25.05087030309459,-0.07508203429013172
2010-11-05,22.67,25.40087030309459,-0.10751089511928591
2010-11-08,23.02,25.04087030309459,-0.08070287808027377
2010-11-09,22.66,25.100870303094588,-0.09724245707901458
2010-11-10,22.72,24.850870303094588,-0.08574630494245672
2010-11-11,22.47,24.600870303094588,-0.08661767965284317
2010-11-12,22.22,25.110870303094586,-0.11512425767012646
2010-11-15,22.73,24.620870303094588,-0.07679949083103388
2010-11-16,22.24,24.72087030309459,-0.10035529787897601
2010-11-17,22.34,25.570870303094587,-0.12634964179156571
2010-11-18,23.19,25.940870303094588,-0.10604387096320456
2010-11-19,23.56,26.100870303094588,-0.09734810654161741
2010-11-22,23.72,25.780870303094588,-0.07993796481134363
2010-11-23,23.4,26.230870303094587,-0.10792132591805836
2010-11-24,23.85,25.940870303094588,-0.080601393810799
2010-11-26,23.56,26.20087030309459,-0.10079322833725401
2010-11-29,23.82,25.63087030309459,-0.07065192409311005
2010-11-30,23.25,26.22087030309459,-0.11330174280080885
2010-12-01,23.84,26.33087030309459,-0.09459885960555747
2010-12-02,23.95,26.730870303094587,-0.10403216474297328
2010-12-03,24.35,26.690870303094588,-0.08770303390306389
2010-12-06,24.31,26.850870303094588,-0.09462897382517066
2010-12-07,24.47,27.20087030309459,-0.10039643116800956
2010-12-08,24.82,27.120870303094588,-0.08483762789987048
2010-12-09,24.74,26.99087030309459,-0.08339376529242637
2010-12-10,24.61,26.960870303094584,-0.08719563859274793
2010-12-13,24.58,26.70087030309459,-0.0794307555903444
2010-12-14,24.32,26.440870303094588,-0.08021181900530583
2010-12-15,24.06,26.460870303094584,-0.09073285480008586
2010-12-16,24.08,26.210870303094584,-0.08129719763036658
2010-12-17,23.83,26.13087030309459,-0.0880518052558742
2010-12-20,23.75,26.04087030309459,-0.08797210985772441
2010-12-21,23.66,26.070870303094587,-0.0924737177956203
2010-12-22,23.69,26.090870303094587,-0.0920195560824133
2010-12-23,23.71,26.414687892349942,-0.10239333144395235
2010-12-27,23.77,26.324687892349942,-0.09704532501190055
2010-12-28,23.68,26.354687892349943,-0.10148812625955372
2010-12-29,23.71,26.40468789234994,-0.10205338928208485
2010-12-30,23.76,26.264687892349944,-0.09536332213867571
2010-12-31,23.62,26.27468789234994,-0.10103594391782944
2011-01-03,23.63,26.224687892349937,-0.09894065862674539
2011-01-04,23.58,26.424687892349944,-0.10765265814827252
2011-01-05,23.78,26.74468789234994,-0.11085146718791805
2011-01-06,24.1,26.63468789234994,-0.09516491811709782
2011-01-07,23.99,27.49468789234994,-0.1274678187318169
2011-01-10,24.85,27.854687892349943,-0.10787009726916219
2011-01-11,25.21,28.014687892349944,-0.10011490769154086
2011-01-12,25.37,28.36468789234994,-0.10557803081477302
2011-01-13,25.72,28.63468789234994,-0.10178870827255049
2011-01-14,25.99,28.95468789234994,-0.1023906009062262
2011-01-18,26.31,28.574687892349942,-0.07925503511645526
2011-01-19,25.93,28.24468789234994,-0.08195126464742675
2011-01-20,25.6,28.77468789234994,-0.11032918599245567
2011-01-21,26.13,29.624687892349943,-0.11796539106332271
2011-01-24,26.98,29.06468789234994,-0.0717257966117244
2011-01-25,26.42,29.144687892349943,-0.0934883194637034
2011-01-26,26.5,29.13468789234994,-0.09043130656092413
2011-01-27,26.49,28.484687892349942,-0.07002667186975398
2011-01-28,25.84,28.464687892349943,-0.09220856038457892
2011-01-31,25.82,28.81468789234994,-0.10392921497320828
2011-02-01,26.17,28.874687892349943,-0.09366985722697707
2011-02-02,26.23,28.65468789234994,-0.08461749440297583
2011-02-03,26.01,28.784687892349943,-0.09639457974068799
2011-02-04,26.14,28.79468789234994,-0.09219366788327743
2011-02-07,26.15,28.584687892349944,-0.08517454874858144
2011-02-08,25.94,28.61468789234994,-0.09347255166340673
2011-02-09,25.97,28.88468789234994,-0.10090771633789719
2011-02-10,26.24,29.284687892349943,-0.10396859626922339
2011-02-11,26.64,30.644687892349943,-0.130681307847474
2011-02-14,28.0,30.644687892349943,-0.08630167491476248
2011-02-15,28.0,30.38468789234994,-0.07848321170185002
2011-02-16,27.74,30.15468789234994,-0.0800766998806356
2011-02-17,27.51,30.74468789234994,-0.10521127759292725
2011-02-18,28.1,29.81468789234994,-0.05751151575160063
2011-02-22,27.17,29.20468789234994,-0.06966990710018572
2011-02-23,26.56,29.374687892349943,-0.09582018037655382
2011-02-24,26.73,30.27468789234994,-0.11708420925606444
2011-02-25,27.63,30.22468789234994,-0.08584663972681328
2011-02-28,27.58,29.414687892349942,-0.06237318917217216
2011-03-01,26.77,29.63468789234994,-0.09666671377664304
2011-03-02,26.99,30.38468789234994,-0.11172363870831914
2011-03-03,27.74,30.15468789234994,-0.0800766998806356
2011-03-04,27.51,29.38468789234994,-0.06379812163456733
2011-03-07,26.74,29.43468789234994,-0.09154803686742308
2011-03-08,26.79,28.40468789234994,-0.05684582412837624
2011-03-09,25.76,28.084687892349944,-0.08277421138737917
2011-03-10,25.44,28.20468789234994,-0.09802228278157321
2011-03-11,25.56,28.13468789234994,-0.09151293599564048
2011-03-14,25.49,27.394687892349943,-0.06952763615466617
2011-03-15,24.75,26.304687892349943,-0.05910307313709218
2011-03-16,23.66,26.624687892349943,-0.11135108529109872
2011-03-17,23.98,26.834687892349944,-0.10638051404964399
2011-03-18,24.19,27.504687892349942,-0.12051356137263702
2011-03-21,24.86,27.354687892349943,-0.09119781962665396
2011-03-22,24.71,27.394687892349943,-0.09800030950889749
2011-03-23,24.75,28.164687892349942,-0.12124004020216517
2011-03-24,25.52,28.224687892349937,-0.09582702571116897
2011-03-25,25.58,28.203603169511307,-0.09302368756724955
2011-03-28,25.33,28.50360316951131,-0.11134042074041839
2011-03-29,25.63,28.413603169511312,-0.0979672712716072
2011-03-30,25.54,28.47360316951131,-0.10302887035570285
2011-03-31,25.6,28.603603169511313,-0.10500786043322208
2011-04-01,25.73,28.213603169511313,-0.08802857099071937
2011-04-04,25.34,28.443603169511313,-0.10911427609980384
2011-04-05,25.57,28.72360316951131,-0.10979135002319995
2011-04-06,25.85,28.733603169511312,-0.10035647643978907
2011-04-07,25.86,28.413603169511312,-0.08987255696776286
2011-04-08,25.54,28.123603169511313,-0.09186600856010474
2011-04-11,25.25,27.533603169511313,-0.08293876959917856
2011-04-12,24.66,27.74360316951131,-0.11114645601981576
2011-04-13,24.87,27.513603169511313,-0.09608349561575313
2011-04-14,24.64,27.84360316951131,-0.11505706176057162
2011-04-15,24.97,27.43360316951131,-0.08980239140621782
2011-04-18,24.56,27.47360316951131,-0.10605100290393177
2011-04-19,24.6,28.463603169511313,-0.13573837249283305
2011-04-20,25.59,29.02360316951131,-0.11830382152958319
2011-04-21,26.15,29.413603169511312,-0.11095557217873275
2011-04-25,26.54,29.873603169511313,-0.11159026082643941
2011-04-26,27.0,29.983603169511312,-0.09950782608226272
2011-04-27,27.11,30.173603169511313,-0.1015325598437945
2011-04-28,27.3,30.213603169511313,-0.0964334890203179
2011-04-29,27.34,30.02360316951131,-0.08938311482335626
2011-05-02,27.15,29.803603169511312,-0.08903632068977196
2011-05-03,26.93,29.833603169511314,-0.09732660024380413
2011-05-04,26.96,30.333603169511314,-0.11121669755679287
2011-05-05,27.46,30.75360316951131,-0.10709649699767676
2011-05-06,27.88,30.733603169511312,-0.09284961329695884
2011-05-09,27.86,31.213603169511313,-0.10744043714847473
2011-05-10,28.34,30.763603169511313,-0.07878151191058325
2011-05-11,27.89,31.00360316951131,-0.10042713914533663
2011-05-12,28.13,30.663603169511312,-0.08262574869317585
2011-05-13,27.79,30.27360316951131,-0.08203857187414543
2011-05-16,27.4,30.20360316951131,-0.09282346724583435
2011-05-17,27.33,30.603603169511313,-0.10696790019721025
2011-05-18,27.73,30.54360316951131,-0.092117591820989
2011-05-19,27.67,30.163603169511312,-0.08266927380982747
2011-05-20,27.29,29.673603169511313,-0.08032739252779353
2011-05-23,26.8,29.54360316951131,-0.09286623414786044
2011-05-24,26.67,29.573603169511312,-0.09818225912034817
2011-05-25,26.7,29.783603169511313,-0.10353358362858922
2011-05-26,26.91,30.22360316951131,-0.10963627172202872
2011-05-27,27.35,30.123603169511313,-0.09207408402984574
2011-05-31,27.25,29.303603169511312,-0.07008022725505536
2011-06-01,26.43,29.413603169511312,-0.10143616721544568
2011-06-02,26.54,28.74360316951131,-0.07666412441460013
2011-06-03,25.87,28.54360316951131,-0.09366733252398574
2011-06-06,25.67,28.603603169511313,-0.10256061630159408
2011-06-07,25.73,28.323603169511312,-0.09157038227054293
2011-06-08,25.45,28.11360316951131,-0.09474428281039193
2011-06-09,25.24,27.63360316951131,-0.08661929299731064
2011-06-10,24.76,27.56360316951131,-0.10171395779679615
2011-06-13,24.69,27.75360316951131,-0.11038578129115961
2011-06-14,24.88,27.263603169511313,-0.087428031969629
2011-06-15,24.39,26.913603169511312,-0.09376682689481497
2011-06-16,24.04,26.663603169511312,-0.09839642275021898
2011-06-17,23.79,26.693603169511313,-0.10877524293264873
2011-06-20,23.82,27.24360316951131,-0.12566631323358546
2011-06-21,24.37,26.953603169511307,-0.09585372142132598
2011-06-22,24.08,27.463603169511313,-0.12320317726071783
2011-06-23,24.59,26.97360316951131,-0.08836799275691631
2011-06-24,24.1,27.822755350603373,-0.13380254053531904
2011-06-27,24.65,27.992755350603375,-0.11941501680474353
2011-06-28,24.82,28.192755350603374,-0.11963198731943703
2011-06-29,25.02,28.732755350603373,-0.1292168225880017
2011-06-30,25.56,29.062755350603375,-0.12052385633596352
2011-07-01,25.89,28.922755350603374,-0.10485706890094426
2011-07-05,25.75,28.882755350603375,-0.10846455999697169
2011-07-06,25.71,29.122755350603374,-0.11718518078107143
2011-07-07,25.95,28.982755350603373,-0.10463999415915559
2011-07-08,25.81,28.592755350603376,-0.09732379116602541
2011-07-11,25.42,26.882755350603375,-0.05441240421698601
2011-07-12,23.71,27.022755350603376,-0.12259132377962356
2011-07-13,23.85,26.782755350603374,-0.10950162939592034
2011-07-14,23.61,26.672755350603374,-0.11482710767390181
2011-07-15,23.5,26.182755350603376,-0.10246268258170743
2011-07-18,23.01,26.672755350603374,-0.13732197151954595
2011-07-19,23.5,26.272755350603376,-0.1055372880994645
2011-07-20,23.1,26.692755350603374,-0.13459664629647017
2011-07-21,23.52,26.912755350603376,-0.1260649571701068
2011-07-22,23.74,26.59275535060338,-0.10727565883986723
2011-07-25,23.42,26.572755350603373,-0.11864615878201668
2011-07-26,23.4,25.552755350603373,-0.0842474841192632
2011-07-27,22.38,25.752755350603373,-0.13096677635794618
2011-07-28,22.58,26.132755350603375,-0.13595027783862634
2011-07-29,22.96,25.992755350603375,-0.1166769474684789
2011-08-01,22.82,25.702755350603375,-0.11215744426154306
2011-08-02,22.53,25.832755350603374,-0.12785145470462678
2011-08-03,22.66,25.302755350603373,-0.10444535838032176
2011-08-04,22.13,24.792755350603375,-0.10740054152708656
2011-08-05,21.62,24.252755350603373,-0.10855489665168594
2011-08-08,21.08,24.992755350603375,-0.1565555816361366
2011-08-09,21.82,24.902755350603375,-0.12379173738815541
2011-08-10,21.73,25.862755350603376,-0.15979563254488882
2011-08-11,22.69,25.822755350603373,-0.12131762501983245
2011-08-12,22.65,26.292755350603375,-0.13854597215197462
2011-08-15,23.12,25.922755350603374,-0.10811950013400629
2011-08-16,22.75,25.772755350603376,-0.11728491228364568
2011-08-17,22.6,24.852755350603374,-0.09064408830422421
2011-08-18,21.68,24.422755350603374,-0.112303272551744
2011-08-19,21.25,25.032755350603374,-0.15111222466815655
2011-08-22,21.86,25.852755350603374,-0.1544421589287267
2011-08-23,22.68,25.84275535060338,-0.12238460286818975
2011-08-24,22.67,25.182755350603376,-0.09978079505677162
2011-08-25,22.01,25.572755350603373,-0.13931839967019077
2011-08-26,22.4,26.302755350603373,-0.14837819454963863
2011-08-29,23.13,26.392755350603373,-0.12362314230782967
2011-08-30,23.22,26.222755350603375,-0.1145095284784512
2011-08-31,23.05,25.942755350603374,-0.11150532437704597
2011-09-01,22.77,25.202755350603375,-0.09652735650370603
2011-09-02,22.03,25.452755350603375,-0.13447484578608637
2011-09-06,22.28,26.282755350603374,-0.15229587983481652
2011-09-07,23.11,26.202755350603375,-0.11803168442482748
2011-09-08,23.03,26.282755350603374,-0.12376005891363662
2011-09-09,23.11,27.172755350603374,-0.14951576673703648
2011-09-12,24.0,27.602755350603374,-0.13052158398109415
2011-09-13,24.43,28.332755350603374,-0.1377471164490982
2011-09-14,25.16,28.582755350603374,-0.11974896431848447
2011-09-15,25.41,28.492755350603375,-0.1081943572206362
2011-09-16,25.32,28.322755350603373,-0.10601918187099701
2011-09-19,25.15,27.922755350603374,-0.09930092198238094
2011-09-20,24.75,27.722755350603375,-0.10723159776175262
2011-09-21,24.55,26.772755350603376,-0.08302303298615399
2011-09-22,23.6,27.062755350603375,-0.12795280102645457
2011-09-23,23.89,26.44834473687707,-0.09672986201325307
2011-09-26,24.09,26.848344736877067,-0.10273798120181288
2011-09-27,24.49,26.01834473687707,-0.05874104414916426
2011-09-28,23.66,25.85834473687707,-0.08501490560383662
2011-09-29,23.5,25.688344736877063,-0.08518823455898161
2011-09-30,23.33,25.458344736877066,-0.08360106514678878
2011-10-03,23.1,25.27834473687707,-0.08617434248767131
2011-10-04,22.92,25.90834473687707,-0.1153429432573343
2011-10-05,23.55,26.128344736877068,-0.09867998768548236
2011-10-06,23.77,26.468344736877068,-0.10194610821724692
2011-10-07,24.11,26.76834473687707,-0.09930926857852496
2011-10-10,24.41,26.49834473687707,-0.07881038448302669
2011-10-11,24.14,26.728344736877066,-0.09683894615838029
2011-10-12,24.37,27.49834473687707,-0.11376483809520921
2011-10-13,25.14,28.02834473687707,-0.10305084955933397
2011-10-14,25.67,27.898344736877068,-0.07987372576737706
2011-10-17,25.54,28.17834473687707,-0.09363022425601397
2011-10-18,25.82,27.508344736877067,-0.06137572991128437
2011-10-19,25.15,27.328344736877067,-0.07971008701224391
2011-10-20,24.97,27.65834473687707,-0.09719832341566992
2011-10-21,25.3,28.208344736877066,-0.10310228281757194
2011-10-24,25.85,28.26834473687707,-0.08554957000090102
2011-10-25,25.91,28.578344736877067,-0.09336946423750969
2011-10-26,26.22,29.008344736877067,-0.09612215940513025
2011-10-27,26.65,28.90834473687707,-0.07812085947612912
2011-10-28,26.55,28.51834473687707,-0.06902030096900402
2011-10-31,26.16,27.92834473687707,-0.0633172052814901
2011-11-01,25.57,27.988344736877067,-0.08640542195732959
2011-11-02,25.63,28.848344736877067,-0.11156081107014204
2011-11-03,26.49,29.228344736877066,-0.09368798546508617
2011-11-04,26.87,28.85834473687707,-0.06890016579281599
2011-11-07,26.5,29.438344736877067,-0.09981351747662082
2011-11-08,27.08,28.24834473687707,-0.041359759226948456
2011-11-09,25.89,28.42834473687707,-0.0892892203317186
2011-11-10,26.07,29.10834473687707,-0.10438053981914741
2011-11-11,26.75,28.848344736877067,-0.07273709309895815
2011-11-14,26.49,29.368344736877066,-0.09800840880428663
2011-11-15,27.01,29.228344736877066,-0.0758970361423924
2011-11-16,26.87,28.118344736877066,-0.04439609616279683
2011-11-17,25.76,28.24834473687707,-0.08808816091898775
2011-11-18,25.89,27.548344736877066,-0.060197618140633846
2011-11-21,25.19,26.94834473687707,-0.06524871022860579
2011-11-22,24.59,26.51834473687707,-0.07271738700174091
2011-11-23,24.16,26.27834473687707,-0.08061180253504863
2011-11-25,23.92,26.798344736877066,-0.1074075568897429
2011-11-28,24.44,26.65834473687707,-0.08321389639051302
2011-11-29,24.3,28.008344736877067,-0.1324014243510253
2011-11-30,25.65,28.008344736877067,-0.08420150348163791
2011-12-01,25.65,28.08834473687707,-0.08680984086882759
2011-12-02,25.73,28.188344736877063,-0.08721139037514902
2011-12-05,25.83,28.308344736877068,-0.08754820389228013
2011-12-06,25.95,27.99834473687707,-0.07315949411034872
2011-12-07,25.64,27.67834473687707,-0.0736440259074197
2011-12-08,25.32,27.968344736877068,-0.09469079281567738
