date,DTE,dcf,Deviation
2001-10-22,42.47,42.8653642384106,-0.009223396218253188
2001-10-23,42.17,42.7253642384106,-0.012998467030301386
2001-10-24,42.03,42.8653642384106,-0.019488093785099525
2001-10-25,42.17,42.4753642384106,-0.007189208236016875
2001-10-26,41.78,42.5553642384106,-0.018220129290087206
2001-10-29,41.86,42.1553642384106,-0.007006563547646283
2001-10-30,41.46,42.385364238410595,-0.021832164357620587
2001-10-31,41.69,41.6953642384106,-0.00012865311308773997
2001-11-01,41.0,41.2953642384106,-0.007152479312335647
2001-11-02,40.6,42.215364238410594,-0.038264841901821556
2001-11-05,41.52,42.32536423841059,-0.01902793402731584
2001-11-06,41.63,42.285364238410594,-0.015498606910787416
2001-11-07,41.59,42.6953642384106,-0.025889561036140818
2001-11-08,42.0,42.675364238410594,-0.01582562329492021
2001-11-09,41.98,42.2353642384106,-0.00604621844786557
2001-11-12,41.54,42.595364238410596,-0.02477650460983538
2001-11-13,41.9,42.0453642384106,-0.0034573190420313926
2001-11-14,41.35,41.7353642384106,-0.009233518035429822
2001-11-15,41.04,41.7653642384106,-0.017367602357541534
2001-11-16,41.07,41.845364238410596,-0.018529274449447297
2001-11-19,41.15,42.64536423841059,-0.035065106492014
2001-11-20,41.95,42.14536423841059,-0.004635485822484298
2001-11-21,41.45,42.3353642384106,-0.020913112579466375
2001-11-23,41.64,42.1553642384106,-0.012225353705780928
2001-11-26,41.46,42.275364238410596,-0.01928698316618571
2001-11-27,41.58,41.9753642384106,-0.009418959086692436
2001-11-28,41.28,42.095364238410596,-0.019369454408155518
2001-11-29,41.4,41.995364238410595,-0.014176903789443807
2001-11-30,41.3,42.0853642384106,-0.01866121994243819
2001-12-03,41.39,41.7953642384106,-0.009698784680958972
2001-12-04,41.1,41.8053642384106,-0.016872577269940625
2001-12-05,41.11,41.345364238410596,-0.005692639132489186
2001-12-06,40.65,41.705364238410596,-0.02530523968997278
2001-12-07,41.01,41.3753642384106,-0.008830477873386644
2001-12-10,40.68,40.7653642384106,-0.0020940384074911167
2001-12-11,40.07,41.4353642384106,-0.03295166492454549
2001-12-12,40.74,41.565364238410595,-0.01985701926431993
2001-12-13,40.87,41.455364238410596,-0.014120349661967957
2001-12-14,40.76,41.285364238410594,-0.012725193251942102
2001-12-17,40.59,41.715364238410594,-0.026977212328266775
2001-12-18,41.02,42.635364238410595,-0.03788789581760621
2001-12-19,41.94,42.415364238410596,-0.011207359572315445
2001-12-20,41.72,41.82536423841059,-0.0025191469417935597
2001-12-21,41.13,42.0453642384106,-0.021770871890184895
2001-12-24,41.35,42.105364238410594,-0.017939857594712616
2001-12-26,41.41,42.64536423841059,-0.02896831251116172
2001-12-27,41.95,42.6153642384106,-0.015613247717143341
2001-12-28,41.92,42.635364238410595,-0.016778659012044117
2001-12-31,41.94,8000000.0,-0.9999947575
2002-01-02,42.37,8000000.0,-0.99999470375
2002-01-03,42.14,8000000.0,-0.9999947325
2002-01-04,41.79,8000000.0,-0.99999477625
2002-01-07,41.48,8000000.0,-0.999994815
2002-01-08,40.69,8000000.0,-0.99999491375
2002-01-09,40.81,8000000.0,-0.99999489875
2002-01-10,41.05,8000000.0,-0.99999486875
2002-01-11,41.02,8000000.0,-0.9999948725
2002-01-14,41.42,8000000.0,-0.9999948225
2002-01-15,42.01,8000000.0,-0.99999474875
2002-01-16,41.98,8000000.0,-0.9999947525
2002-01-17,41.66,8000000.0,-0.9999947925
2002-01-18,41.74,8000000.0,-0.9999947825
2002-01-22,40.95,8000000.0,-0.99999488125
2002-01-23,40.97,8000000.0,-0.99999487875
2002-01-24,41.18,8000000.0,-0.9999948525
2002-01-25,41.15,8000000.0,-0.99999485625
2002-01-28,41.02,8000000.0,-0.9999948725
2002-01-29,40.35,8000000.0,-0.99999495625
2002-01-30,40.38,8000000.0,-0.9999949525
2002-01-31,41.0,8000000.0,-0.999994875
2002-02-01,41.06,8000000.0,-0.9999948675
2002-02-04,41.0,8000000.0,-0.999994875
2002-02-05,40.61,8000000.0,-0.99999492375
2002-02-06,40.5,8000000.0,-0.9999949375
2002-02-07,41.0,8000000.0,-0.999994875
2002-02-08,40.83,8000000.0,-0.99999489625
2002-02-11,41.04,8000000.0,-0.99999487
2002-02-12,41.38,8000000.0,-0.9999948275
2002-02-13,41.36,8000000.0,-0.99999483
2002-02-14,41.54,8000000.0,-0.9999948075
2002-02-15,41.42,8000000.0,-0.9999948225
2002-02-19,41.29,8000000.0,-0.99999483875
2002-02-20,41.24,8000000.0,-0.999994845
2002-02-21,41.06,8000000.0,-0.9999948675
2002-02-22,41.15,8000000.0,-0.99999485625
2002-02-25,41.0,8000000.0,-0.999994875
2002-02-26,41.43,8000000.0,-0.99999482125
2002-02-27,41.57,8000000.0,-0.99999480375
2002-02-28,41.42,8000000.0,-0.9999948225
2002-03-01,42.19,8000000.0,-0.99999472625
2002-03-04,42.73,8000000.0,-0.99999465875
2002-03-05,43.39,8000000.0,-0.99999457625
2002-03-06,43.86,8000000.0,-0.9999945175
2002-03-07,44.1,8000000.0,-0.9999944875
2002-03-08,44.08,8000000.0,-0.99999449
2002-03-11,44.13,8000000.0,-0.99999448375
2002-03-12,43.79,8000000.0,-0.99999452625
2002-03-13,43.49,8000000.0,-0.99999456375
2002-03-14,43.42,8000000.0,-0.9999945725
2002-03-15,43.58,8000000.0,-0.9999945525
2002-03-18,43.53,8000000.0,-0.99999455875
2002-03-19,44.13,8000000.0,-0.99999448375
2002-03-20,44.1,8000000.0,-0.9999944875
2002-03-21,44.64,8000000.0,-0.99999442
2002-03-22,44.53,8000000.0,-0.99999443375
2002-03-25,44.46,8000000.0,-0.9999944425
2002-03-26,44.76,8000000.0,-0.999994405
2002-03-27,45.11,8000000.0,-0.99999436125
2002-03-28,45.5,8000000.0,-0.9999943125
2002-04-01,45.39,8000000.0,-0.99999432625
2002-04-02,45.56,8000000.0,-0.999994305
2002-04-03,45.6,8000000.0,-0.9999943
2002-04-04,45.34,8000000.0,-0.9999943325
2002-04-05,44.97,8000000.0,-0.99999437875
2002-04-08,44.94,8000000.0,-0.9999943825
2002-04-09,44.52,8000000.0,-0.999994435
2002-04-10,45.11,8000000.0,-0.99999436125
2002-04-11,44.53,8000000.0,-0.99999443375
2002-04-12,44.78,8000000.0,-0.9999944025
2002-04-15,44.36,8000000.0,-0.999994455
2002-04-16,45.28,8000000.0,-0.99999434
2002-04-17,45.58,8000000.0,-0.9999943025
2002-04-18,45.86,8000000.0,-0.9999942675
2002-04-19,46.08,8000000.0,-0.99999424
2002-04-22,45.8,8000000.0,-0.999994275
2002-04-23,46.48,8000000.0,-0.99999419
2002-04-24,47.06,8000000.0,-0.9999941175
2002-04-25,45.66,8000000.0,-0.9999942925
2002-04-26,45.26,8000000.0,-0.9999943425
2002-04-29,44.96,8000000.0,-0.99999438
2002-04-30,45.34,8000000.0,-0.9999943325
2002-05-01,45.37,8000000.0,-0.99999432875
2002-05-02,45.97,8000000.0,-0.99999425375
2002-05-03,45.87,8000000.0,-0.99999426625
2002-05-06,45.44,8000000.0,-0.99999432
2002-05-07,45.01,8000000.0,-0.99999437375
2002-05-08,45.0,8000000.0,-0.999994375
2002-05-09,44.71,8000000.0,-0.99999441125
2002-05-10,44.45,8000000.0,-0.99999444375
2002-05-13,44.53,8000000.0,-0.99999443375
2002-05-14,45.38,8000000.0,-0.9999943275
2002-05-15,45.12,8000000.0,-0.99999436
2002-05-16,45.3,8000000.0,-0.9999943375
2002-05-17,45.27,8000000.0,-0.99999434125
2002-05-20,46.17,8000000.0,-0.99999422875
2002-05-21,46.7,8000000.0,-0.9999941625
2002-05-22,47.68,8000000.0,-0.99999404
2002-05-23,47.25,8000000.0,-0.99999409375
2002-05-24,46.91,8000000.0,-0.99999413625
2002-05-28,46.73,8000000.0,-0.99999415875
2002-05-29,46.5,8000000.0,-0.9999941875
2002-05-30,46.9,8000000.0,-0.9999941375
2002-05-31,46.8,8000000.0,-0.99999415
2002-06-03,45.91,8000000.0,-0.99999426125
2002-06-04,46.2,8000000.0,-0.999994225
2002-06-05,45.15,8000000.0,-0.99999435625
2002-06-06,44.08,8000000.0,-0.99999449
2002-06-07,44.25,8000000.0,-0.99999446875
2002-06-10,44.49,8000000.0,-0.99999443875
2002-06-11,45.08,8000000.0,-0.999994365
2002-06-12,45.58,8000000.0,-0.9999943025
2002-06-13,45.87,8000000.0,-0.99999426625
2002-06-14,43.5,8000000.0,-0.9999945625
2002-06-17,42.8,8000000.0,-0.99999465
2002-06-18,43.33,8000000.0,-0.99999458375
2002-06-19,43.65,8000000.0,-0.99999454375
2002-06-20,44.15,8000000.0,-0.99999448125
2002-06-21,45.1,8000000.0,-0.9999943625
2002-06-24,44.52,8000000.0,-0.999994435
2002-06-25,43.95,8000000.0,-0.99999450625
2002-06-26,43.25,8000000.0,-0.99999459375
2002-06-27,43.55,8000000.0,-0.99999455625
2002-06-28,44.64,44.487910448178134,0.003418671506251858
2002-07-01,43.98,43.45791044817814,0.01201368281257853
2002-07-02,42.95,43.20791044817814,-0.005969056256202587
2002-07-03,42.7,43.45791044817814,-0.01744010331748269
2002-07-05,42.95,43.14791044817814,-0.0045867910200617645
2002-07-08,42.64,41.45791044817814,0.02851300364738485
2002-07-09,40.95,40.08791044817813,0.021504975993605457
2002-07-10,39.58,41.157910448178136,-0.03833796300628245
2002-07-11,40.65,39.767910448178135,0.022180937893916175
2002-07-12,39.26,40.85791044817814,-0.03910896153646526
2002-07-15,40.35,39.767910448178135,0.014637167134551543
2002-07-16,39.26,39.32791044817814,-0.001726774888475835
2002-07-17,38.82,37.977910448178136,0.02217314069901022
2002-07-18,37.47,36.46791044817814,0.027478666573064414
2002-07-19,35.96,36.60791044817814,-0.01769864600972826
2002-07-22,36.1,34.60791044817814,0.04311411849195923
2002-07-23,34.1,37.307910448178134,-0.08598472574962412
2002-07-24,36.8,38.517910448178135,-0.0446003022539192
2002-07-25,38.01,37.92791044817814,0.002164357351930102
2002-07-26,37.42,38.92791044817814,-0.03873597197531342
2002-07-29,38.42,40.58791044817813,-0.053412713890410135
2002-07-30,40.08,41.46791044817814,-0.033469505291630064
2002-07-31,40.96,40.78791044817813,0.004219131353652372
2002-08-01,40.28,40.77791044817814,-0.012210298240045936
2002-08-02,40.27,41.28791044817813,-0.02465395892232769
2002-08-05,40.78,42.25791044817814,-0.03497358086341096
2002-08-06,41.75,42.74791044817814,-0.023344075481487536
2002-08-07,42.24,43.127910448178135,-0.020587838338354758
2002-08-08,42.62,42.517910448178135,0.002401095226593819
2002-08-09,42.01,42.557910448178134,-0.012874467811226697
2002-08-12,42.05,41.877910448178135,0.004109315626786403
2002-08-13,41.37,43.03791044817813,-0.03875444766739922
2002-08-14,42.53,42.95791044817814,-0.009961156017920025
2002-08-15,42.45,42.34791044817814,0.0024107341009609318
2002-08-16,41.84,43.047910448178136,-0.02805967666263931
2002-08-19,42.54,42.81791044817814,-0.006490518693444636
2002-08-20,42.31,44.35791044817814,-0.04616787462454164
2002-08-21,43.85,44.83791044817813,-0.022032927901935007
2002-08-22,44.33,43.987910448178134,0.007776899342033516
2002-08-23,43.48,44.58791044817813,-0.02484777683102668
2002-08-26,44.08,43.907910448178136,0.003919329115535275
2002-08-27,43.4,43.487910448178134,-0.0020214916576157815
2002-08-28,42.98,43.227910448178136,-0.0057349625648766
2002-08-29,42.72,43.417910448178134,-0.016074252329833616
2002-08-30,42.91,42.43791044817813,0.011124241199347962
2002-09-03,41.93,42.52791044817814,-0.01405924819435267
2002-09-04,42.02,42.25791044817814,-0.005629962429635205
2002-09-05,41.75,43.127910448178135,-0.03194939040308509
2002-09-06,42.62,42.57791044817814,0.0009885302350167713
2002-09-09,42.07,41.35791044817814,0.017217735231428444
2002-09-10,40.85,42.11791044817814,-0.03010383076193135
2002-09-11,41.61,41.50791044817814,0.0024595203834536505
2002-09-12,41.0,42.237910448178134,-0.029308041876193958
2002-09-13,41.73,42.00791044817814,-0.00661566941114522
2002-09-16,41.5,41.09791044817814,0.009783698184093081
2002-09-17,40.59,41.907910448178136,-0.03144777284488609
2002-09-18,41.4,41.547910448178136,-0.0035599972798300294
2002-09-19,41.04,40.987910448178134,0.001270851606054002
2002-09-20,40.48,41.047910448178136,-0.013835307132018637
2002-09-23,40.54,39.34791044817814,0.030296133600076658
2002-09-24,38.84,40.25791044817814,-0.03522066675575064
2002-09-25,39.75,41.43791044817813,-0.04073348366078966
2002-09-26,40.93,40.52791044817814,0.009921299849297682
2002-09-27,40.02,41.20791044817814,-0.02882724300403483
2002-09-30,40.7,42.536620049661025,-0.043177385685952197
2002-10-01,41.85,42.47662004966102,-0.014752116550902916
2002-10-02,41.79,42.90662004966102,-0.026024423465857316
2002-10-03,42.22,41.576620049661024,0.015474561173334678
2002-10-04,40.89,42.376620049661014,-0.0350811378519299
2002-10-07,41.69,42.65662004966102,-0.02266049322556929
2002-10-08,41.97,39.68662004966102,0.05753525867110154
2002-10-09,39.0,42.626620049661014,-0.08507876170890205
2002-10-10,41.94,42.33662004966102,-0.00936825020976606
2002-10-11,41.65,42.75662004966102,-0.02588184118332315
2002-10-14,42.07,43.16662004966102,-0.025404352909711547
2002-10-15,42.48,40.88662004966102,0.038970693796739786
2002-10-16,40.2,42.33662004966102,-0.05046742151722916
2002-10-17,41.65,42.206620049661026,-0.013187979729390786
2002-10-18,41.52,43.64662004966102,-0.048723590675322614
2002-10-21,42.96,42.606620049661025,0.008294015106738994
2002-10-22,41.92,43.86662004966102,-0.0443758841565014
2002-10-23,43.18,44.356620049661025,-0.026526368518243748
2002-10-24,43.67,44.83662004966102,-0.026019357577999225
2002-10-25,44.15,45.94662004966102,-0.03910233326671608
2002-10-28,45.26,45.34662004966102,-0.0019101765372184776
2002-10-29,44.66,46.206620049661026,-0.03347182823584116
2002-10-30,45.52,45.77662004966102,-0.005605919558556716
2002-10-31,45.09,45.88662004966102,-0.017360617295387404
2002-11-01,45.2,47.05662004966102,-0.03945502349513508
2002-11-04,46.37,47.05662004966102,-0.014591359280296867
2002-11-05,46.37,47.326620049661024,-0.020213149569042077
2002-11-06,46.64,45.746620049661026,0.01952887337620024
2002-11-07,45.06,44.516620049661014,0.012206226567354372
2002-11-08,43.83,44.786620049661025,-0.02135950532994657
2002-11-11,44.1,44.09662004966102,7.664873940838035e-05
2002-11-12,43.41,44.52662004966102,-0.025077583890617428
2002-11-13,43.84,45.25662004966102,-0.03130194097806083
2002-11-14,44.57,45.926620049661025,-0.029538861083051482
2002-11-15,45.24,44.956620049661026,0.006303408708794089
2002-11-18,44.27,44.83662004966102,-0.012637438973620907
2002-11-19,44.15,44.88662004966102,-0.01641068204391527
2002-11-20,44.2,44.626620049661014,-0.009559766103421352
2002-11-21,43.94,46.11662004966102,-0.04719816949544686
2002-11-22,45.43,46.40662004966102,-0.021044843356743392
2002-11-25,45.72,45.30662004966102,0.009124051846857384
2002-11-26,44.62,45.44662004966102,-0.018188812474013494
2002-11-27,44.76,45.016620049661014,-0.005700562356256933
2002-11-29,44.33,44.63662004966102,-0.006869248821256835
2002-12-02,43.95,45.036620049661025,-0.024127477782809326
2002-12-03,44.35,44.68662004966102,-0.007532904687956532
2002-12-04,44.0,44.40662004966102,-0.009156743954083613
2002-12-05,43.72,44.13662004966102,-0.009439328367062405
2002-12-06,43.45,44.816620049661026,-0.03049359920821071
2002-12-09,44.13,45.126620049661014,-0.022084969992528736
2002-12-10,44.44,45.27662004966102,-0.01847797050096467
2002-12-11,44.59,45.55662004966102,-0.02121799309534622
2002-12-12,44.87,46.11662004966102,-0.027031904079670044
2002-12-13,45.43,46.88662004966102,-0.03106685975909984
2002-12-16,46.2,47.016620049661014,-0.017368752768669116
2002-12-17,46.33,47.02662004966102,-0.014813313160192632
2002-12-18,46.34,46.426620049661025,-0.0018657410246183392
2002-12-19,45.74,47.206620049661026,-0.03106810121373127
2002-12-20,46.52,46.48662004966102,0.0007180550081575809
2002-12-23,45.8,46.496620049661026,-0.014982165347008025
2002-12-24,45.81,46.63662004966102,-0.017724698933601735
2002-12-26,45.95,46.05662004966102,-0.0023149777284146023
2002-12-27,45.37,47.246620049661026,-0.03971966772836888
2002-12-30,46.56,47.08662004966102,-0.011184069893010129
2002-12-31,46.4,47.79536130897245,-0.029194492326403032
2003-01-02,46.98,47.78536130897246,-0.016853724381513557
2003-01-03,46.97,50.095361308972464,-0.06238823769921964
2003-01-06,49.28,48.74536130897246,0.01096799114153102
2003-01-07,47.93,48.97536130897247,-0.021344636997725486
2003-01-08,48.16,47.625361308972465,0.011225924094497186
2003-01-09,46.81,47.04536130897246,-0.005002858994465176
2003-01-10,46.23,46.35536130897246,-0.0027043540473538075
2003-01-13,45.54,47.20536130897246,-0.035279071334126666
2003-01-14,46.39,46.915361308972464,-0.011198065927971235
2003-01-15,46.1,46.38536130897246,-0.0061519690893787615
2003-01-16,45.57,46.24536130897246,-0.014603871390695078
2003-01-17,45.43,45.61536130897246,-0.004063572087414369
2003-01-21,44.8,45.71536130897246,-0.02002305751858524
2003-01-22,44.9,45.915361308972464,-0.022113760624465573
2003-01-23,45.1,44.845361308972464,0.005678150060452136
2003-01-24,44.03,43.03536130897246,0.023112125953504314
2003-01-27,42.22,43.85536130897246,-0.03728988338394745
2003-01-28,43.04,43.71536130897246,-0.01544906158270376
2003-01-29,42.9,42.915361308972464,-0.0003579443002208471
2003-01-30,42.1,42.735361308972465,-0.014867343799409238
2003-01-31,41.92,43.31536130897246,-0.03221400599706925
2003-02-03,42.5,42.81536130897246,-0.007365611297699748
2003-02-04,42.0,42.625361308972465,-0.014671108696052926
2003-02-05,41.81,42.765361308972466,-0.022339605693265208
2003-02-06,41.95,42.21536130897246,-0.00628589453564754
2003-02-07,41.4,42.57536130897246,-0.02760660797316039
2003-02-10,41.76,41.335361308972466,0.010273012684066218
2003-02-11,40.52,40.68536130897246,-0.0040643932769005575
2003-02-12,39.87,41.275361308972464,-0.03404843142262137
2003-02-13,40.46,42.00536130897246,-0.036789620677357804
2003-02-14,41.19,42.54536130897246,-0.03185685271608274
2003-02-18,41.73,42.92536130897246,-0.02784743733124051
2003-02-19,42.11,42.79536130897246,-0.016014850395217217
2003-02-20,41.98,42.775361308972464,-0.018593912117479516
2003-02-21,41.96,42.42536130897246,-0.010968941562650714
2003-02-24,41.61,42.95536130897246,-0.031319985863823896
2003-02-25,42.14,42.06536130897246,0.0017743504086251694
2003-02-26,41.25,42.165361308972464,-0.021708845378201058
2003-02-27,41.35,42.25536130897246,-0.0214259511911975
2003-02-28,41.44,42.525361308972464,-0.02552268283123238
2003-03-03,41.71,42.20536130897246,-0.011736928523039425
2003-03-04,41.39,42.31536130897246,-0.02186821240201131
2003-03-05,41.5,42.195361308972466,-0.016479567597033506
2003-03-06,41.38,42.56536130897246,-0.027848026482570787
2003-03-07,41.75,42.165361308972464,-0.009850770776724693
2003-03-10,41.35,41.945361308972466,-0.014193734191177643
2003-03-11,41.13,41.765361308972466,-0.015212637675325658
2003-03-12,40.95,42.165361308972464,-0.02882369013908681
2003-03-13,41.35,42.21536130897246,-0.020498730370656193
2003-03-14,41.4,42.72536130897246,-0.031020482176569275
2003-03-17,41.91,42.765361308972466,-0.02000126464015184
2003-03-18,41.95,41.72536130897246,0.005383744657454503
2003-03-19,40.91,39.875361308972465,0.02594681670745702
2003-03-20,39.06,40.68536130897246,-0.03994953606603491
2003-03-21,39.87,39.81536130897246,0.001372301775777629
2003-03-24,39.0,39.845361308972464,-0.021216053292058
2003-03-25,39.03,39.99536130897246,-0.02413683180693993
2003-03-26,39.18,39.89536130897246,-0.01793093947520097
2003-03-27,39.08,39.68536130897246,-0.015254020349201092
2003-03-28,38.87,39.46536130897246,-0.01508566725923044
2003-03-31,38.65,39.61032258174901,-0.024244250466960215
2003-04-01,39.04,39.56032258174901,-0.013152637486051777
2003-04-02,38.99,39.590322581749014,-0.015163366767457442
2003-04-03,39.02,40.24032258174901,-0.030325864790718304
2003-04-04,39.67,40.00032258174901,-0.008257997946739648
2003-04-07,39.43,39.96032258174901,-0.013271228746066899
2003-04-08,39.39,40.21032258174901,-0.020400795842442365
2003-04-09,39.64,40.08032258174901,-0.010986003938738609
2003-04-10,39.51,39.32032258174901,0.00482390290305057
2003-04-11,38.75,39.37032258174901,-0.01575609598984018
2003-04-14,38.8,39.99032258174901,-0.029765265816891984
2003-04-15,39.42,39.770322581749014,-0.00880864320446273
2003-04-16,39.2,39.80032258174901,-0.015083359701820398
2003-04-17,39.23,39.57032258174901,-0.008600450022764772
2003-04-21,39.0,39.80032258174901,-0.020108444601301012
2003-04-22,39.23,40.32032258174901,-0.027041514351438978
2003-04-23,39.75,40.79032258174902,-0.025504151865042957
2003-04-24,40.22,40.74032258174901,-0.01277168536662765
2003-04-25,40.17,41.28032258174901,-0.02689713917690917
2003-04-28,40.71,41.25032258174901,-0.013098626821116621
2003-04-29,40.68,40.89032258174901,-0.005143578442760588
2003-04-30,40.32,40.15032258174901,0.004226053673803465
2003-05-01,39.58,39.33032258174901,0.00634821689377274
2003-05-02,38.76,39.65032258174901,-0.022454359101704346
2003-05-05,39.08,39.70032258174901,-0.01562512698660512
2003-05-06,39.13,39.57032258174901,-0.011127596466754541
2003-05-07,39.0,39.72032258174901,-0.018134862330649537
2003-05-08,39.15,40.05032258174901,-0.0224797835251217
2003-05-09,39.48,39.97032258174901,-0.012267165989120699
2003-05-12,39.4,40.25032258174901,-0.02112585756355101
2003-05-13,39.68,40.30032258174901,-0.015392496685124213
2003-05-14,39.73,40.53032258174901,-0.019746267257922168
2003-05-15,39.96,41.50032258174901,-0.037115918285088534
2003-05-16,40.93,40.55032258174901,0.009363117087060502
2003-05-19,39.98,41.18032258174901,-0.029147964525197634
2003-05-20,40.61,41.31032258174901,-0.01695272604960041
2003-05-21,40.74,43.18032258174901,-0.05651469085551619
2003-05-22,42.61,44.770322581749014,-0.048253451330495634
2003-05-23,44.2,45.39032258174901,-0.02622414898253278
2003-05-27,44.82,44.83032258174901,-0.000230258921964821
2003-05-28,44.26,44.07032258174901,0.004303971633044856
2003-05-29,43.5,43.90032258174901,-0.00911889840908453
2003-05-30,43.33,43.93032258174901,-0.013665335159601555
2003-06-02,43.36,44.14032258174901,-0.017678225624741084
2003-06-03,43.57,44.71032258174901,-0.02550468249617366
2003-06-04,44.14,44.21032258174901,-0.0015906371553606746
2003-06-05,43.64,43.53032258174901,0.002519563645434042
2003-06-06,42.96,43.20032258174901,-0.005562981185944671
2003-06-09,42.63,43.07032258174901,-0.010223340698534589
2003-06-10,42.5,41.70032258174901,0.01917676815768754
2003-06-11,41.13,42.28032258174901,-0.027207043643644346
2003-06-12,41.71,41.57032258174901,0.0033600272881286752
2003-06-13,41.0,41.44032258174901,-0.010625462214498671
2003-06-16,40.87,41.05032258174901,-0.00439272021285364
2003-06-17,40.48,41.270322581749014,-0.019149900759402372
2003-06-18,40.7,40.590322581749014,0.0027020583054027103
2003-06-19,40.02,40.65032258174901,-0.015505967522924546
2003-06-20,40.08,40.43032258174901,-0.008664847554472721
2003-06-23,39.86,39.87032258174901,-0.0002589038934370791
2003-06-24,39.3,40.07032258174901,-0.01922426704146063
2003-06-25,39.5,40.37032258174901,-0.021558474792630733
2003-06-26,39.8,39.58032258174901,0.005550167454983823
2003-06-27,39.01,39.21032258174901,-0.005108924603498544
2003-06-30,38.64,38.65181034604544,-0.00030555738372151087
2003-07-01,38.27,39.12181034604543,-0.021773285502661555
2003-07-02,38.74,39.12181034604543,-0.009759526531829321
2003-07-03,38.74,38.931810346045424,-0.00492682832728597
2003-07-07,38.55,38.88181034604543,-0.008533819364179296
2003-07-08,38.5,38.591810346045435,-0.002379011122364827
2003-07-09,38.21,37.88181034604543,0.00866351557532763
2003-07-10,37.5,37.72181034604543,-0.005880161742255363
2003-07-11,37.34,37.781810346045425,-0.011693731507274485
2003-07-14,37.4,37.40181034604544,-4.840263154881619e-05
2003-07-15,37.02,36.99181034604543,0.0007620512132513468
2003-07-16,36.61,37.52181034604543,-0.024300808986460032
2003-07-17,37.14,38.08181034604543,-0.024731238811582124
2003-07-18,37.7,37.171810346045426,0.014209414312552182
2003-07-21,36.79,37.921810346045426,-0.029845894373643822
2003-07-22,37.54,37.81181034604543,-0.00718850389753567
2003-07-23,37.43,37.73181034604543,-0.007998830251648936
2003-07-24,37.35,37.63181034604543,-0.007488620490325171
2003-07-25,37.25,37.23181034604543,0.0004885514237829014
2003-07-28,36.85,36.861810346045424,-0.00032039517144033525
2003-07-29,36.48,36.39181034604543,0.002423337919053248
2003-07-30,36.01,36.091810346045435,-0.002266728802491347
2003-07-31,35.71,35.41181034604543,0.008420627215628196
2003-08-01,35.03,35.35181034604543,-0.009103079669622316
2003-08-04,34.97,34.921810346045426,0.0013799300058345843
2003-08-05,34.54,35.181810346045424,-0.018242675397673658
2003-08-06,34.8,35.571810346045424,-0.021697246739403875
2003-08-07,35.19,35.90181034604544,-0.019826586436297755
2003-08-08,35.52,35.451810346045434,0.0019234463145596514
2003-08-11,35.07,35.451810346045434,-0.01076984058976338
2003-08-12,35.07,35.10181034604543,-0.0009062309246113953
2003-08-13,34.72,34.931810346045424,-0.006063537616492365
2003-08-14,34.55,35.10181034604543,-0.015720281677939263
2003-08-15,34.72,35.08181034604543,-0.010313331680336657
2003-08-18,34.7,35.031810346045425,-0.009471687097177939
2003-08-19,34.65,35.15181034604544,-0.014275519272135884
2003-08-20,34.77,35.35181034604543,-0.016457724239588023
2003-08-21,34.97,35.01181034604543,-0.0011941783538809148
2003-08-22,34.63,35.14181034604543,-0.014564142854496476
2003-08-25,34.76,35.23181034604543,-0.013391600982502139
2003-08-26,34.85,35.13181034604543,-0.008021515067672791
2003-08-27,34.75,35.23181034604543,-0.013675435389584156
2003-08-28,34.85,35.29181034604543,-0.01251877820132663
2003-08-29,34.91,35.73181034604543,-0.02299940411881163
2003-09-02,35.35,36.00181034604543,-0.01810493249590228
2003-09-03,35.62,36.071810346045424,-0.012525302769977542
2003-09-04,35.69,35.83181034604543,-0.003957666237789814
2003-09-05,35.45,36.941810346045436,-0.0403827081583491
2003-09-08,36.56,36.611810346045424,-0.0014151265822619497
2003-09-09,36.23,37.431810346045424,-0.032106658345804395
2003-09-10,37.05,37.15181034604544,-0.002740387213897244
2003-09-11,36.77,37.58181034604543,-0.021601150625008447
2003-09-12,37.2,37.31181034604543,-0.0029966475764228173
2003-09-15,36.93,37.281810346045425,-0.009436514557098041
2003-09-16,36.9,36.461810346045425,0.012017770094130853
2003-09-17,36.08,35.97181034604543,0.003007623272606841
2003-09-18,35.59,36.33181034604543,-0.020417654363489968
2003-09-19,35.95,35.79181034604543,0.004419716477740199
2003-09-22,35.41,35.88181034604543,-0.013149011755406836
2003-09-23,35.5,36.23181034604543,-0.02019800664267124
2003-09-24,35.85,36.58181034604543,-0.020004760265357913
2003-09-25,36.2,37.321810346045424,-0.03005776878570654
2003-09-26,36.94,37.931810346045424,-0.02614719247505748
2003-09-29,37.55,37.27181034604543,0.007463808475406841
2003-09-30,36.89,37.58362069071931,-0.018455398335014195
2003-10-01,37.25,38.10362069071931,-0.0224026135901364
2003-10-02,37.77,38.03362069071931,-0.00693125413599216
2003-10-03,37.7,37.83362069071931,-0.00353179759906197
2003-10-06,37.5,37.12362069071931,0.01013853989125546
2003-10-07,36.79,36.733620690719306,0.0015348149248717302
2003-10-08,36.4,36.58362069071931,-0.00501920496802799
2003-10-09,36.25,36.15362069071931,0.0026658273069017913
2003-10-10,35.82,36.163620690719306,-0.009501833172569696
2003-10-13,35.83,36.42362069071931,-0.0162976848391837
2003-10-14,36.09,35.93362069071931,0.004351894027786685
2003-10-15,35.6,36.01362069071931,-0.011485118207675726
2003-10-16,35.68,36.12362069071931,-0.012280626422181418
