date,AIV,dcf,Deviation
2010-06-09,20.43,22.43113370965657,-0.08921233030656339
2010-06-10,21.76,22.69113370965657,-0.04103513387963986
2010-06-11,22.02,22.55113370965657,-0.02355241720859169
2010-06-14,21.88,23.01113370965657,-0.049155931382115825
2010-06-15,22.34,22.94113370965657,-0.02620331310843349
2010-06-16,22.27,23.11113370965657,-0.03639517300292017
2010-06-17,22.44,22.92113370965657,-0.02099083386324252
2010-06-18,22.25,22.55113370965657,-0.013353373428300008
2010-06-21,21.88,21.45113370965657,0.019992709762951533
2010-06-22,20.78,21.67113370965657,-0.041120770218841085
2010-06-23,21.0,21.10113370965657,-0.004792809289213107
2010-06-24,20.43,21.86113370965657,-0.06546475259077733
2010-06-25,21.19,21.62113370965657,-0.01994038404489451
2010-06-28,20.95,20.51113370965657,0.021396491123102157
2010-06-29,19.84,20.04113370965657,-0.010036044495808971
2010-06-30,19.37,19.974951523247295,-0.030285506452580768
2010-07-01,19.3,19.414951523247296,-0.005920773127331969
2010-07-02,18.74,19.094951523247296,-0.018588762732136832
2010-07-06,18.42,20.214951523247297,-0.08879326379700159
2010-07-07,19.54,20.584951523247295,-0.05076288482230307
2010-07-08,19.91,20.964951523247297,-0.050319769262404335
2010-07-09,20.29,21.104951523247298,-0.038614233363655104
2010-07-12,20.43,21.814951523247295,-0.06348634429791922
2010-07-13,21.14,21.694951523247298,-0.025579754011095024
2010-07-14,21.02,21.554951523247297,-0.02481803416121564
2010-07-15,20.88,20.784951523247297,0.00457294676133313
2010-07-16,20.11,21.144951523247297,-0.04894556140785877
2010-07-19,20.47,21.624951523247297,-0.053408282650053596
2010-07-20,20.95,21.214951523247297,-0.012488905428653219
2010-07-21,20.54,22.334951523247295,-0.08036514076957024
2010-07-22,21.66,21.914951523247296,-0.011633679544161613
2010-07-23,21.24,22.594951523247296,-0.059967002887933885
2010-07-26,21.92,22.394951523247297,-0.02120797282165432
2010-07-27,21.72,22.484951523247297,-0.03402059917524891
2010-07-28,21.81,21.994951523247295,-0.008408817043848216
2010-07-29,21.32,22.144951523247297,-0.03725235173268637
2010-07-30,21.47,23.094951523247296,-0.07035959878987519
2010-08-02,22.42,22.514951523247294,-0.00421726527588806
2010-08-03,21.84,22.424951523247294,-0.02608485118199222
2010-08-04,21.75,22.184951523247296,-0.01960570086400759
2010-08-05,21.51,21.984951523247297,-0.021603482852580846
2010-08-06,21.31,22.334951523247295,-0.04589002676726106
2010-08-09,21.66,22.074951523247297,-0.01879739227559829
2010-08-10,21.4,21.274951523247296,0.005877732629193666
2010-08-11,20.6,20.944951523247298,-0.016469435265315635
2010-08-12,20.27,20.934951523247296,-0.03176274482932995
2010-08-13,20.26,20.824951523247297,-0.027128587676020666
2010-08-16,20.15,21.114951523247296,-0.04569991658209105
2010-08-17,20.44,21.004951523247296,-0.026896111739274087
2010-08-18,20.33,20.514951523247294,-0.009015450172412565
2010-08-19,19.84,20.384951523247295,-0.02673303012890782
2010-08-20,19.71,20.264951523247294,-0.0273847940179216
2010-08-23,19.59,20.274951523247296,-0.03378313987394388
2010-08-24,19.6,20.634951523247295,-0.050155267972465056
2010-08-25,19.96,20.524951523247296,-0.027525108773456042
2010-08-26,19.85,20.764951523247294,-0.044062299987696285
2010-08-27,20.09,20.674951523247294,-0.02829276395591851
2010-08-30,20.0,21.114951523247296,-0.05280388742639297
2010-08-31,20.44,21.964951523247297,-0.06942658269167201
2010-09-01,21.29,22.384951523247295,-0.048914625618472485
2010-09-02,21.71,22.774951523247296,-0.04675977124079744
2010-09-03,22.1,22.334951523247295,-0.010519455258398258
2010-09-07,21.66,22.464951523247297,-0.035831438247899805
2010-09-08,21.79,22.434951523247296,-0.028747622769721315
2010-09-09,21.76,22.794951523247295,-0.04540266392722114
2010-09-10,22.12,23.174951523247294,-0.04552119654658393
2010-09-13,22.5,23.034951523247297,-0.023223470763870102
2010-09-14,22.36,23.034951523247297,-0.029301191390228243
2010-09-15,22.36,22.924951523247294,-0.02464352095464195
2010-09-16,22.25,22.854951523247298,-0.026469166763795626
2010-09-17,22.18,23.344951523247296,-0.049901646704522684
2010-09-20,22.67,23.044951523247295,-0.016270440962700694
2010-09-21,22.37,22.684951523247296,-0.01388372035640173
2010-09-22,22.01,21.974951523247295,0.0015949285128400437
2010-09-23,21.3,22.634951523247295,-0.05897744123181481
2010-09-24,21.96,22.154951523247295,-0.008799456096427516
2010-09-27,21.48,22.294951523247295,-0.03655318659910667
2010-09-28,21.62,21.994951523247295,-0.017047162975148744
2010-09-29,21.32,22.054951523247297,-0.03332365171932539
2010-09-30,21.38,22.778607751831228,-0.061400054255677294
2010-10-01,21.53,22.878607751831225,-0.058946233374855606
2010-10-04,21.63,23.488607751831225,-0.07912805098830622
2010-10-05,22.24,23.508607751831224,-0.05396354242766277
2010-10-06,22.26,23.628607751831225,-0.057921641689834935
2010-10-07,22.38,23.818607751831227,-0.06039848201121767
2010-10-08,22.57,23.848607751831224,-0.053613517616475814
2010-10-11,22.6,24.238607751831225,-0.06760321255280954
2010-10-12,22.99,24.138607751831227,-0.047583844256472996
2010-10-13,22.89,23.998607751831226,-0.046194669428131
2010-10-14,22.75,23.868607751831227,-0.04686522831418216
2010-10-15,22.62,24.208607751831227,-0.06562160732729694
2010-10-18,22.96,23.878607751831225,-0.038469904166032354
2010-10-19,22.63,24.518607751831226,-0.07702752827350778
2010-10-20,23.27,24.558607751831225,-0.052470716778932225
2010-10-21,23.31,24.818607751831227,-0.06078534972292782
2010-10-22,23.57,25.088607751831226,-0.06052977378628677
2010-10-25,23.84,24.948607751831226,-0.044435656003684376
2010-10-26,23.7,24.428607751831226,-0.029826003971782145
2010-10-27,23.18,24.268607751831226,-0.0448566214825028
2010-10-28,23.02,24.558607751831225,-0.06265044693816157
2010-10-29,23.31,25.058607751831225,-0.06978072242275479
2010-11-01,23.81,24.868607751831227,-0.042568034463178916
2010-11-02,23.62,25.038607751831226,-0.056656814384077436
2010-11-03,23.79,26.078607751831225,-0.08775804957112865
2010-11-04,24.83,26.688607751831228,-0.06964049114565374
2010-11-05,25.44,26.708607751831227,-0.047498086145813634
2010-11-08,25.46,25.988607751831225,-0.02033997961256606
2010-11-09,24.74,26.258607751831224,-0.05783275968716661
2010-11-10,25.01,26.008607751831224,-0.03839527903068596
2010-11-11,24.76,25.878607751831225,-0.043225190572783734
2010-11-12,24.63,25.648607751831225,-0.039713958811604555
2010-11-15,24.4,24.848607751831224,-0.018053637302804848
2010-11-16,23.6,24.738607751831225,-0.04602553883603011
2010-11-17,23.49,24.978607751831227,-0.059595305175569546
2010-11-18,23.73,25.158607751831227,-0.05678405442476209
2010-11-19,23.91,25.148607751831225,-0.04925154362634787
2010-11-22,23.9,24.928607751831226,-0.04126214195639011
2010-11-23,23.68,25.678607751831226,-0.07783162432895918
2010-11-24,24.43,25.528607751831228,-0.043034377844299865
2010-11-26,24.28,25.418607751831225,-0.04479426107628559
2010-11-29,24.17,25.368607751831227,-0.047247675692597024
2010-11-30,24.12,25.658607751831227,-0.05996458446664621
2010-12-01,24.41,26.308607751831225,-0.07216678927827613
2010-12-02,25.06,26.428607751831226,-0.05178508700430495
2010-12-03,25.18,26.628607751831225,-0.05440043149577001
2010-12-06,25.38,26.608607751831226,-0.046173319674971514
2010-12-07,25.36,26.018607751831226,-0.025312951335179412
2010-12-08,24.77,25.868607751831227,-0.04246876222990614
2010-12-09,24.62,26.308607751831225,-0.06418461089844962
2010-12-10,25.06,26.338607751831226,-0.04854500146243801
2010-12-13,25.09,26.098607751831224,-0.03864603665536359
2010-12-14,24.85,25.648607751831225,-0.03113649518750994
2010-12-15,24.4,25.738607751831225,-0.05200777620677588
2010-12-16,24.49,25.768607751831226,-0.04961881387403877
2010-12-17,24.52,26.248607751831226,-0.06585521670994654
2010-12-20,25.0,26.588607751831226,-0.059747684672275314
2010-12-21,25.34,26.648607751831225,-0.049106045764859885
2010-12-22,25.4,26.768607751831226,-0.051127341568132256
2010-12-23,25.52,26.948607751831226,-0.05301230271289803
2010-12-27,25.7,26.998607751831226,-0.04809906361720251
2010-12-28,25.75,27.148607751831225,-0.05151673944447066
2010-12-29,25.9,27.178607751831226,-0.04704463758799704
2010-12-30,25.93,27.088607751831226,-0.04277103358155798
2010-12-31,25.84,27.178071958696354,-0.04923351298539047
2011-01-03,26.28,26.558071958696353,-0.010470336819962456
2011-01-04,25.66,26.558071958696353,-0.033815404977178054
2011-01-05,25.66,26.358071958696353,-0.026484181384368588
2011-01-06,25.46,26.158071958696354,-0.026686674759462736
2011-01-07,25.26,26.208071958696355,-0.03617480752458646
2011-01-10,25.31,25.478071958696354,-0.006596729884774
2011-01-11,24.58,25.788071958696353,-0.04684615277292814
2011-01-12,24.89,25.698071958696353,-0.031444847691108446
2011-01-13,24.8,25.748071958696354,-0.03682108548621421
2011-01-14,24.85,26.188071958696355,-0.051094710630349205
2011-01-18,25.29,25.468071958696353,-0.006991968570889351
2011-01-19,24.57,25.628071958696353,-0.041285663642649406
2011-01-20,24.73,25.608071958696353,-0.034288874231242716
2011-01-21,24.71,25.928071958696354,-0.04697888684653262
2011-01-24,25.03,26.248071958696354,-0.0464061497778997
2011-01-25,25.35,26.438071958696355,-0.04115549577125843
2011-01-26,25.54,26.598071958696355,-0.039780024670187264
2011-01-27,25.7,25.808071958696353,-0.004187525471461506
2011-01-28,24.91,26.458071958696355,-0.05851038432101352
2011-01-31,25.56,26.648071958696352,-0.040831170089259405
2011-02-01,25.75,26.418071958696352,-0.025288444960739676
2011-02-02,25.52,26.568071958696354,-0.03944855164220129
2011-02-03,25.67,25.248071958696354,0.016711297480215048
2011-02-04,24.35,25.198071958696353,-0.03365622417804337
2011-02-07,24.3,24.798071958696354,-0.02008510821026499
2011-02-08,23.9,24.868071958696355,-0.038928307763635095
2011-02-09,23.97,24.888071958696354,-0.03688803054812628
2011-02-10,23.99,25.218071958696353,-0.048698090825807894
2011-02-11,24.32,25.448071958696353,-0.0443283860768422
2011-02-14,24.55,25.458071958696355,-0.0356693138494395
2011-02-15,24.56,25.558071958696353,-0.039051144402023286
2011-02-16,24.66,25.358071958696353,-0.027528589706401374
2011-02-17,24.46,25.488071958696352,-0.04033541494870041
2011-02-18,24.59,25.138071958696354,-0.021802465980560348
2011-02-22,24.24,24.998071958696354,-0.030325217078696953
2011-02-23,24.1,24.678071958696354,-0.023424518725120413
2011-02-24,23.78,25.638071958696354,-0.07247315483355221
2011-02-25,24.74,26.548071958696354,-0.06810558452264881
2011-02-28,25.65,25.218071958696353,0.017127718646020362
2011-03-01,24.32,25.008071958696355,-0.027513994674710718
2011-03-02,24.11,25.518071958696353,-0.055179402306548275
2011-03-03,24.62,25.298071958696354,-0.026803305793557275
2011-03-04,24.4,24.908071958696354,-0.020397883848210396
2011-03-07,24.01,25.138071958696354,-0.04487503896678535
2011-03-08,24.24,25.448071958696353,-0.047472042701589445
2011-03-09,24.55,25.118071958696355,-0.022616065422158216
2011-03-10,24.22,25.418071958696352,-0.04713465130806094
2011-03-11,24.52,25.108071958696353,-0.023421629492848095
2011-03-14,24.21,24.958071958696355,-0.029973146961606356
2011-03-15,24.06,24.688071958696355,-0.025440300066652988
2011-03-16,23.79,25.198071958696353,-0.05588014674314801
2011-03-17,24.3,25.478071958696354,-0.04623866203872018
2011-03-18,24.58,25.678071958696354,-0.04276302210160576
2011-03-21,24.78,25.478071958696354,-0.027398931906151613
2011-03-22,24.58,25.228071958696354,-0.02568852505880692
2011-03-23,24.33,25.368071958696355,-0.04092041209858277
2011-03-24,24.47,25.498071958696354,-0.04031959594285017
2011-03-25,24.6,25.458071958696355,-0.03370530023202478
2011-03-28,24.56,25.548071958696354,-0.0386750107911773
2011-03-29,24.65,25.888071958696354,-0.04782403110867672
2011-03-30,24.99,26.368071958696355,-0.0522629019237737
2011-03-31,25.47,26.10915527331162,-0.024480120732399135
2011-04-01,25.41,26.16915527331162,-0.02900954445731907
2011-04-04,25.47,26.159155273311622,-0.026344706704452325
2011-04-05,25.46,26.25915527331162,-0.0304333960858153
2011-04-06,25.56,25.91915527331162,-0.013856750712915256
2011-04-07,25.22,25.72915527331162,-0.019789039628508864
2011-04-08,25.03,25.50915527331162,-0.018783658971762374
2011-04-11,24.81,25.519155273311622,-0.02778913587524856
2011-04-12,24.82,25.55915527331162,-0.028919393673523808
2011-04-13,24.86,25.68915527331162,-0.032276470926742684
2011-04-14,24.99,25.80915527331162,-0.03173894165217739
2011-04-15,25.11,25.48915527331162,-0.01487516040630088
2011-04-18,24.79,25.95915527331162,-0.04503826341813277
2011-04-19,25.26,26.569155273311623,-0.04927350003583486
2011-04-20,25.87,26.68915527331162,-0.03069243911705033
2011-04-21,25.99,26.999155273311622,-0.03737729062616868
2011-04-25,26.3,27.44915527331162,-0.04186486840376202
2011-04-26,26.75,27.55915527331162,-0.029360670357527652
2011-04-27,26.86,28.069155273311623,-0.04307772220211048
2011-04-28,27.37,27.659155273311622,-0.010454233705055604
2011-04-29,26.96,27.30915527331162,-0.012785282804145814
2011-05-02,26.61,27.14915527331162,-0.019859007320261912
2011-05-03,26.45,26.93915527331162,-0.01815778068573004
2011-05-04,26.24,26.93915527331162,-0.025953125338130767
2011-05-05,26.24,26.55915527331162,-0.0120167704893962
2011-05-06,25.86,26.589155273311622,-0.027423032654350532
2011-05-09,25.89,27.36915527331162,-0.05404460819271184
2011-05-10,26.67,26.85915527331162,-0.007042487799293284
2011-05-11,26.16,26.999155273311622,-0.03108079733668989
2011-05-12,26.3,26.80915527331162,-0.018991843201358938
2011-05-13,26.11,26.63915527331162,-0.019863815796056894
2011-05-16,25.94,26.839155273311622,-0.03350162343617891
2011-05-17,26.14,27.12915527331162,-0.036460968406366256
2011-05-18,26.43,27.249155273311622,-0.03006167586097319
2011-05-19,26.55,26.82915527331162,-0.010404922200040745
2011-05-20,26.13,26.429155273311622,-0.011319138664023565
2011-05-23,25.73,26.34915527331162,-0.023498107126749046
2011-05-24,25.65,26.519155273311622,-0.03277462137665921
2011-05-25,25.82,26.88915527331162,-0.03976157906205369
2011-05-26,26.19,26.98915527331162,-0.029610236601286588
2011-05-27,26.29,27.429155273311622,-0.041530818647558365
2011-05-31,26.73,26.44915527331162,0.01061828719239899
2011-06-01,25.75,26.04915527331162,-0.01148426005269032
2011-06-02,25.35,26.30915527331162,-0.036457091204467496
2011-06-03,25.61,25.94915527331162,-0.01306999282787591
2011-06-06,25.25,26.519155273311622,-0.04785805808033694
2011-06-07,25.82,26.69915527331162,-0.0329282055672534
2011-06-08,26.0,26.499155273311622,-0.01883664849552169
2011-06-09,25.8,25.89915527331162,-0.003828513797660249
2011-06-10,25.2,25.929155273311622,-0.028121057767822033
2011-06-13,25.23,26.25915527331162,-0.03919224600334337
2011-06-14,25.56,25.659155273311622,-0.003864323367447575
2011-06-15,24.96,25.79915527331162,-0.032526463150508556
2011-06-16,25.1,26.07915527331162,-0.037545513382239326
2011-06-17,25.38,26.68915527331162,-0.049051956118698836
2011-06-20,25.99,26.78915527331162,-0.02983129796958439
2011-06-21,26.09,26.35915527331162,-0.010211073553792471
2011-06-22,25.66,25.87915527331162,-0.00846840907275015
2011-06-23,25.18,25.71915527331162,-0.02096317968386363
2011-06-24,25.02,25.88915527331162,-0.03357217584490313
2011-06-27,25.19,26.27915527331162,-0.04144559678513471
2011-06-28,25.58,26.41915527331162,-0.03176313794405561
2011-06-29,25.72,26.22915527331162,-0.019411805984834385
2011-06-30,25.53,26.748318812520168,-0.04554749108007139
2011-07-01,26.06,27.11831881252017,-0.03902597428095578
2011-07-05,26.43,27.45831881252017,-0.03745017382678528
2011-07-06,26.77,28.128318812520167,-0.04829008166373483
2011-07-07,27.44,27.858318812520167,-0.01501593887755226
2011-07-08,27.17,27.52831881252017,-0.013016371067208099
2011-07-11,26.84,27.808318812520167,-0.03482119214212254
2011-07-12,27.12,27.288318812520167,-0.006168163516285907
2011-07-13,26.6,27.068318812520168,-0.017301363108799706
2011-07-14,26.38,27.518318812520167,-0.04136585596945197
2011-07-15,26.83,27.318318812520168,-0.01787514143426605
2011-07-18,26.63,27.828318812520166,-0.04306112850701693
2011-07-19,27.14,28.34831881252017,-0.04262400252061893
2011-07-20,27.66,28.658318812520168,-0.03483521901794273
2011-07-21,27.97,28.658318812520168,-0.024018115543451124
2011-07-22,27.97,28.41831881252017,-0.01577569790379918
2011-07-25,27.73,28.338318812520168,-0.021466298567133224
2011-07-26,27.65,27.488318812520166,0.005881814329299351
2011-07-27,26.8,27.608318812520167,-0.029278088898104127
2011-07-28,26.92,27.988318812520166,-0.038170167335748184
2011-07-29,27.3,27.998318812520168,-0.02494145513508106
2011-08-01,27.31,27.078318812520166,0.00855596645729384
2011-08-02,26.39,27.068318812520168,-0.02505951024215136
2011-08-03,26.38,25.50831881252017,0.03417242797874964
2011-08-04,24.82,24.878318812520167,-0.002344162118013249
2011-08-05,24.19,22.678318812520168,0.06665755076365132
2011-08-08,21.99,24.45831881252017,-0.10091939807639771
2011-08-09,23.77,24.00831881252017,-0.009926509822748897
2011-08-10,23.32,25.66831881252017,-0.09148705178832106
2011-08-11,24.98,25.338318812520168,-0.014141380695830374
2011-08-12,24.65,26.568318812520168,-0.07220324424954483
2011-08-15,25.88,26.75831881252017,-0.032824140360761644
2011-08-16,26.07,26.808318812520167,-0.027540660706233955
2011-08-17,26.12,25.678318812520168,0.017200549253422404
2011-08-18,24.99,24.79831881252017,0.007729604128770884
2011-08-19,24.11,24.928318812520168,-0.032826875276850576
2011-08-22,24.24,25.398318812520166,-0.0456061214551402
2011-08-23,24.71,26.018318812520167,-0.05028452537412198
2011-08-24,25.33,25.178318812520168,0.006024277816531809
2011-08-25,24.49,25.70831881252017,-0.047390061614096646
2011-08-26,25.02,26.63831881252017,-0.060751537058695626
2011-08-29,25.95,26.678318812520168,-0.02730002657357733
2011-08-30,25.99,27.25831881252017,-0.046529605191117374
2011-08-31,26.57,26.828318812520166,-0.009628587401444455
2011-09-01,26.14,26.408318812520168,-0.010160389778123946
2011-09-02,25.72,26.178318812520168,-0.017507572422907902
2011-09-06,25.49,27.63831881252017,-0.07772972108372167
2011-09-07,26.95,27.608318812520167,-0.023844943873280178
2011-09-08,26.92,26.748318812520168,0.006418391700919734
2011-09-09,26.06,27.078318812520166,-0.03760642673463643
2011-09-12,26.39,27.398318812520166,-0.03680221474243872
2011-09-13,26.71,27.16831881252017,-0.01686960520755365
2011-09-14,26.48,27.54831881252017,-0.03877981882635384
2011-09-15,26.86,27.25831881252017,-0.014612743187126243
2011-09-16,26.57,26.658318812520168,-0.0033129925837142027
2011-09-19,25.97,26.538318812520167,-0.02141502694782793
2011-09-20,25.85,24.878318812520167,0.03905734928482496
2011-09-21,24.19,23.928318812520168,0.010936045675842054
2011-09-22,23.24,24.20831881252017,-0.0399994241656868
2011-09-23,23.52,24.43831881252017,-0.03757700435799616
2011-09-26,23.75,24.148318812520166,-0.016494680876651735
2011-09-27,23.46,23.338318812520168,0.005213794037921771
2011-09-28,22.65,23.558318812520167,-0.03855618135354544
2011-09-29,22.87,22.808318812520167,0.002704328538496892
2011-09-30,22.12,21.32173765730881,0.03743889712560833
2011-10-03,20.71,22.771737657308808,-0.09053932064104353
2011-10-04,22.16,22.46173765730881,-0.013433406707545004
2011-10-05,21.85,23.041737657308808,-0.051720823968794294
2011-10-06,22.43,22.21173765730881,0.009826441589515733
2011-10-07,21.6,23.22173765730881,-0.06983705014850106
2011-10-10,22.61,22.75173765730881,-0.006229750863151251
2011-10-11,22.14,23.37173765730881,-0.05270201451724832
2011-10-12,22.76,23.32173765730881,-0.02408644096606427
2011-10-13,22.71,23.96173765730881,-0.0522390185223901
2011-10-14,23.35,23.37173765730881,-0.0009300830613255817
2011-10-17,22.76,24.271737657308808,-0.062283866060722115
2011-10-18,23.66,24.16173765730881,-0.02076579360412989
2011-10-19,23.55,24.541737657308808,-0.04041024605335786
2011-10-20,23.93,25.28173765730881,-0.05346696004964002
2011-10-21,24.67,26.09173765730881,-0.054489956781799465
2011-10-24,25.48,25.83173765730881,-0.013616492315579487
2011-10-25,25.22,26.271737657308808,-0.04003304505502381
2011-10-26,25.66,27.41173765730881,-0.0639046557065579
2011-10-27,26.8,25.64173765730881,0.04517097702858086
2011-10-28,25.03,25.28173765730881,-0.009957292521625138
2011-10-31,24.67,23.81173765730881,0.03604366699495176
2011-11-01,23.2,24.111737657308808,-0.03781302161905531
2011-11-02,23.5,23.81173765730881,-0.013091764313686083
2011-11-03,23.2,23.40173765730881,-0.00862062724841306
2011-11-04,22.79,23.69173765730881,-0.03806127141673077
2011-11-07,23.08,24.16173765730881,-0.04477068961890618
2011-11-08,23.55,22.73173765730881,0.035996471322468304
2011-11-09,22.12,23.43173765730881,-0.05598123692288992
2011-11-10,22.82,24.131737657308808,-0.05435736439441685
2011-11-11,23.52,23.28173765730881,0.010233872840517577
2011-11-14,22.67,23.22173765730881,-0.023759533651227627
2011-11-15,22.61,23.10173765730881,-0.0212857432892386
2011-11-16,22.49,22.51173765730881,-0.0009656143670345729
2011-11-17,21.9,22.131737657308808,-0.0104708297602778
2011-11-18,21.52,21.71173765730881,-0.008831059970193844
2011-11-21,21.1,21.55173765730881,-0.020960614150553725
2011-11-22,20.94,21.10173765730881,-0.007664660604516094
2011-11-23,20.49,21.17173765730881,-0.03220036391644332
2011-11-25,20.56,21.01173765730881,-0.021499300280463762
2011-11-28,20.4,20.90173765730881,-0.02400459069647576
2011-11-29,20.29,22.39173765730881,-0.0938621954881107
2011-11-30,21.78,22.361737657308808,-0.02601486817455212
2011-12-01,21.75,22.50173765730881,-0.03340798247483945
2011-12-02,21.89,22.53173765730881,-0.028481498722786824
2011-12-05,21.92,22.271737657308808,-0.01579300469145828
2011-12-06,21.66,22.451737657308808,-0.03526398131821529
2011-12-07,21.84,21.71173765730881,0.005907511628762352
2011-12-08,21.1,22.521737657308808,-0.063127351847446
2011-12-09,21.91,22.021737657308808,-0.005073970957588103
2011-12-12,21.41,21.55173765730881,-0.006576623173618734
2011-12-13,20.94,21.83173765730881,-0.04084593133658665
2011-12-14,21.22,22.271737657308808,-0.047222972607333435
2011-12-15,21.66,22.41173765730881,-0.03354214067661354
2011-12-16,21.8,22.271737657308808,-0.021180999191322658
2011-12-19,21.66,23.12173765730881,-0.06321919567523304
2011-12-20,22.51,23.32173765730881,-0.03480605387285185
2011-12-21,22.71,23.60173765730881,-0.03778271202979255
2011-12-22,22.99,23.56173765730881,-0.024265513249675852
2011-12-23,22.95,23.541737657308808,-0.02513568309708425
2011-12-27,22.93,23.19173765730881,-0.011285814852528886
2011-12-28,22.58,23.51173765730881,-0.03962861745436219
2011-12-29,22.9,23.521737657308808,-0.02643247137464866
2011-12-30,22.91,23.944640206518233,-0.04320967855831814
2012-01-03,23.21,23.444640206518233,-0.010008266471626004
2012-01-04,22.71,23.844640206518232,-0.04758470652906155
2012-01-05,23.11,23.68464020651823,-0.024262146332292067
2012-01-06,22.95,23.414640206518232,-0.019844003684023503
2012-01-09,22.68,23.624640206518233,-0.03998537959776416
2012-01-10,22.89,23.664640206518232,-0.03273407918979743
2012-01-11,22.93,23.13464020651823,-0.008845618721166626
2012-01-12,22.4,23.33464020651823,-0.04005376548540707
2012-01-13,22.6,23.86464020651823,-0.052992217589470036
2012-01-17,23.13,24.304640206518233,-0.04832987431771185
2012-01-18,23.57,24.49464020651823,-0.03774867475996546
2012-01-19,23.76,24.54464020651823,-0.03196788381969662
2012-01-20,23.81,24.61464020651823,-0.03268949697282819
2012-01-23,23.88,24.56464020651823,-0.027870964148563493
2012-01-24,23.83,25.144640206518233,-0.05228311861775781
2012-01-25,24.41,25.484640206518232,-0.0421681529662471
2012-01-26,24.75,25.374640206518233,-0.02461671186012626
2012-01-27,24.64,24.984640206518232,-0.01379408323151754
2012-01-30,24.25,25.29464020651823,-0.04129887588790593
2012-01-31,24.56,25.56464020651823,-0.0392980381653123
2012-02-01,24.83,25.464640206518233,-0.024922410109520565
2012-02-02,24.73,25.754640206518232,-0.039784683393049525
2012-02-03,25.02,25.58464020651823,-0.022069499588834418
2012-02-06,24.85,25.644640206518233,-0.030986599933511827
2012-02-07,24.91,26.214640206518233,-0.049767618256070345
2012-02-08,25.48,25.97464020651823,-0.019043197618348606
2012-02-09,25.24,25.804640206518233,-0.02188134389781593
2012-02-10,25.07,25.88464020651823,-0.03147195402442138
2012-02-13,25.15,25.394640206518233,-0.00963353701917935
2012-02-14,24.66,25.51464020651823,-0.03349607125950749
2012-02-15,24.78,25.68464020651823,-0.03522105815944632
2012-02-16,24.95,26.06464020651823,-0.04276445781282967
2012-02-17,25.33,25.70464020651823,-0.014574808420124485
2012-02-21,24.97,25.194640206518233,-0.00891619029590729
2012-02-22,24.46,25.61464020651823,-0.04507735409160285
2012-02-23,24.88,26.214640206518233,-0.05091201694945935
2012-02-24,25.48,26.15464020651823,-0.025794283583763344
2012-02-27,25.42,25.554640206518233,-0.0052687185352696675
2012-02-28,24.82,25.574640206518232,-0.029507363561106725
2012-02-29,24.84,25.284640206518233,-0.017585387922728235
2012-03-01,24.55,25.324640206518232,-0.03058839929022361
2012-03-02,24.59,25.85464020651823,-0.04891347148584191
2012-03-05,25.12,25.35464020651823,-0.009254329961184249
2012-03-06,24.62,25.284640206518233,-0.02628632249024021
2012-03-07,24.55,25.054640206518233,-0.020141586642579035
2012-03-08,24.32,25.56464020651823,-0.048686005219071404
2012-03-09,24.83,26.054640206518233,-0.04700276790664948
2012-03-12,25.32,26.77464020651823,-0.05432902908492132
2012-03-13,26.04,26.664640206518232,-0.0234257879228964
2012-03-14,25.93,26.534640206518233,-0.02278682513922703
2012-03-15,25.8,26.70464020651823,-0.03387576838790063
2012-03-16,25.97,26.874640206518233,-0.03366148158883331
2012-03-19,26.14,26.76464020651823,-0.023338262786215425
2012-03-20,26.03,26.624640206518233,-0.022334206280566038
2012-03-21,25.89,26.08464020651823,-0.007461870471557885
2012-03-22,25.35,26.324640206518232,-0.037023875687269614
2012-03-23,25.59,26.54464020651823,-0.035963576793322405
2012-03-26,25.81,26.67464020651823,-0.03241431561303487
2012-03-27,25.94,26.42464020651823,-0.018340465668807204
2012-03-28,25.69,26.534640206518233,-0.031831605778123384
2012-03-29,25.8,27.144640206518233,-0.0495361219116599
2012-03-30,26.41,27.491458535011294,-0.03933798323701232
2012-04-02,26.82,27.331458535011294,-0.01871318116287579
2012-04-03,26.66,27.381458535011294,-0.026348433341810584
2012-04-04,26.71,27.011458535011293,-0.011160394564423526
2012-04-05,26.34,26.621458535011293,-0.010572618875901663
2012-04-09,25.95,25.961458535011293,-0.000441367151843175
2012-04-10,25.29,26.271458535011295,-0.0373583573102092
2012-04-11,25.6,26.831458535011294,-0.045896071337471644
2012-04-12,26.16,26.581458535011294,-0.01585535776587188
2012-04-13,25.91,26.981458535011296,-0.03971091976443619
2012-04-16,26.31,26.971458535011294,-0.02452438877759111
2012-04-17,26.3,26.721458535011294,-0.015772287821006703
2012-04-18,26.05,26.591458535011295,-0.02036212245741953
2012-04-19,25.92,26.871458535011293,-0.035407774154559535
2012-04-20,26.2,26.811458535011294,-0.02280586616400715
2012-04-23,26.14,27.561458535011294,-0.051574140505141086
2012-04-24,26.89,27.821458535011296,-0.033479859937577405
2012-04-25,27.15,27.851458535011293,-0.0251857020029852
2012-04-26,27.18,27.841458535011295,-0.02375804177713947
2012-04-27,27.17,27.821458535011296,-0.023415685924283225
2012-04-30,27.15,28.061458535011294,-0.032480796886380725
2012-05-01,27.39,27.761458535011293,-0.013380368129535691
2012-05-02,27.09,27.781458535011293,-0.02488920925947391
2012-05-03,27.11,27.831458535011294,-0.025922412010988105
2012-05-04,27.16,28.181458535011295,-0.03624576541140634
2012-05-07,27.51,28.021458535011295,-0.018252388053685786
