date,BKNG,dcf,Deviation
2008-09-18,85.24,,
2008-09-19,87.04,,
2008-09-22,82.15,,
2008-09-23,79.51,,
2008-09-24,78.81,,
2008-09-25,77.42,,
2008-09-26,75.0,,
2008-09-29,66.84,,
2008-09-30,68.43,,
2008-10-01,64.72,,
2008-10-02,61.02,,
2008-10-03,58.15,,
2008-10-06,58.45,,
2008-10-07,57.35,,
2008-10-08,63.51,,
2008-10-09,58.96,,
2008-10-10,59.3,,
2008-10-13,65.14,,
2008-10-14,65.93,,
2008-10-15,58.22,,
2008-10-16,59.59,,
2008-10-17,58.09,,
2008-10-20,60.71,,
2008-10-21,57.48,,
2008-10-22,54.46,,
2008-10-23,51.93,,
2008-10-24,51.95,,
2008-10-27,49.26,,
2008-10-28,52.84,,
2008-10-29,55.67,,
2008-10-30,56.3,,
2008-10-31,52.63,,
2008-11-03,52.29,,
2008-11-04,53.93,,
2008-11-05,52.6,,
2008-11-06,47.07,,
2008-11-07,54.57,,
2008-11-10,54.29,,
2008-11-11,54.57,,
2008-11-12,50.43,,
2008-11-13,54.99,,
2008-11-14,53.8,,
2008-11-17,54.73,,
2008-11-18,56.81,,
2008-11-19,55.25,,
2008-11-20,52.95,,
2008-11-21,57.86,,
2008-11-24,61.61,,
2008-11-25,62.82,,
2008-11-26,67.66,,
2008-11-28,69.0,,
2008-12-01,62.73,,
2008-12-02,61.99,,
2008-12-03,60.17,,
2008-12-04,58.23,,
2008-12-05,60.46,,
2008-12-08,64.45,,
2008-12-09,61.6,,
2008-12-10,62.08,,
2008-12-11,60.96,,
2008-12-12,64.69,,
2008-12-15,62.93,,
2008-12-16,67.4,,
2008-12-17,70.31,,
2008-12-18,70.1,,
2008-12-19,69.25,,
2008-12-22,65.96,,
2008-12-23,70.28,,
2008-12-24,69.5,,
2008-12-26,68.45,,
2008-12-29,69.14,,
2008-12-30,70.82,,
2008-12-31,73.65,,
2009-01-02,76.89,,
2009-01-05,75.0,,
2009-01-06,78.62,,
2009-01-07,75.08,,
2009-01-08,77.06,,
2009-01-09,75.2,,
2009-01-12,72.16,,
2009-01-13,70.95,,
2009-01-14,69.05,,
2009-01-15,70.9,,
2009-01-16,71.13,,
2009-01-20,66.04,,
2009-01-21,68.0,,
2009-01-22,67.37,,
2009-01-23,68.92,,
2009-01-26,66.99,,
2009-01-27,67.25,,
2009-01-28,69.27,,
2009-01-29,67.65,,
2009-01-30,67.09,,
2009-02-02,68.5,,
2009-02-03,69.83,,
2009-02-04,70.76,,
2009-02-05,72.67,,
2009-02-06,74.47,,
2009-02-09,74.01,,
2009-02-10,71.83,,
2009-02-11,71.97,,
2009-02-12,72.21,,
2009-02-13,72.66,,
2009-02-17,68.87,,
2009-02-18,68.74,,
2009-02-19,80.16,,
2009-02-20,83.75,,
2009-02-23,81.9,,
2009-02-24,84.85,,
2009-02-25,86.68,,
2009-02-26,85.16,,
2009-02-27,84.86,,
2009-03-02,82.99,,
2009-03-03,82.65,,
2009-03-04,82.96,,
2009-03-05,82.37,,
2009-03-06,83.59,,
2009-03-09,78.36,,
2009-03-10,81.28,,
2009-03-11,75.94,,
2009-03-12,78.1,,
2009-03-13,78.34,,
2009-03-16,80.35,,
2009-03-17,81.18,,
2009-03-18,79.55,,
2009-03-19,78.54,,
2009-03-20,77.99,,
2009-03-23,82.11,,
2009-03-24,79.4,,
2009-03-25,80.0,,
2009-03-26,83.98,,
2009-03-27,81.42,,
2009-03-30,80.17,,
2009-03-31,78.78,,
2009-04-01,80.88,,
2009-04-02,86.1,,
2009-04-03,88.63,,
2009-04-06,89.12,,
2009-04-07,86.83,,
2009-04-08,87.1,,
2009-04-09,89.96,,
2009-04-13,90.3,,
2009-04-14,88.98,,
2009-04-15,88.52,,
2009-04-16,89.98,,
2009-04-17,91.33,,
2009-04-20,91.4,,
2009-04-21,94.6,,
2009-04-22,94.72,,
2009-04-23,94.53,,
2009-04-24,96.16,,
2009-04-27,91.39,,
2009-04-28,93.58,,
2009-04-29,94.99,,
2009-04-30,97.09,,
2009-05-01,96.05,,
2009-05-04,99.4,,
2009-05-05,105.33,,
2009-05-06,103.24,,
2009-05-07,100.8,,
2009-05-08,104.9,,
2009-05-11,108.88,,
2009-05-12,108.23,,
2009-05-13,101.03,,
2009-05-14,99.74,,
2009-05-15,99.66,,
2009-05-18,101.6,,
2009-05-19,103.99,,
2009-05-20,102.84,,
2009-05-21,100.45,,
2009-05-22,101.25,,
2009-05-26,105.28,,
2009-05-27,104.83,,
2009-05-28,107.78,,
2009-05-29,110.11,,
2009-06-01,114.3,,
2009-06-02,115.39,,
2009-06-03,115.79,,
2009-06-04,116.37,,
2009-06-05,116.32,,
2009-06-08,116.28,,
2009-06-09,118.0,,
2009-06-10,115.81,,
2009-06-11,115.61,,
2009-06-12,115.31,,
2009-06-15,111.05,,
2009-06-16,109.35,,
2009-06-17,110.0,,
2009-06-18,110.15,,
2009-06-19,112.56,,
2009-06-22,106.79,,
2009-06-23,106.58,,
2009-06-24,110.37,,
2009-06-25,113.73,,
2009-06-26,114.92,,
2009-06-29,114.65,,
2009-06-30,111.55,,
2009-07-01,112.62,,
2009-07-02,110.07,,
2009-07-06,108.0,,
2009-07-07,105.88,,
2009-07-08,103.75,,
2009-07-09,106.4,,
2009-07-10,106.61,,
2009-07-13,109.06,,
2009-07-14,110.32,,
2009-07-15,115.51,,
2009-07-16,117.2,,
2009-07-17,116.08,,
2009-07-20,118.91,,
2009-07-21,119.72,,
2009-07-22,120.85,,
2009-07-23,123.03,,
2009-07-24,123.39,,
2009-07-27,122.72,,
2009-07-28,124.18,,
2009-07-29,122.55,,
2009-07-30,126.94,,
2009-07-31,129.62,,
2009-08-03,133.73,,
2009-08-04,130.13,,
2009-08-05,132.42,,
2009-08-06,129.91,,
2009-08-07,131.32,,
2009-08-10,150.24,,
2009-08-11,153.72,,
2009-08-12,148.64,,
2009-08-13,150.57,,
2009-08-14,148.76,,
2009-08-17,144.85,,
2009-08-18,146.62,,
2009-08-19,146.88,,
2009-08-20,152.87,,
2009-08-21,153.56,,
2009-08-24,150.21,,
2009-08-25,152.32,,
2009-08-26,151.11,,
2009-08-27,156.36,,
2009-08-28,156.47,,
2009-08-31,153.98,,
2009-09-01,149.21,,
2009-09-02,150.83,,
2009-09-03,151.63,,
2009-09-04,153.79,,
2009-09-08,157.64,,
2009-09-09,160.32,,
2009-09-10,162.18,,
2009-09-11,162.9,,
2009-09-14,163.12,,
2009-09-15,163.1,,
2009-09-16,168.24,,
2009-09-17,166.0,,
2009-09-18,163.78,,
2009-09-21,165.05,,
2009-09-22,164.55,,
2009-09-23,161.68,,
2009-09-24,159.62,,
2009-09-25,162.07,,
2009-09-28,164.93,,
2009-09-29,167.0,,
2009-09-30,165.82,,
2009-10-01,161.81,,
2009-10-02,163.28,,
2009-10-05,167.64,,
2009-10-06,171.13,,
2009-10-07,173.99,,
2009-10-08,171.51,,
2009-10-09,170.91,,
2009-10-12,170.95,,
2009-10-13,170.0,,
2009-10-14,171.45,,
2009-10-15,171.88,,
2009-10-16,168.12,,
2009-10-19,172.94,,
2009-10-20,176.07,,
2009-10-21,176.0,,
2009-10-22,175.03,,
2009-10-23,177.14,,
2009-10-26,179.0,,
2009-10-27,171.98,,
2009-10-28,164.47,,
2009-10-29,162.62,,
2009-10-30,157.79,,
2009-11-02,162.58,,
2009-11-03,164.5,,
2009-11-04,165.52,,
2009-11-05,168.01,,
2009-11-06,172.0,,
2009-11-09,173.73,,
2009-11-10,204.22,,
2009-11-11,196.8,,
2009-11-12,197.15,,
2009-11-13,201.93,,
2009-11-16,206.14,,
2009-11-17,209.29,,
2009-11-18,209.68,,
2009-11-19,207.64,,
2009-11-20,208.75,,
2009-11-23,211.89,,
2009-11-24,210.88,,
2009-11-25,212.9,,
2009-11-27,208.21,,
2009-11-30,214.12,,
2009-12-01,214.8,,
2009-12-02,218.03,,
2009-12-03,220.01,,
2009-12-04,220.72,,
2009-12-07,216.12,,
2009-12-08,216.06,,
2009-12-09,217.74,,
2009-12-10,221.72,,
2009-12-11,220.7,,
2009-12-14,221.46,,
2009-12-15,218.31,,
2009-12-16,221.5,,
2009-12-17,215.48,,
2009-12-18,216.39,,
2009-12-21,219.23,,
2009-12-22,220.31,,
2009-12-23,229.0,,
2009-12-24,228.0,,
2009-12-28,229.24,,
2009-12-29,224.67,,
2009-12-30,223.61,,
2009-12-31,218.41,,
2010-01-04,223.96,,
2010-01-05,226.56,,
2010-01-06,219.08,,
2010-01-07,216.13,,
2010-01-08,216.21,,
2010-01-11,218.91,,
2010-01-12,213.98,,
2010-01-13,214.3,,
2010-01-14,208.77,,
2010-01-15,208.77,,
2010-01-19,208.7,,
2010-01-20,206.31,,
2010-01-21,208.04,,
2010-01-22,204.2,,
2010-01-25,202.84,,
2010-01-26,204.44,,
2010-01-27,207.52,,
2010-01-28,201.68,,
2010-01-29,195.35,,
2010-02-01,204.2,,
2010-02-02,204.42,,
2010-02-03,208.53,,
2010-02-04,200.01,,
2010-02-05,196.96,,
2010-02-08,200.62,,
2010-02-09,205.38,,
2010-02-10,206.4,,
2010-02-11,208.9,,
2010-02-12,207.78,,
2010-02-16,211.21,,
2010-02-17,212.87,,
2010-02-18,232.95,,
2010-02-19,230.57,,
2010-02-22,229.07,,
2010-02-23,225.09,,
2010-02-24,225.02,,
2010-02-25,223.87,,
2010-02-26,226.71,,
2010-03-01,238.54,,
2010-03-02,241.34,,
2010-03-03,235.82,,
2010-03-04,233.12,,
2010-03-05,235.34,,
2010-03-08,240.18,,
2010-03-09,238.33,,
2010-03-10,240.99,,
2010-03-11,242.21,,
2010-03-12,238.91,,
2010-03-15,238.86,,
2010-03-16,241.81,,
2010-03-17,242.92,,
2010-03-18,242.81,,
2010-03-19,239.01,,
2010-03-22,243.02,,
2010-03-23,244.41,,
2010-03-24,243.8,,
2010-03-25,255.03,,
2010-03-26,252.11,,
2010-03-29,255.67,,
2010-03-30,255.99,,
2010-03-31,255.0,,
2010-04-01,257.0,,
2010-04-05,257.65,,
2010-04-06,261.6,,
2010-04-07,259.81,,
2010-04-08,259.31,,
2010-04-09,259.49,,
2010-04-12,260.23,,
2010-04-13,257.6,,
2010-04-14,265.26,,
2010-04-15,264.98,,
2010-04-16,254.86,,
2010-04-19,247.58,,
2010-04-20,255.28,,
2010-04-21,253.15,,
2010-04-22,258.31,,
2010-04-23,261.7,,
2010-04-26,270.36,,
2010-04-27,264.3,,
2010-04-28,261.78,,
2010-04-29,273.0,,
2010-04-30,262.05,,
2010-05-03,269.08,,
2010-05-04,258.37,,
2010-05-05,246.98,,
2010-05-06,233.1,,
2010-05-07,225.39,,
2010-05-10,249.75,,
2010-05-11,219.57,,
2010-05-12,217.88,,
2010-05-13,212.89,,
2010-05-14,208.28,,
2010-05-17,200.15,,
2010-05-18,192.86,,
2010-05-19,190.11,,
2010-05-20,181.0,,
2010-05-21,191.24,,
2010-05-24,193.14,,
2010-05-25,193.44,,
2010-05-26,192.42,,
2010-05-27,197.59,,
2010-05-28,191.16,,
2010-06-01,185.01,,
2010-06-02,189.83,,
2010-06-03,185.11,,
2010-06-04,178.54,,
2010-06-07,176.39,,
2010-06-08,176.73,,
2010-06-09,175.19,,
2010-06-10,181.24,,
2010-06-11,183.91,,
2010-06-14,184.14,,
2010-06-15,185.77,,
2010-06-16,196.41,,
2010-06-17,195.26,,
2010-06-18,193.09,,
2010-06-21,189.25,,
2010-06-22,188.95,,
2010-06-23,188.25,,
2010-06-24,185.11,,
2010-06-25,191.99,,
2010-06-28,187.93,,
2010-06-29,180.29,,
2010-06-30,176.54,189.006700893557,-0.06595904184676438
2010-07-01,182.03,183.386700893557,-0.007398033155874617
2010-07-02,176.41,188.476700893557,-0.06402224166886128
2010-07-06,181.5,197.70670089355698,-0.08197345269689416
2010-07-07,190.73,206.256700893557,-0.07527852829164505
2010-07-08,199.28,211.06670089355697,-0.05584348854488952
2010-07-09,204.09,210.976700893557,-0.032641997265051126
2010-07-12,204.0,223.296700893557,-0.0864173130025575
2010-07-13,216.32,222.326700893557,-0.02701745165747238
2010-07-14,215.35,229.58670089355698,-0.06201012880165713
2010-07-15,222.61,225.18670089355697,-0.011442509186077254
2010-07-16,218.21,227.02670089355698,-0.03883552401041468
2010-07-19,220.05,228.61670089355698,-0.03747189448572086
2010-07-20,221.64,225.40670089355697,-0.016710687298226
2010-07-21,218.43,234.89670089355698,-0.07010188236325565
2010-07-22,227.92,235.61670089355698,-0.03266619413805505
2010-07-23,228.64,238.52670089355698,-0.04144903214826645
2010-07-26,231.55,231.006700893557,0.0023518759600542616
2010-07-27,224.03,231.046700893557,-0.030369188854116436
2010-07-28,224.07,231.166700893557,-0.030699494633635638
2010-07-29,224.19,231.37670089355697,-0.03106060751062034
2010-07-30,224.4,234.356700893557,-0.04248524089814376
2010-08-02,227.38,237.64670089355698,-0.04320152922364984
2010-08-03,230.67,288.276700893557,-0.199831275697954
2010-08-04,281.3,299.646700893557,-0.06122777537295254
2010-08-05,292.67,302.226700893557,-0.031620968184815745
2010-08-06,295.25,299.70670089355696,-0.014870207707300409
2010-08-09,292.73,300.986700893557,-0.027432112013736187
2010-08-10,294.01,296.076700893557,-0.006980288848530636
2010-08-11,289.1,306.576700893557,-0.05700596569347549
2010-08-12,299.6,304.166700893557,-0.015013809467444239
2010-08-13,297.19,301.496700893557,-0.014284404707557541
2010-08-16,294.52,310.546700893557,-0.05160802174823398
2010-08-17,303.57,304.606700893557,-0.003403408035725586
2010-08-18,297.63,306.446700893557,-0.02877074828297621
2010-08-19,299.47,309.336700893557,-0.03189631513187996
2010-08-20,302.36,306.796700893557,-0.0144613709359811
2010-08-23,299.82,298.776700893557,0.0034919024921380437
2010-08-24,291.8,301.876700893557,-0.03338018755250027
2010-08-25,294.9,292.766700893557,0.007286686292983013
2010-08-26,285.79,304.656700893557,-0.06192773977470711
2010-08-27,297.68,296.656700893557,0.0034494387059544884
2010-08-30,289.68,298.45670089355696,-0.029406948704050473
2010-08-31,291.48,313.81670089355697,-0.07117754036020318
2010-09-01,306.84,318.25670089355697,-0.0358726174861449
2010-09-02,311.28,320.826700893557,-0.029756565980848415
2010-09-03,313.85,318.526700893557,-0.014682288424918588
2010-09-07,311.55,335.746700893557,-0.07206832063921942
2010-09-08,328.77,330.776700893557,-0.0060666331338820045
2010-09-09,323.8,330.126700893557,-0.019164462845423946
2010-09-10,323.15,337.276700893557,-0.04188460352028689
2010-09-13,330.3,341.746700893557,-0.03349469318541354
2010-09-14,334.77,339.036700893557,-0.01258477587326623
2010-09-15,332.06,339.356700893557,-0.021501567154395662
2010-09-16,332.38,341.926700893557,-0.027920314115886802
2010-09-17,334.95,354.436700893557,-0.054979354125658575
2010-09-20,347.46,347.996700893557,-0.001542258567908572
2010-09-21,341.02,345.126700893557,-0.011899110914700195
2010-09-22,338.15,344.176700893557,-0.01751048481175621
2010-09-23,337.2,351.246700893557,-0.03999098314040461
2010-09-24,344.27,352.13670089355696,-0.022339906273884602
2010-09-27,345.16,356.906700893557,-0.032912525497973966
2010-09-28,349.93,355.106700893557,-0.014577874426280335
2010-09-29,348.13,355.31670089355697,-0.020226183783322638
2010-09-30,348.34,348.29039299251724,0.00014243001954916679
2010-10-01,337.82,342.11039299251723,-0.012540960696891479
2010-10-04,331.64,355.41039299251725,-0.06688153599666324
2010-10-05,344.94,343.16039299251725,0.005185933586226987
2010-10-06,332.69,341.33039299251726,-0.025313869406017653
2010-10-07,330.86,351.3703929925172,-0.058372570374630284
2010-10-08,340.9,342.8203929925172,-0.005601746663183915
2010-10-11,332.35,346.65039299251725,-0.04125307018713209
2010-10-12,336.18,351.5103929925172,-0.043612915288235965
2010-10-13,341.04,359.53039299251725,-0.051429290410232587
2010-10-14,349.06,365.0703929925172,-0.04385563250221003
2010-10-15,354.6,364.23039299251724,-0.026440388220746458
2010-10-18,353.76,355.98039299251724,-0.006237402498075029
2010-10-19,345.51,358.04039299251724,-0.03499714903055395
2010-10-20,347.57,354.17039299251724,-0.018636207664757265
2010-10-21,343.7,373.97039299251725,-0.08094328738243972
2010-10-22,363.5,382.40039299251725,-0.04942566309780727
2010-10-25,371.93,384.91039299251725,-0.03372315538585513
2010-10-26,374.44,382.97039299251725,-0.022274288427000966
2010-10-27,372.5,378.05039299251723,-0.014681622067847178
2010-10-28,367.58,387.28039299251725,-0.05086855247251798
2010-10-29,376.81,384.5103929925172,-0.020026488575738077
2010-11-01,374.04,391.66039299251725,-0.044988958055949935
2010-11-02,381.19,390.46039299251726,-0.023742210884613146
2010-11-03,379.99,390.59039299251725,-0.02713941044812207
2010-11-04,380.12,399.34039299251725,-0.04813035027207324
2010-11-05,388.87,399.05039299251723,-0.02551154734161143
2010-11-08,388.58,431.1203929925172,-0.0986740448468082
2010-11-09,420.65,429.54039299251724,-0.020697455088169447
2010-11-10,419.07,430.04039299251724,-0.025510145491630887
2010-11-11,419.57,425.40039299251725,-0.01370565962927972
2010-11-12,414.93,417.90039299251725,-0.007107897102576866
2010-11-15,407.43,409.47039299251725,-0.004983004943545533
2010-11-16,399.0,415.15039299251725,-0.03890251163223235
2010-11-17,404.68,421.1203929925172,-0.039039650575196316
2010-11-18,410.65,420.0603929925172,-0.02240247628555847
2010-11-19,409.59,430.8903929925172,-0.04943343676006984
2010-11-22,420.42,418.3203929925172,0.005019136151749537
2010-11-23,407.85,421.71039299251726,-0.032867088937889144
2010-11-24,411.24,421.34039299251725,-0.023972050058577277
2010-11-26,410.87,415.1303929925172,-0.01026278264476288
2010-11-29,404.66,404.52039299251726,0.00034511735354048056
2010-11-30,394.05,413.5703929925172,-0.047199686735966084
2010-12-01,403.1,413.46039299251726,-0.02505776410052596
2010-12-02,402.99,424.58039299251726,-0.05085113054878576
2010-12-03,414.11,427.6303929925172,-0.031617006681641024
2010-12-06,417.16,423.40039299251725,-0.014738751063529398
2010-12-07,412.93,426.5003929925172,-0.03181800817884661
2010-12-08,416.03,425.6203929925172,-0.022532738445842915
2010-12-09,415.15,430.4403929925172,-0.03552267222463723
2010-12-10,419.97,422.47039299251725,-0.00591850466681465
2010-12-13,412.0,410.71039299251726,0.003139942474029933
2010-12-14,400.24,409.35039299251724,-0.022255732859852828
2010-12-15,398.88,410.7503929925172,-0.02889928578287071
2010-12-16,400.28,411.11039299251723,-0.026344245188455684
2010-12-17,400.64,415.80039299251723,-0.03646074714698522
2010-12-20,405.33,417.47039299251725,-0.02908084787879761
2010-12-21,407.0,426.6403929925172,-0.04603500586232978
2010-12-22,416.17,423.66039299251725,-0.01768018232624713
2010-12-23,413.19,418.71039299251726,-0.013184275061966066
2010-12-27,408.24,415.27039299251726,-0.016929675486506257
2010-12-28,404.8,416.17039299251724,-0.027321484622577774
2010-12-29,405.7,414.74039299251723,-0.021797715258181638
2010-12-30,404.27,410.02039299251726,-0.014024651190025605
2010-12-31,399.55,423.03022515101594,-0.0555048404464098
2011-01-03,415.99,416.4202251510159,-0.001033151429808421
2011-01-04,409.38,440.6402251510159,-0.07094274050968097
2011-01-05,433.6,444.3602251510159,-0.024215095190752156
2011-01-06,437.32,447.6302251510159,-0.023032906563754896
2011-01-07,440.59,447.60022515101593,-0.015661799876554472
2011-01-10,440.56,438.2502251510159,0.005270447603736406
2011-01-11,431.21,441.28022515101594,-0.022820476824153446
2011-01-12,434.24,446.5502251510159,-0.027567392104332233
2011-01-13,439.51,445.03022515101594,-0.01240415782802784
2011-01-14,437.99,447.9502251510159,-0.022235115849440712
2011-01-18,440.91,439.0702251510159,0.0041901608070813445
2011-01-19,432.03,431.2602251510159,0.001784942835186154
2011-01-20,424.22,432.6402251510159,-0.019462418567475437
2011-01-21,425.6,430.84022515101594,-0.01216280385421098
2011-01-24,423.8,435.90022515101595,-0.02775916242489629
2011-01-25,428.86,429.7402251510159,-0.0020482726528721074
2011-01-26,422.7,444.1802251510159,-0.048359255848710814
2011-01-27,437.14,432.35022515101593,0.011078460401659385
2011-01-28,425.31,435.5602251510159,-0.023533427891543557
2011-01-31,428.52,444.97022515101594,-0.036969271697747885
2011-02-01,437.93,444.23022515101593,-0.014182342385356983
2011-02-02,437.19,443.03022515101594,-0.013182453068580569
2011-02-03,435.99,440.47022515101594,-0.010171459715534459
2011-02-04,433.43,444.2402251510159,-0.024334187988809597
2011-02-07,437.2,449.79022515101593,-0.027991326727451193
2011-02-08,442.75,458.15022515101595,-0.03361392029424348
2011-02-09,451.11,462.47022515101594,-0.024564230372466356
2011-02-10,455.43,462.4302251510159,-0.015137905721300693
2011-02-11,455.39,464.0502251510159,-0.018662258267836518
2011-02-14,457.01,464.2402251510159,-0.015574318551702326
2011-02-15,457.2,465.08022515101595,-0.01694379748882502
2011-02-16,458.04,462.3102251510159,-0.00923670928892173
2011-02-17,455.27,455.97022515101594,-0.0015356817449736493
2011-02-18,448.93,440.8202251510159,0.01839701172106123
2011-02-22,433.78,433.03022515101594,0.001731460774412552
2011-02-23,425.99,469.3802251510159,-0.09244152784036808
2011-02-24,462.34,467.0702251510159,-0.01012743886529377
2011-02-25,460.03,460.9202251510159,-0.001931408305470339
2011-02-28,453.88,452.27022515101595,0.0035593208649684627
2011-03-01,445.23,456.22022515101594,-0.02408973680940596
2011-03-02,449.18,471.83022515101595,-0.04800503219938146
2011-03-03,464.79,476.1702251510159,-0.02389948919508078
2011-03-04,469.13,473.73022515101593,-0.00971064311876968
2011-03-07,466.69,476.1202251510159,-0.019806394798760785
2011-03-08,469.08,475.5602251510159,-0.013626507870707849
2011-03-09,468.52,471.4502251510159,-0.006215343624191294
2011-03-10,464.41,470.23022515101593,-0.01237739481579836
2011-03-11,463.19,470.65022515101595,-0.0158508904327459
2011-03-14,463.61,468.3802251510159,-0.010184514407024503
2011-03-15,461.34,463.0002251510159,-0.0035857977185095313
2011-03-16,455.96,459.23022515101593,-0.00712110173048941
2011-03-17,452.19,456.58022515101595,-0.009615451807103326
2011-03-18,449.54,463.97022515101594,-0.031101618959102573
2011-03-21,456.93,462.7402251510159,-0.012556127250704763
2011-03-22,455.7,473.3002251510159,-0.03718617531905932
2011-03-23,466.26,483.0502251510159,-0.03475875649528326
2011-03-24,476.01,494.04022515101593,-0.03649545974825141
2011-03-25,487.0,491.03022515101594,-0.008207692611542305
2011-03-28,483.99,498.73022515101593,-0.02955550798340434
2011-03-29,491.69,511.04022515101593,-0.03786438757398758
2011-03-30,504.0,513.4802251510159,-0.018462687921872334
2011-03-31,506.44,524.6217899098888,-0.0346569476517774
2011-04-01,513.85,529.3617899098888,-0.02930281370049259
2011-04-04,518.59,527.7117899098888,-0.017285552614707322
2011-04-05,516.94,517.0417899098887,-0.00019686979249089465
2011-04-06,506.27,519.6317899098888,-0.025713957785773456
2011-04-07,508.86,517.5917899098888,-0.016870031712460043
2011-04-08,506.82,523.2217899098888,-0.0313476812819925
2011-04-11,512.45,522.9117899098887,-0.020006796771003255
2011-04-12,512.14,525.5817899098887,-0.025575067797142137
2011-04-13,514.81,523.4217899098887,-0.016452868558206935
2011-04-14,512.65,530.8417899098888,-0.034269701925647045
2011-04-15,520.07,527.5517899098887,-0.014182095583765597
2011-04-18,516.78,536.3017899098887,-0.036400754719034034
2011-04-19,525.53,542.1217899098888,-0.03060528135688234
2011-04-20,531.35,554.7217899098888,-0.042132453303637796
2011-04-21,543.95,555.0817899098887,-0.020054323727131784
2011-04-25,544.31,548.4617899098888,-0.007569879955668379
2011-04-26,537.69,550.2217899098888,-0.022775888086767893
2011-04-27,539.45,560.8017899098887,-0.03807368359740715
2011-04-28,550.03,557.7817899098887,-0.013897531346695802
2011-04-29,547.01,566.4217899098887,-0.03427090951599321
2011-05-02,555.65,550.8817899098888,0.008655595769268665
2011-05-03,540.11,548.3317899098887,-0.014994187937270254
2011-05-04,537.56,544.7417899098888,-0.013183842405549373
2011-05-05,533.97,529.8017899098887,0.0078674896338502
2011-05-06,519.03,539.9717899098888,-0.03878311849103011
2011-05-09,529.2,539.2717899098888,-0.01867664895204635
2011-05-10,528.5,531.7617899098888,-0.00613393059031464
2011-05-11,520.99,534.7317899098888,-0.02569847196143793
2011-05-12,523.96,531.3817899098888,-0.013966963209535832
2011-05-13,520.61,514.1517899098887,0.012560901696448745
2011-05-16,503.38,515.1717899098887,-0.022889044277737525
2011-05-17,504.4,529.1517899098887,-0.04677635109975509
2011-05-18,518.38,532.8717899098888,-0.027195641023405326
2011-05-19,522.1,530.8517899098889,-0.016486315156579723
2011-05-20,520.08,512.4317899098888,0.014925323215127184
2011-05-23,501.66,501.69178990988877,-6.336541782847593e-05
2011-05-24,490.92,509.58178990988876,-0.036621775501806675
2011-05-25,498.81,515.8817899098888,-0.03309244529230382
2011-05-26,505.11,512.2117899098888,-0.013864948151892764
2011-05-27,501.44,525.9617899098888,-0.04662275925802528
2011-05-31,515.19,517.8317899098888,-0.005101637175169316
2011-06-01,507.06,523.5517899098887,-0.031499825285149385
2011-06-02,512.78,518.5717899098888,-0.011168733090736183
2011-06-03,507.8,513.6417899098888,-0.011373276132601307
2011-06-06,502.87,516.8917899098888,-0.027127128315064142
2011-06-07,506.12,511.45178990988876,-0.010424814254395565
2011-06-08,500.68,513.9417899098888,-0.02580406997495588
2011-06-09,503.17,503.95178990988876,-0.0015513188474408635
2011-06-10,493.18,492.9017899098888,0.0005644331098129118
2011-06-13,482.13,491.4917899098888,-0.01904770354679819
2011-06-14,480.72,481.94178990988877,-0.0025351400012794123
2011-06-15,471.17,472.4817899098888,-0.002776381942971695
2011-06-16,461.71,473.1217899098888,-0.02412019516594721
2011-06-17,462.35,469.5517899098888,-0.01533758376529848
2011-06-20,458.78,498.38178990988877,-0.07946074818875126
2011-06-21,487.61,491.4317899098888,-0.007776847140046783
2011-06-22,480.66,500.77178990988875,-0.04016158720423879
2011-06-23,490.0,493.7417899098888,-0.007578434692699809
2011-06-24,482.97,497.8717899098888,-0.029930978641280026
2011-06-27,487.1,506.1717899098888,-0.03767849234206433
2011-06-28,495.4,514.6517899098887,-0.03740740882929716
2011-06-29,503.88,522.7017899098888,-0.0360086578489307
2011-06-30,511.93,536.7538663120428,-0.04624813693956953
2011-07-01,524.8,547.3238663120429,-0.04115272089962463
2011-07-05,535.37,548.0838663120429,-0.02319693589521654
2011-07-06,536.13,559.2938663120428,-0.041416270957491896
2011-07-07,547.34,564.1038663120429,-0.0297176944055364
2011-07-08,552.15,548.5038663120428,0.0066474165669470064
2011-07-11,536.55,540.523866312043,-0.007351879463078026
2011-07-12,528.57,544.2238663120429,-0.028763652755844693
2011-07-13,532.27,531.6738663120428,0.0011212394020647665
2011-07-14,519.72,534.4538663120429,-0.027568078819810604
2011-07-15,522.5,528.6138663120429,-0.011565845509685979
2011-07-18,516.66,549.4538663120429,-0.05968447639136065
2011-07-19,537.5,541.903866312043,-0.008126656010066347
2011-07-20,529.95,537.9638663120429,-0.014896662794438464
2011-07-21,526.01,542.3238663120429,-0.03008140951454319
2011-07-22,530.37,541.7038663120429,-0.02092262399603062
2011-07-25,529.75,545.6238663120428,-0.02909305712621535
2011-07-26,533.67,529.1638663120428,0.008515573293698564
2011-07-27,517.21,534.2438663120429,-0.03188406528582144
2011-07-28,522.29,549.6038663120429,-0.04969736929859081
2011-07-29,537.65,550.8138663120428,-0.02389893776672891
2011-08-01,538.86,530.273866312043,0.01619188542643446
2011-08-02,518.32,533.9238663120428,-0.02922489009495477
2011-08-03,521.97,495.2938663120429,0.05385920461036098
2011-08-04,483.34,539.7638663120428,-0.10453435258191879
2011-08-05,527.81,516.9538663120429,0.021000198267990156
2011-08-08,505.0,529.3738663120428,-0.0460428212708095
2011-08-09,517.42,510.7538663120429,0.013051557957046267
2011-08-10,498.8,512.1138663120429,-0.02599786334223264
2011-08-11,500.16,515.0638663120428,-0.028935957823555736
