date,FLS,dcf,Deviation
2008-03-12,33.06,33.91881824996775,-0.025319816381532245
2008-03-13,33.44,32.53881824996776,0.027695589406758092
2008-03-14,32.06,31.86881824996776,0.005999022258455833
2008-03-17,31.39,33.598818249967756,-0.06574095057554219
2008-03-18,33.12,33.61881824996776,-0.014837471271561986
2008-03-19,33.14,33.68881824996776,-0.016290813346303223
2008-03-20,33.21,36.11881824996776,-0.08053470160171572
2008-03-24,35.64,36.48881824996776,-0.023262420946408846
2008-03-25,36.01,36.98881824996776,-0.026462544527726672
2008-03-26,36.51,35.47881824996776,0.029064715255367135
2008-03-27,35.0,34.98881824996776,0.0003195806715265981
2008-03-28,34.51,35.26881824996776,-0.021515272913020134
2008-03-31,34.79,37.23614872152023,-0.06569284970404321
2008-04-01,35.37,36.80614872152023,-0.03901926094974806
2008-04-02,34.94,38.336148721520225,-0.08858867765226974
2008-04-03,36.47,38.77614872152023,-0.05947338241562783
2008-04-04,36.91,40.36614872152023,-0.08561997691094259
2008-04-07,38.5,38.46614872152023,0.0008800277543987711
2008-04-08,36.6,37.926148721520235,-0.034966606582116366
2008-04-09,36.06,38.32614872152023,-0.05912800521613004
2008-04-10,36.46,37.33614872152023,-0.023466499666453977
2008-04-11,35.47,37.136148721520236,-0.04486595349492206
2008-04-14,35.27,37.636148721520236,-0.06286904483846079
2008-04-15,35.77,39.146148721520234,-0.08624472219572965
2008-04-16,37.28,38.43614872152023,-0.030079723384796586
2008-04-17,36.57,39.77614872152023,-0.08060480525570834
2008-04-18,37.91,39.816148721520236,-0.0478737593344879
2008-04-21,37.95,39.16614872152023,-0.031051016278554888
2008-04-22,37.3,39.80614872152022,-0.06295883430102689
2008-04-23,37.94,38.996148721520235,-0.027083410955846432
2008-04-24,37.13,39.03614872152024,-0.048830347868548785
2008-04-25,37.17,40.04614872152023,-0.07182085701975705
2008-04-28,38.18,43.246148721520235,-0.117146818185898
2008-04-29,41.38,43.22614872152023,-0.04270907254342371
2008-04-30,41.36,42.55614872152022,-0.028107541623364596
2008-05-01,40.69,42.73614872152023,-0.047878640980343445
2008-05-02,40.87,42.456148721520236,-0.037359693926176774
2008-05-05,40.59,42.586148721520225,-0.04687319190503603
2008-05-06,40.72,42.35614872152023,-0.03862836378910295
2008-05-07,40.49,42.59614872152023,-0.04944458090071813
2008-05-08,40.73,42.28614872152024,-0.03680043627922758
2008-05-09,40.42,43.066148721520236,-0.061443820728691034
2008-05-12,41.2,43.94614872152023,-0.06248895071379601
2008-05-13,42.08,44.12614872152023,-0.046370435236337104
2008-05-14,42.26,44.316148721520236,-0.04639727911468439
2008-05-15,42.45,44.80614872152023,-0.05258538813867253
2008-05-16,42.94,44.246148721520235,-0.02952005449651618
2008-05-19,42.38,43.97614872152023,-0.03629578232573005
2008-05-20,42.11,43.136148721520236,-0.023788603107451234
2008-05-21,41.27,43.36614872152023,-0.04833605896112303
2008-05-22,41.5,45.23614872152023,-0.08259210448087573
2008-05-23,43.37,46.91614872152023,-0.07558482139207712
2008-05-27,45.05,47.706148721520236,-0.055677282545384954
2008-05-28,45.84,47.25614872152023,-0.02996750179253016
2008-05-29,45.39,48.03614872152023,-0.05508661272702631
2008-05-30,46.17,47.646148721520234,-0.030981490868190686
2008-06-02,45.78,47.25614872152023,-0.031237177837304397
2008-06-03,45.39,46.69614872152023,-0.027971230118133517
2008-06-04,44.83,47.53614872152023,-0.05692822818637644
2008-06-05,45.67,46.646148721520234,-0.02092667343981358
2008-06-06,44.78,47.716148721520234,-0.061533648464718094
2008-06-09,45.85,46.42614872152023,-0.01241000465009845
2008-06-10,44.56,45.84614872152023,-0.028053582632045826
2008-06-11,43.98,45.09614872152023,-0.02475042222369639
2008-06-12,43.23,46.77614872152023,-0.0758110451254137
2008-06-13,44.91,48.04614872152023,-0.06527367551762853
2008-06-16,46.18,47.67614872152023,-0.03138149287727365
2008-06-17,45.81,46.816148721520236,-0.021491488492681787
2008-06-18,44.95,47.00614872152023,-0.04374212262530863
2008-06-19,45.14,46.29614872152023,-0.024972891988806145
2008-06-20,44.43,45.80614872152023,-0.030042882013211036
2008-06-23,43.94,45.146148721520234,-0.026716536308783567
2008-06-24,43.28,45.52614872152023,-0.049337551815765046
2008-06-25,43.66,45.97614872152023,-0.050377180036310976
2008-06-26,44.11,47.91614872152023,-0.0794335275908934
2008-06-27,46.05,47.43614872152023,-0.02922135879237986
2008-06-30,45.57,46.88459886184177,-0.028039034005934327
2008-07-01,45.5,44.63459886184177,0.019388572099346524
2008-07-02,43.25,39.604598861841765,0.09204489485867517
2008-07-03,38.22,42.054598861841775,-0.09118143950057023
2008-07-07,40.67,42.78459886184177,-0.049424300287824185
2008-07-08,41.4,45.12459886184177,-0.08254032070723538
2008-07-09,43.74,45.66459886184177,-0.04214640903043165
2008-07-10,44.28,45.49459886184177,-0.02669764966013377
2008-07-11,44.11,47.53459886184177,-0.07204434125541459
2008-07-14,46.15,45.10459886184177,0.023177262730134318
2008-07-15,43.72,45.254598861841764,-0.03391034061591747
2008-07-16,43.87,45.834598861841776,-0.04286279166015228
2008-07-17,44.45,45.89459886184177,-0.03147644597985266
2008-07-18,44.51,48.50459886184177,-0.08235505406858024
2008-07-21,47.12,46.86459886184177,0.005449766867975381
2008-07-22,45.48,45.924598861841766,-0.009681061410667713
2008-07-23,44.54,42.01459886184178,0.06010770557306966
2008-07-24,40.63,43.32459886184178,-0.06219558709440354
2008-07-25,41.94,43.234598861841775,-0.029943584442143845
2008-07-28,41.85,43.924598861841766,-0.04723091196272744
2008-07-29,42.54,46.41459886184177,-0.08347802107209723
2008-07-30,45.03,45.834598861841776,-0.017554399554516875
2008-07-31,44.45,44.65459886184177,-0.0045818094229170825
2008-08-01,43.27,42.63459886184177,0.014903415421293476
2008-08-04,41.25,40.97459886184178,0.006721265022918699
2008-08-05,39.59,42.554598861841775,-0.0696657691796525
2008-08-06,41.17,41.924598861841766,-0.01799895246054628
2008-08-07,40.54,41.344598861841774,-0.019460797395336793
2008-08-08,39.96,41.924598861841766,-0.0468602900248587
2008-08-11,40.54,42.214598861841765,-0.03966871430716001
2008-08-12,40.83,43.714598861841765,-0.06598708296417011
2008-08-13,42.33,44.714598861841765,-0.05332931352486581
2008-08-14,43.33,43.844598861841774,-0.011736881513349506
2008-08-15,42.46,44.07459886184178,-0.03663331949776727
2008-08-18,42.69,45.304598861841775,-0.057711555284157834
2008-08-19,43.92,45.65459886184177,-0.037993956908721205
2008-08-20,44.27,46.00459886184177,-0.03770490135238458
2008-08-21,44.62,45.93459886184176,-0.028618925481328494
2008-08-22,44.55,44.89459886184177,-0.007675730947106607
2008-08-25,43.51,43.94459886184177,-0.009889699146147901
2008-08-26,42.56,45.74459886184177,-0.06961693710463879
2008-08-27,44.36,46.77459886184177,-0.05162201110422715
2008-08-28,45.39,45.424598861841766,-0.0007616767722483653
2008-08-29,44.04,44.554598861841775,-0.01154984838798534
2008-09-02,43.17,41.41459886184177,0.04238604710416771
2008-09-03,40.03,39.344598861841774,0.01742046323982116
2008-09-04,37.96,39.264598861841776,-0.03322582936431351
2008-09-05,37.88,36.334598861841776,0.0425324948277106
2008-09-08,34.95,33.424598861841766,0.045637081374211075
2008-09-09,32.04,35.32459886184177,-0.09298333081397991
2008-09-10,33.94,36.24459886184177,-0.06358461492777212
2008-09-11,34.86,36.74459886184177,-0.051289139634583814
2008-09-12,35.36,33.754598861841764,0.04756096035177815
2008-09-15,32.37,35.334598861841776,-0.08390073631324801
2008-09-16,33.95,32.08459886184177,0.05814007979936919
2008-09-17,30.7,31.614598861841774,-0.028929636774410517
2008-09-18,30.23,34.95459886184177,-0.13516387015384634
2008-09-19,33.57,34.19459886184177,-0.018266009329875987
2008-09-22,32.81,33.11459886184177,-0.00919832558179523
2008-09-23,31.73,32.82459886184177,-0.03334690749608005
2008-09-24,31.44,33.01459886184177,-0.04769401768081716
2008-09-25,31.63,31.17459886184177,0.014608083336579814
2008-09-26,29.79,28.444598861841772,0.047299001989550726
2008-09-29,27.06,30.97459886184177,-0.12638093811326945
2008-09-30,29.59,30.81553490294402,-0.03977003504251797
2008-10-01,29.17,25.125534902944015,0.16097030820156144
2008-10-02,23.48,25.715534902944015,-0.08693324526911095
2008-10-03,24.07,24.24553490294402,-0.007239885762334919
2008-10-06,22.6,20.625534902944015,0.09572915836350782
2008-10-07,18.98,22.92553490294402,-0.17210219607296262
2008-10-08,21.28,21.98553490294402,-0.03209086820305396
2008-10-09,20.34,20.415534902944017,-0.003699873811933485
2008-10-10,18.77,24.275534902944017,-0.22679355676221713
2008-10-13,22.63,24.475534902944013,-0.07540325105303525
2008-10-14,22.83,20.81553490294402,0.09677700363928987
2008-10-15,19.17,23.085534902944012,-0.16960988425893808
2008-10-16,21.44,23.585534902944012,-0.0909682528623168
2008-10-17,21.94,23.715534902944018,-0.07486800994413179
2008-10-20,22.07,22.835534902944012,-0.03352384370226935
2008-10-21,21.19,19.405534902944016,0.09195650137864853
2008-10-22,17.76,17.865534902944013,-0.005907178459382156
2008-10-23,16.22,16.525534902944017,-0.018488654360567014
2008-10-24,14.88,16.145534902944014,-0.07838296535553324
2008-10-27,14.5,18.74553490294402,-0.22648246235306146
2008-10-28,17.1,19.515534902944015,-0.12377497798328951
2008-10-29,17.87,21.265534902944015,-0.15967314805111876
2008-10-30,19.62,20.615534902944013,-0.048290520116547886
2008-10-31,18.97,21.185534902944017,-0.10457771838633823
2008-11-03,19.54,22.81553490294402,-0.14356599206978748
2008-11-04,21.17,20.475534902944013,0.033916823191570744
2008-11-05,18.83,18.725534902944013,0.0055787510262022
2008-11-06,17.08,19.30553490294401,-0.11527962908733635
2008-11-07,17.66,20.135534902944016,-0.12294358778529735
2008-11-10,18.49,18.965534902944015,-0.025073635169140407
2008-11-11,17.32,17.575534902944014,-0.014539239024879413
2008-11-12,15.93,19.085534902944016,-0.16533646654342726
2008-11-13,17.44,17.775534902944017,-0.018876219746751133
2008-11-14,16.13,17.195534902944015,-0.061965789895933265
2008-11-17,15.55,17.555534902944014,-0.11423946430750398
2008-11-18,15.91,15.685534902944015,0.014310324668230123
2008-11-19,14.04,14.285534902944017,-0.01718765902797359
2008-11-20,12.64,15.165534902944017,-0.16653121166558693
2008-11-21,13.52,16.815534902944016,-0.19598156835124192
2008-11-24,15.17,17.135534902944016,-0.11470519677832303
2008-11-25,15.49,17.965534902944015,-0.1377935539530386
2008-11-26,16.32,18.42553490294402,-0.11427266095854827
2008-11-28,16.78,15.405534902944016,0.08921891422240225
2008-12-01,13.76,16.505534902944014,-0.16634025610731984
2008-12-02,14.86,16.245534902944016,-0.08528712112107373
2008-12-03,14.6,15.295534902944016,-0.04547306827498676
2008-12-04,13.65,16.025534902944017,-0.1482343595599802
2008-12-05,14.38,17.455534902944017,-0.17619253262902312
2008-12-08,15.81,17.985534902944018,-0.12096025582135495
2008-12-09,16.34,18.765534902944015,-0.12925477027374732
2008-12-10,17.12,18.155534902944016,-0.05703687104124355
2008-12-11,16.51,18.985534902944018,-0.1303905797544921
2008-12-12,17.34,18.775534902944017,-0.07645773664317412
2008-12-15,17.13,20.19553490294402,-0.15179270654015398
2008-12-16,18.55,19.55553490294401,-0.05141945275005644
2008-12-17,17.91,18.235534902944018,-0.017851678312516217
2008-12-18,16.59,18.99553490294402,-0.1266368604640451
2008-12-19,17.35,17.655534902944016,-0.01730533255568867
2008-12-22,16.01,17.575534902944014,-0.0890746660963232
2008-12-23,15.93,18.115534902944013,-0.12064423792359757
2008-12-24,16.47,18.555534902944014,-0.11239422166229907
2008-12-26,16.91,18.31553490294402,-0.07674004119410649
2008-12-29,16.67,18.755534902944014,-0.1111957037608482
2008-12-30,17.11,18.81553490294402,-0.09064503941778235
2008-12-31,17.17,18.959410182217372,-0.0943811102254497
2009-01-02,18.32,19.019410182217374,-0.036773494841144116
2009-01-05,18.38,20.649410182217377,-0.10990193725589903
2009-01-06,20.01,19.859410182217374,0.007582794070967402
2009-01-07,19.22,19.87941018221737,-0.03317051040111996
2009-01-08,19.24,19.209410182217372,0.0015924391999784238
2009-01-09,18.57,18.179410182217374,0.021485285488782813
2009-01-12,17.54,18.059410182217377,-0.02876119302771174
2009-01-13,17.42,17.119410182217372,0.017558421381530076
2009-01-14,16.48,16.939410182217372,-0.02712078976041632
2009-01-15,16.3,17.479410182217375,-0.06747425513346228
2009-01-16,16.84,15.779410182217374,0.06721352734577235
2009-01-20,15.14,17.509410182217373,-0.13532210151908797
2009-01-21,16.87,16.469410182217374,0.024323264364085162
2009-01-22,15.83,16.619410182217372,-0.047499289900313935
2009-01-23,15.98,16.779410182217372,-0.047642329112651316
2009-01-26,16.14,17.259410182217373,-0.0648579627228929
2009-01-27,16.62,18.309410182217377,-0.09227004941197825
2009-01-28,17.67,17.399410182217377,0.015551666116772944
2009-01-29,16.76,18.409410182217375,-0.08959603626033741
2009-01-30,17.77,18.13941018221737,-0.020365060302760862
2009-02-02,17.5,18.759410182217373,-0.0671348496559453
2009-02-03,18.12,19.009410182217373,-0.046787889455370046
2009-02-04,18.37,19.079410182217373,-0.03718197656228206
2009-02-05,18.44,19.479410182217375,-0.053359427851991326
2009-02-06,18.84,19.549410182217372,-0.03628806064249801
2009-02-09,18.91,18.549410182217372,0.01943942229108253
2009-02-10,17.91,18.799410182217372,-0.04731053653261297
2009-02-11,18.16,18.729410182217375,-0.030401928126813194
2009-02-12,18.09,18.53941018221737,-0.024240802582189747
2009-02-13,17.9,17.259410182217373,0.03711539450187207
2009-02-17,16.62,17.429410182217374,-0.046439332929532284
2009-02-18,16.79,17.009410182217373,-0.012899341004002474
2009-02-19,16.37,16.629410182217374,-0.01559948184420712
2009-02-20,15.99,15.629410182217374,0.0230712364432597
2009-02-23,14.99,16.489410182217373,-0.09093170499417724
2009-02-24,15.85,16.009410182217373,-0.009957280149798353
2009-02-25,15.37,17.799410182217372,-0.13648824075330834
2009-02-26,17.16,17.459410182217372,-0.01714892880644525
2009-02-27,16.82,15.939410182217374,0.05524607295476014
2009-03-02,15.3,16.099410182217373,-0.04965462542847454
2009-03-03,15.46,16.709410182217372,-0.07477284767041203
2009-03-04,16.07,15.609410182217374,0.02950718908696115
2009-03-05,14.97,15.499410182217373,-0.03415679538727023
2009-03-06,14.86,15.479410182217373,-0.040015102315006046
2009-03-09,14.84,17.319410182217375,-0.14315788794950413
2009-03-10,16.68,17.779410182217372,-0.06183614478488053
2009-03-11,17.14,18.53941018221737,-0.07548299371247824
2009-03-12,17.9,18.319410182217375,-0.022894305987236296
2009-03-13,17.68,18.049410182217372,-0.020466606857952763
2009-03-16,17.41,19.099410182217373,-0.08845352637068915
2009-03-17,18.46,19.699410182217374,-0.06291610615510645
2009-03-18,19.06,20.079410182217373,-0.050768930609335294
2009-03-19,19.44,19.019410182217374,0.02211371508123139
2009-03-20,18.38,20.669410182217373,-0.1107632081435509
2009-03-23,20.03,20.419410182217373,-0.01907058914740334
2009-03-24,19.78,19.799410182217372,-0.0009803414363728225
2009-03-25,19.16,20.339410182217375,-0.05798644954063248
2009-03-26,19.7,19.779410182217372,-0.004014790202832574
2009-03-27,19.14,19.009410182217373,0.00686974590641376
2009-03-30,18.37,19.349410182217373,-0.050617056178667186
2009-03-31,18.71,19.25,-0.028051948051947995
2009-04-01,19.25,20.48,-0.06005859375
2009-04-02,20.48,21.29,-0.03804603100046966
2009-04-03,21.29,21.17,0.005668398677373565
2009-04-06,21.17,20.1,0.05323383084577116
2009-04-07,20.1,20.62,-0.02521823472356932
2009-04-08,20.62,21.67,-0.048454083987078955
2009-04-09,21.67,20.98,0.03288846520495725
2009-04-13,20.98,20.39,0.02893575282000982
2009-04-14,20.39,20.54,-0.007302823758519872
2009-04-15,20.54,20.65,-0.0053268765133172025
2009-04-16,20.65,20.23,0.02076124567474036
2009-04-17,20.23,18.94,0.06810982048574443
2009-04-20,18.94,19.55,-0.031202046035805564
2009-04-21,19.55,20.43,-0.043073910915320535
2009-04-22,20.43,20.44,-0.0004892367906067507
2009-04-23,20.44,21.1,-0.03127962085308056
2009-04-24,21.1,20.82,0.01344860710854956
2009-04-27,20.82,20.49,0.016105417276720546
2009-04-28,20.49,21.63,-0.05270457697642161
2009-04-29,21.63,22.63,-0.044189129474149325
2009-04-30,22.63,23.27,-0.027503223033949364
2009-05-01,23.27,23.65,-0.016067653276955585
2009-05-04,23.65,23.13,0.02248162559446598
2009-05-05,23.13,24.69,-0.06318347509113009
2009-05-06,24.69,23.8,0.037394957983193367
2009-05-07,23.8,24.79,-0.039935457845905575
2009-05-08,24.79,24.05,0.03076923076923066
2009-05-11,24.05,23.34,0.03041988003427587
2009-05-12,23.34,22.27,0.048046699595868825
2009-05-13,22.27,22.56,-0.012854609929077943
2009-05-14,22.56,22.42,0.006244424620874156
2009-05-15,22.42,23.67,-0.05280946345585125
2009-05-18,23.67,23.53,0.005949851253718608
2009-05-19,23.53,23.27,0.011173184357541999
2009-05-20,23.27,22.72,0.02420774647887325
2009-05-21,22.72,22.8,-0.0035087719298246833
2009-05-22,22.8,23.6,-0.03389830508474578
2009-05-26,23.6,23.53,0.002974925626859415
2009-05-27,23.53,23.74,-0.00884582982308324
2009-05-28,23.74,24.52,-0.031810766721044104
2009-05-29,24.52,26.19,-0.06376479572355864
2009-06-01,26.19,26.13,0.0022962112514353095
2009-06-02,26.13,25.32,0.03199052132701419
2009-06-03,25.32,26.51,-0.04488872123726895
2009-06-04,26.51,27.38,-0.03177501826150464
2009-06-05,27.38,26.97,0.01520207638116422
2009-06-08,26.97,27.42,-0.016411378555798772
2009-06-09,27.42,27.4,0.0007299270072993469
2009-06-10,27.4,27.919999999999998,-0.01862464183381085
2009-06-11,27.92,28.14,-0.00781805259417201
2009-06-12,28.14,26.99,0.04260837347165625
2009-06-15,26.99,26.21,0.029759633727584722
2009-06-16,26.21,25.71,0.019447685725398678
2009-06-17,25.71,25.7,0.00038910505836575737
2009-06-18,25.7,25.2,0.01984126984126977
2009-06-19,25.2,24.04,0.048252911813643884
2009-06-22,24.04,23.58,0.019508057675996726
2009-06-23,23.58,23.65,-0.0029598308668076223
2009-06-24,23.65,23.96,-0.012938230383973348
2009-06-25,23.96,23.83,0.0054553084347461755
2009-06-26,23.83,24.08,-0.010382059800664423
2009-06-29,24.08,23.27,0.034808766652342005
2009-06-30,23.27,23.623048470970478,-0.014945085152931359
2009-07-01,23.24,22.893048470970477,0.01515532234466166
2009-07-02,22.51,21.88304847097048,0.028650100092828534
2009-07-06,21.5,21.00304847097048,0.023660923780487675
2009-07-07,20.62,21.173048470970475,-0.026120398851810944
2009-07-08,20.79,21.50304847097048,-0.03316034337796847
2009-07-09,21.12,21.393048470970477,-0.012763420385878743
2009-07-10,21.01,21.923048470970475,-0.04164787904289369
2009-07-13,21.54,21.763048470970478,-0.0102489534620116
2009-07-14,21.38,22.82304847097048,-0.06322768287531577
2009-07-15,22.44,23.02304847097048,-0.025324555595043763
2009-07-16,22.64,23.06304847097048,-0.018343128901756822
2009-07-17,22.68,23.72304847097048,-0.043967724984705914
2009-07-20,23.34,23.873048470970478,-0.02232846264349786
2009-07-21,23.49,23.65304847097048,-0.00689333855509533
2009-07-22,23.27,24.713048470970474,-0.05839216771114142
2009-07-23,24.33,25.263048470970478,-0.03693332861402843
2009-07-24,24.88,25.483048470970477,-0.02366469112427627
2009-07-27,25.1,24.743048470970475,0.01442633592414122
2009-07-28,24.36,24.443048470970478,-0.0033976314807504515
2009-07-29,24.06,27.29304847097048,-0.11845684714953064
2009-07-30,26.91,27.30304847097048,-0.014395772376420979
2009-07-31,26.92,28.29304847097048,-0.04852953446777808
2009-08-03,27.91,29.033048470970474,-0.03868172755242649
2009-08-04,28.65,29.033048470970474,-0.013193532582480239
2009-08-05,28.65,28.603048470970474,0.0016414868882657085
2009-08-06,28.22,29.683048470970476,-0.04928902341015662
2009-08-07,29.3,29.533048470970474,-0.007891107861741742
2009-08-10,29.15,29.123048470970474,0.0009254363964126266
2009-08-11,28.74,30.14304847097048,-0.04654633629115845
2009-08-12,29.76,30.24304847097048,-0.015972214951615826
2009-08-13,29.86,29.263048470970478,0.020399499034480684
2009-08-14,28.88,28.103048470970474,0.027646521331381235
2009-08-17,27.72,29.47304847097048,-0.059479713226717856
2009-08-18,29.09,29.54304847097048,-0.015335197090972308
2009-08-19,29.16,30.14304847097048,-0.03261277544363883
2009-08-20,29.76,30.753048470970477,-0.03229105797130549
2009-08-21,30.37,30.353048470970474,0.0005584786333978631
2009-08-24,29.97,30.22304847097048,-0.008372698446139082
2009-08-25,29.84,29.89304847097048,-0.0017746089369906626
2009-08-26,29.51,29.88304847097048,-0.012483614960932532
2009-08-27,29.5,30.183048470970476,-0.022630201572495956
2009-08-28,29.8,29.13304847097048,0.0228932969268254
2009-08-31,28.75,27.98304847097048,0.02740771899191574
2009-09-01,27.6,28.67304847097048,-0.03742359212543678
2009-09-02,28.29,29.39304847097048,-0.03752752873047138
2009-09-03,29.01,30.253048470970477,-0.04108837071950788
2009-09-04,29.87,30.713048470970474,-0.027449195470365284
2009-09-08,30.33,31.65304847097048,-0.041798453383846135
2009-09-09,31.27,32.39304847097048,-0.03466942828727326
2009-09-10,32.01,32.10304847097047,-0.002898431002732127
2009-09-11,31.72,32.83304847097048,-0.0339002475494955
2009-09-14,32.45,33.113048470970476,-0.02002378221237333
2009-09-15,32.73,33.26304847097048,-0.016025244091373292
2009-09-16,32.88,32.98304847097048,-0.0031242858300734033
2009-09-17,32.6,32.99304847097048,-0.011913069242943997
2009-09-18,32.61,33.113048470970476,-0.015191850167811882
2009-09-21,32.73,34.00304847097048,-0.03743924525053466
2009-09-22,33.62,33.80304847097048,-0.005415146835874407
2009-09-23,33.42,32.88304847097048,0.01632912865434455
2009-09-24,32.5,33.32304847097048,-0.02469907492669765
2009-09-25,32.94,33.31304847097048,-0.011198268789347265
2009-09-28,32.93,33.00304847097048,-0.002213385561480208
2009-09-29,32.62,33.23304847097048,-0.018446952632286795
2009-09-30,32.85,32.41483512109785,0.013424867881524749
2009-10-01,31.99,32.154835121097854,-0.005126293463395881
2009-10-02,31.73,33.52483512109785,-0.05353747795073649
2009-10-05,33.1,33.964835121097856,-0.025462662133185154
2009-10-06,33.54,33.65483512109785,-0.003412143327538031
2009-10-07,33.23,33.91483512109786,-0.02019278933990265
2009-10-08,33.49,34.01483512109785,-0.01542959474092287
2009-10-09,33.59,34.67483512109786,-0.03128594893989234
2009-10-12,34.25,34.12483512109786,0.0036678530008416033
2009-10-13,33.7,35.74483512109786,-0.0572064499436149
2009-10-14,35.32,35.67483512109786,-0.009946370316593511
2009-10-15,35.25,35.42483512109786,-0.004935382775959063
2009-10-16,35.0,36.01483512109785,-0.02817825259189799
2009-10-19,35.59,35.754835121097855,-0.004610149104018357
2009-10-20,35.33,35.88483512109786,-0.015461548568510897
2009-10-21,35.46,35.824835121097856,-0.010183860438285675
2009-10-22,35.4,35.474835121097854,-0.002109526960235253
2009-10-23,35.05,35.12483512109786,-0.0021305472563745154
2009-10-26,34.7,34.93483512109785,-0.0067220904373475054
2009-10-27,34.51,33.56483512109785,0.028159377976745725
2009-10-28,33.14,34.794835121097854,-0.04755979200184357
2009-10-29,34.37,33.16483512109786,0.03633863622422995
2009-10-30,32.74,32.85483512109785,-0.0034952274353099444
2009-11-02,32.43,33.504835121097855,-0.032080000310792056
2009-11-03,33.08,33.214835121097856,-0.004059484883976228
2009-11-04,32.79,34.56483512109785,-0.051347999053943716
2009-11-05,34.14,33.56483512109785,0.01713593636992483
2009-11-06,33.14,35.11483512109785,-0.05623933913650414
2009-11-09,34.69,35.02483512109785,-0.009559934256368807
2009-11-10,34.6,35.10483512109785,-0.014380785990202316
2009-11-11,34.68,34.70483512109786,-0.000715609828175201
2009-11-12,34.28,35.11483512109785,-0.023774428050674756
2009-11-13,34.69,36.10483512109785,-0.039186860052189854
2009-11-16,35.68,35.91483512109786,-0.0065386662727544564
2009-11-17,35.49,35.18483512109785,0.008673193375835053
2009-11-18,34.76,34.42483512109786,0.009736136069297574
2009-11-19,34.0,34.284835121097856,-0.008307904065800176
2009-11-20,33.86,34.73483512109786,-0.025186102598382165
2009-11-23,34.31,34.41483512109786,-0.0030462188974308413
2009-11-24,33.99,34.84483512109786,-0.02453262063450745
2009-11-25,34.42,33.824835121097856,0.017595499779123003
2009-11-27,33.4,33.574835121097856,-0.005207326274790702
2009-11-30,33.15,34.31483512109785,-0.03394552580500887
2009-12-01,33.89,33.89483512109785,-0.00014265067466989745
2009-12-02,33.47,33.52483512109785,-0.0016356566974834452
2009-12-03,33.1,33.534835121097856,-0.012966669420846122
2009-12-04,33.11,33.24483512109786,-0.004055821621816058
2009-12-07,32.82,32.30483512109785,0.015946989884672025
2009-12-08,31.88,32.294835121097854,-0.012845246601889238
2009-12-09,31.87,31.974835121097858,-0.003278675893114591
2009-12-10,31.55,32.38483512109786,-0.025778581795341093
2009-12-11,31.96,33.10483512109785,-0.034582112157031775
2009-12-14,32.68,33.31483512109785,-0.0190556284847353
2009-12-15,32.89,33.074835121097856,-0.005588391307805862
2009-12-16,32.65,32.26483512109785,0.011937605676784813
2009-12-17,31.84,32.85483512109785,-0.03088845575871324
2009-12-18,32.43,33.24483512109786,-0.024510126704786916
2009-12-21,32.82,32.87483512109786,-0.0016679968400105105
2009-12-22,32.45,32.64483512109785,-0.005968329151459728
2009-12-23,32.22,32.794835121097854,-0.017528221104793684
2009-12-24,32.37,32.81483512109785,-0.013555915166303945
2009-12-28,32.39,32.64483512109785,-0.007806292179222907
2009-12-29,32.22,32.39483512109785,-0.005397006048781683
2009-12-30,31.97,31.93483512109786,0.0011011448397586499
2009-12-31,31.51,33.29334185118654,-0.05356451927108008
2010-01-04,32.34,33.65334185118654,-0.039025599805037836
2010-01-05,32.7,34.55334185118654,-0.05363712312309643
2010-01-06,33.6,35.47334185118654,-0.05280984969065938
2010-01-07,34.52,36.91334185118654,-0.06483676988215048
2010-01-08,35.96,37.09334185118654,-0.03055378120777985
2010-01-11,36.14,36.063341851186536,0.002125652945026202
2010-01-12,35.11,36.04334185118654,-0.02589498651484823
2010-01-13,35.09,36.29334185118654,-0.033155994730950766
2010-01-14,35.34,35.86334185118653,-0.0145926682839016
2010-01-15,34.91,35.953341851186536,-0.029019328870873995
2010-01-19,35.0,35.533341851186535,-0.015009616979460239
2010-01-20,34.58,34.493341851186536,0.00251231525166018
2010-01-21,33.54,34.29334185118654,-0.021967583516812494
2010-01-22,33.34,33.58334185118654,-0.007245909363780001
2010-01-25,32.63,32.993341851186536,-0.011012581048180925
2010-01-26,32.04,32.93334185118653,-0.027125757696355612
2010-01-27,31.98,32.68334185118653,-0.021519887849565156
2010-01-28,31.73,31.013341851186535,0.023108059500722478
2010-01-29,30.06,32.39334185118654,-0.07203152616688335
2010-02-01,31.44,33.033341851186535,-0.04823435238143492
2010-02-02,32.08,32.80334185118654,-0.022050858551790342
2010-02-03,31.85,31.673341851186535,0.005577502672230672
2010-02-04,30.72,31.653341851186536,-0.02948636057369569
2010-02-05,30.7,31.453341851186536,-0.0239510909445102
2010-02-08,30.5,31.89334185118654,-0.04368754637528538
2010-02-09,30.94,31.723341851186536,-0.024692917122703273
2010-02-10,30.77,32.37334185118654,-0.04952660922547836
2010-02-11,31.42,32.40334185118653,-0.030346927045443728
2010-02-12,31.45,33.063341851186536,-0.048795486507321684
2010-02-16,32.11,33.40334185118654,-0.0387189358761898
2010-02-17,32.45,33.813341851186536,-0.04031964238218866
2010-02-18,32.86,33.923341851186535,-0.031345433355332686
2010-02-19,32.97,33.98334185118654,-0.029818781673208394
2010-02-22,33.03,33.203341851186536,-0.0052206145984772245
2010-02-23,32.25,33.18334185118653,-0.02812681903384484
2010-02-24,32.23,33.34334185118654,-0.03339022993422358
